freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,2.28983e-16,3.62375e-33,3.14159
7.37181e-06,135652,0.230148,0.00366071,0.320421
1.47436e-05,67825.9,0.187286,0.00242414,2.06306
2.21154e-05,45217.3,0.101669,0.000714371,0.47443
2.94873e-05,33913,0.086019,0.000511374,-0.979984
3.68591e-05,27130.4,0.288955,0.00577046,-0.513201
4.42309e-05,22608.6,0.478596,0.0158302,-0.934148
5.16027e-05,19378.8,0.317484,0.00696616,-1.20684
5.89745e-05,16956.5,0.13532,0.00126554,0.435498
6.63463e-05,15072.4,0.270855,0.00507019,-1.75833
7.37181e-05,13565.2,0.137903,0.0013143,-0.159166
8.109e-05,12332,0.211253,0.0030843,2.84152
8.84618e-05,11304.3,0.260808,0.00470102,0.245084
9.58336e-05,10434.8,0.177136,0.00216851,0.295545
0.000103205,9689.42,0.136158,0.00128125,2.49201
0.000110577,9043.45,0.0994355,0.000683333,-2.49336
0.000117949,8478.24,0.394576,0.01076,-2.6157
0.000125321,7979.52,0.269402,0.00501593,-2.45527
0.000132693,7536.21,0.20827,0.00299779,2.6269
0.000140064,7139.57,0.0821367,0.000466256,-2.10241
0.000147436,6782.59,0.0895177,0.000553818,1.6129
0.000154808,6459.61,0.105095,0.000763329,0.0380784
0.00016218,6165.99,0.137417,0.00130507,-3.11919
0.000169552,5897.91,0.214347,0.0031753,-0.0455114
0.000176924,5652.16,0.0594826,0.000244528,0.501064
0.000184295,5426.07,0.444614,0.0136621,-1.64033
0.000191667,5217.38,0.197559,0.00269739,-2.18122
0.000199039,5024.14,0.113934,0.000897133,2.66752
0.000206411,4844.71,0.177678,0.00218182,-1.42932
0.000213783,4677.65,0.424777,0.0124702,1.73507
0.000221154,4521.73,0.184131,0.00234316,2.61317
0.000228526,4375.87,0.160046,0.00177027,-2.90855
0.000235898,4239.12,0.203342,0.00285762,-1.95338
0.00024327,4110.66,0.279201,0.00538746,-2.78834
0.000250642,3989.76,0.185936,0.00238933,-1.67807
0.000258013,3875.77,0.124619,0.00107329,3.14019
0.000265385,3768.11,0.197909,0.00270696,2.83458
0.000272757,3666.27,0.169557,0.00198693,1.80645
0.000280129,3569.78,0.102774,0.000729994,0.64461
0.000287501,3478.25,0.130875,0.00118375,0.958555
0.000294873,3391.3,0.137218,0.00130127,-0.676238
0.000302244,3308.58,0.180804,0.00225926,-1.70608
0.000309616,3229.81,0.0826792,0.000472435,-0.1379
0.000316988,3154.69,0.178443,0.00220063,1.69856
0.00032436,3083,0.120995,0.00101177,2.52276
0.000331732,3014.48,0.279905,0.00541464,0.783688
0.000339103,2948.95,0.196481,0.00266804,1.88299
0.000346475,2886.21,0.0846927,0.000495725,-2.04605
