freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,3.15708e-10,7.60714e-21,0
7.92262e-06,126221,14205.7,1.54019e+07,-1.69967
1.58452e-05,63110.4,24856.8,4.71563e+07,0.776608
2.37679e-05,42073.6,12839.2,1.25814e+07,-1.17988
3.16905e-05,31555.2,33397.9,8.5131e+07,0.476603
3.96131e-05,25244.2,3125.98,745798,-3.10834
4.75357e-05,21036.8,43613,1.45172e+08,2.40934
5.54583e-05,18031.6,26976.6,5.55425e+07,0.766247
6.33809e-05,15777.6,33609.6,8.62139e+07,-0.954333
7.13036e-05,14024.5,20348.8,3.1603e+07,1.13406
7.92262e-05,12622.1,30192.8,6.95754e+07,-2.92978
8.71488e-05,11474.6,39709.9,1.2035e+08,2.23202
9.50714e-05,10518.4,48919.2,1.82645e+08,-1.02776
0.000102994,9709.3,33549.6,8.59059e+07,2.17351
0.000110917,9015.78,34648.9,9.1628e+07,-0.517021
0.000118839,8414.73,25744.2,5.05834e+07,-2.7587
0.000126762,7888.81,33600.1,8.61649e+07,-0.594062
0.000134685,7424.76,30989.6,7.32961e+07,1.88324
0.000142607,7012.27,31675.1,7.65745e+07,-0.273846
0.00015053,6643.21,46519.2,1.65163e+08,-1.23999
0.000158452,6311.04,35613.4,9.68003e+07,-2.57434
0.000166375,6010.52,41438.8,1.31058e+08,-0.360334
0.000174298,5737.31,26295.2,5.27718e+07,-2.06161
0.00018222,5487.87,11767.3,1.05683e+07,1.59303
0.000190143,5259.2,51287.8,2.0076e+08,2.70414
0.000198065,5048.84,18019,2.47805e+07,-0.428953
0.000205988,4854.65,24838.5,4.70869e+07,1.28906
0.000213911,4674.85,24825.7,4.70384e+07,0.307354
0.000221833,4507.89,42443.9,1.37493e+08,-0.693084
0.000229756,4352.44,8709.58,5.78954e+06,2.59718
0.000237679,4207.36,36589.8,1.02181e+08,-0.434092
0.000245601,4071.64,50933.8,1.97999e+08,2.81463
0.000253524,3944.4,34687.6,9.18329e+07,2.10591
0.000261446,3824.88,7675.09,4.49589e+06,-1.52275
0.000269369,3712.38,31580.2,7.61165e+07,-3.1144
0.000277292,3606.31,45449.2,1.57653e+08,2.86489
0.000285214,3506.14,34303.8,8.98121e+07,1.67454
0.000293137,3411.38,40716.7,1.2653e+08,-0.782628
0.000301059,3321.6,30983.9,7.3269e+07,2.93179
0.000308982,3236.43,10764.2,8.84322e+06,-1.49223
0.000316905,3155.52,12610.8,1.21377e+07,2.26537
0.000324827,3078.56,25527.2,4.97342e+07,-1.41476
0.00033275,3005.26,35216.1,9.46523e+07,-2.29298
0.000340673,2935.37,37988.6,1.10143e+08,2.62991
0.000348595,2868.66,2317.77,410005,-1.11327
0.000356518,2804.91,11273.6,9.70001e+06,-0.432376
0.00036444,2743.93,35369.1,9.54765e+07,-1.73025
0.000372363,2685.55,31747.6,7.69257e+07,2.26074
0.000380286,2629.6,9245.25,6.52359e+06,-1.29561
0.000388208,2575.94,12985.1,1.28688e+07,-0.874595
0.000396131,2524.42,16098.5,1.97796e+07,-2.08775
0.000404054,2474.92,14911.9,1.69713e+07,1.74887
0.000411976,2427.32,9404.78,6.75066e+06,2.41843
0.000419899,2381.53,13716.5,1.43594e+07,2.86157
0.000427821,2337.42,40660.2,1.2618e+08,1.52772
0.000435744,2294.93,25047,4.78809e+07,0.506045
0.000443667,2253.94,22002.4,3.69477e+07,3.06363
0.000451589,2214.4,7439.06,4.22363e+06,1.78322
0.000459512,2176.22,5519.91,2.32549e+06,1.49678
