freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,8.1532e-17,5.07348e-34,0
7.92262e-06,126221,0.064835,0.000320825,1.58508
1.58452e-05,63110.4,0.281111,0.00603121,0.164506
2.37679e-05,42073.6,0.0456053,0.000158737,0.144585
3.16905e-05,31555.2,0.122618,0.00114751,0.398202
3.96131e-05,25244.2,0.102982,0.000809415,-1.09481
4.75357e-05,21036.8,0.101786,0.000790731,-0.858873
5.54583e-05,18031.6,0.0660503,0.000332965,-0.664612
6.33809e-05,15777.6,0.179709,0.00246484,-0.379748
7.13036e-05,14024.5,0.132262,0.00133512,0.355049
7.92262e-05,12622.1,0.15203,0.00176403,-1.6109
8.71488e-05,11474.6,0.126593,0.00122312,0.78091
9.50714e-05,10518.4,0.425223,0.0138001,-1.51401
0.000102994,9709.3,0.310696,0.00736749,2.98613
0.000110917,9015.78,0.226282,0.00390795,-2.62976
0.000118839,8414.73,0.136933,0.00143109,-0.969194
0.000126762,7888.81,0.130877,0.0013073,-2.52245
0.000134685,7424.76,0.20913,0.00333797,0.908041
0.000142607,7012.27,0.0582536,0.000258997,0.913315
0.00015053,6643.21,0.393119,0.011795,-2.60638
0.000158452,6311.04,0.200229,0.00305987,3.10982
0.000166375,6010.52,0.14424,0.00158788,-1.28195
0.000174298,5737.31,0.145511,0.00161599,-2.37839
0.00018222,5487.87,0.173344,0.00229333,-0.716836
0.000190143,5259.2,0.332902,0.00845828,-2.44505
0.000198065,5048.84,0.0573036,0.000250618,-0.744289
0.000205988,4854.65,0.206565,0.00325659,2.46106
0.000213911,4674.85,0.252652,0.00487187,1.06271
0.000221833,4507.89,0.0349028,9.2976e-05,2.80189
0.000229756,4352.44,0.101675,0.000789,-2.06303
0.000237679,4207.36,0.107726,0.000885708,-2.28783
0.000245601,4071.64,0.141807,0.00153477,2.72943
0.000253524,3944.4,0.189039,0.00272743,0.0433825
0.000261446,3824.88,0.0737856,0.00041552,-2.3878
0.000269369,3712.38,0.123239,0.00115916,0.823492
0.000277292,3606.31,0.0282563,6.0937e-05,-1.43865
0.000285214,3506.14,0.212724,0.0034537,1.63252
0.000293137,3411.38,0.166466,0.00211495,-1.06742
0.000301059,3321.6,0.108731,0.00090231,1.26894
0.000308982,3236.43,0.0556594,0.000236443,0.187483
0.000316905,3155.52,0.0735879,0.000413297,-3.017
0.000324827,3078.56,0.167005,0.00212866,2.87823
0.00033275,3005.26,0.163627,0.00204343,1.88493
0.000340673,2935.37,0.268576,0.00550533,0.890936
0.000348595,2868.66,0.115182,0.00101256,-2.40479
0.000356518,2804.91,0.0780558,0.000465008,-3.0693
0.00036444,2743.93,0.0296606,6.71444e-05,-1.51742
0.000372363,2685.55,0.159756,0.00194789,1.11173
0.000380286,2629.6,0.176194,0.00236935,0.453842
0.000388208,2575.94,0.19053,0.00277061,-1.5489
0.000396131,2524.42,0.136184,0.00141547,-0.231183
0.000404054,2474.92,0.0885179,0.000598014,-2.95221
0.000411976,2427.32,0.202693,0.00313563,2.1365
0.000419899,2381.53,0.140729,0.00151152,-2.72145
0.000427821,2337.42,0.161861,0.00199956,1.96215
0.000435744,2294.93,0.252601,0.00486988,0.571451
0.000443667,2253.94,0.138468,0.00146334,1.13449
0.000451589,2214.4,0.211928,0.00342788,-1.22198
0.000459512,2176.22,0.208871,0.0033297,-1.22579
0.000467434,2139.34,0.0876172,0.000585907,0.64089
0.000475357,2103.68,0.232381,0.00412145,0.575743
0.00048328,2069.2,0.112297,0.000962464,1.89633
0.000491202,2035.82,0.0417321,0.00013292,2.53775
0.000499125,2003.51,0.203828,0.00317085,1.56399
0.000507048,1972.2,0.115507,0.00101827,-0.339127
0.00051497,1941.86,0.138483,0.00146367,-2.6982
0.000522893,1912.44,0.0516298,0.000203447,2.63927
0.000530815,1883.89,0.031819,7.72723e-05,2.72796
0.000538738,1856.19,0.157398,0.00189082,0.961672
0.000546661,1829.29,0.0516909,0.000203928,-1.5913
0.000554583,1803.16,0.100034,0.000763733,-1.03475
0.000562506,1777.76,0.140184,0.00149984,2.22642
0.000570429,1753.07,0.171852,0.00225404,-0.188916
0.000578351,1729.05,0.0950861,0.000690054,2.5519
0.000586274,1705.69,0.0599733,0.000274514,-2.04904
0.000594196,1682.95,0.162076,0.00200488,0.274879
0.000602119,1660.8,0.192884,0.00283951,-1.43469
0.000610042,1639.23,0.0765846,0.000447644,0.692054
0.000617964,1618.22,0.266673,0.0054276,-2.00962
0.000625887,1597.73,0.178077,0.00242028,-2.73272
