freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,4.1382e-11,1.15559e-22,0
7.058e-06,141683,35663.4,8.58275e+07,-2.81231
1.4116e-05,70841.6,12369.1,1.03242e+07,3.02311
2.1174e-05,47227.7,26356.9,4.6878e+07,-2.30762
2.8232e-05,35420.8,39525.5,1.05423e+08,1.89359
3.529e-05,28336.6,35126.7,8.32637e+07,-3.08854
4.2348e-05,23613.9,33968.9,7.78655e+07,3.05062
4.9406e-05,20240.5,31189.2,6.56431e+07,0.344992
5.6464e-05,17710.4,6295.56,2.67455e+06,1.83287
6.3522e-05,15742.6,30485.5,6.27147e+07,3.10887
7.058e-05,14168.3,26677.1,4.8024e+07,-0.69089
7.7638e-05,12880.3,13572.4,1.24307e+07,1.257
8.4696e-05,11806.9,13281.1,1.19027e+07,-2.64371
9.1754e-05,10898.7,56490.8,2.15346e+08,-2.78029
9.8812e-05,10120.2,42064.8,1.19404e+08,0.515047
0.00010587,9445.55,18678.1,2.35421e+07,1.39281
0.000112928,8855.2,32113.8,6.95927e+07,0.502579
0.000119986,8334.31,33189.3,7.43324e+07,-1.57603
0.000127044,7871.29,8379.59,4.73835e+06,1.38268
0.000134102,7457.01,22059.9,3.28388e+07,-2.58329
0.00014116,7084.16,15980.7,1.72334e+07,0.676646
0.000148218,6746.82,6052.37,2.47191e+06,3.00698
0.000155276,6440.15,11833.1,9.44886e+06,2.07337
0.000162334,6160.14,32757,7.24085e+07,1.6438
0.000169392,5903.47,33613.8,7.62457e+07,-0.358748
0.00017645,5667.33,26175.9,4.62365e+07,0.651737
0.000183508,5449.35,16146.5,1.75928e+07,0.927193
0.000190566,5247.53,38025.6,9.75737e+07,3.08832
0.000197624,5060.11,9840.12,6.53405e+06,-0.177006
0.000204682,4885.63,22509.9,3.41923e+07,0.815544
0.00021174,4722.77,18118.3,2.21522e+07,1.88928
0.000218798,4570.43,18227,2.24188e+07,-0.119219
0.000225856,4427.6,23155.6,3.6182e+07,-1.63755
0.000232914,4293.43,29107.5,5.71729e+07,-1.64264
0.000239972,4167.15,9684.71,6.32929e+06,-2.9907
0.00024703,4048.09,19984.4,2.69503e+07,-0.142549
0.000254088,3935.64,32204.5,6.99865e+07,1.70426
