freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,1.21431e-17,1.0022e-35,0
6.98824e-06,143098,0.047336,0.000152293,2.4864
1.39765e-05,71548.8,0.161637,0.00177575,1.48815
2.09647e-05,47699.2,0.0589126,0.000235893,-0.5176
2.79529e-05,35774.4,0.0987263,0.000662465,-1.19014
3.49412e-05,28619.5,0.211584,0.00304272,-1.48388
4.19294e-05,23849.6,0.161673,0.00177652,-2.19316
4.89177e-05,20442.5,0.107314,0.000782721,-1.55195
5.59059e-05,17887.2,0.0846916,0.000487504,-2.51022
6.28941e-05,15899.7,0.146895,0.00146661,0.396101
6.98824e-05,14309.8,0.135335,0.00124486,-0.189886
7.68706e-05,13008.9,0.058174,0.000230015,-1.81092
8.38588e-05,11924.8,0.150622,0.00154197,2.56325
9.08471e-05,11007.5,0.15769,0.00169007,-2.22904
9.78353e-05,10221.3,0.146731,0.00146333,0.498901
0.000104824,9539.84,0.131555,0.00117628,2.09239
0.000111812,8943.6,0.245329,0.00409069,0.766611
0.0001188,8417.51,0.191637,0.00249606,-2.15408
0.000125788,7949.87,0.14706,0.00146989,2.65008
0.000132776,7531.45,0.134409,0.00122787,-1.61054
0.000139765,7154.88,0.0789508,0.000423653,2.98345
0.000146753,6814.17,0.215269,0.00314965,2.15822
0.000153741,6504.44,0.114364,0.000888946,-1.90548
0.000160729,6221.64,0.120163,0.000981387,-1.22305
0.000167718,5962.4,0.0685759,0.000319625,-0.820913
0.000174706,5723.9,0.169174,0.0019452,2.52859
0.000181694,5503.75,0.0435124,0.000128684,-0.871172
0.000188682,5299.91,0.174583,0.00207157,1.80038
0.000195671,5110.63,0.166066,0.0018744,1.08653
0.000202659,4934.4,0.178634,0.00216884,-1.559
0.000209647,4769.92,0.0223738,3.40234e-05,-0.502747
0.000216635,4616.05,0.154866,0.00163008,-1.57964
0.000223624,4471.8,0.221781,0.00334308,-2.9692
0.000230612,4336.29,0.0356826,8.65387e-05,0.203684
0.0002376,4208.75,0.0806971,0.000442602,1.09946
0.000244588,4088.5,0.0781846,0.000415471,0.912802
0.000251577,3974.93,0.14428,0.00141484,-1.45947
0.000258565,3867.5,0.0551657,0.000206841,-2.41697
0.000265553,3765.73,0.126268,0.00108363,2.98045
0.000272541,3669.17,0.0532906,0.000193018,-1.64171
0.000279529,3577.44,0.120768,0.000991294,1.69463
0.000286518,3490.19,0.150577,0.00154105,-0.433674
0.000293506,3407.09,0.13405,0.00122133,0.564198
0.000300494,3327.85,0.183873,0.00229793,-1.56841
0.000307482,3252.22,0.145797,0.00144475,2.06506
0.000314471,3179.95,0.096207,0.000629087,3.11685
0.000321459,3110.82,0.140159,0.00133518,1.19195
0.000328447,3044.63,0.0236088,3.78831e-05,1.5222
0.000335435,2981.2,0.219237,0.00326683,0.249766
0.000342424,2920.36,0.0504452,0.000172956,1.86493
0.000349412,2861.95,0.0604123,0.000248055,3.10923
0.0003564,2805.84,0.115028,0.000899295,2.83315
0.000363388,2751.88,0.0848112,0.000488882,2.06592
0.000370377,2699.96,0.0929524,0.000587244,1.53267
0.000377365,2649.96,0.0855087,0.000496956,-0.221959
0.000384353,2601.77,0.0252777,4.34281e-05,0.352544
0.000391341,2555.31,0.0392349,0.000104627,2.54194
0.000398329,2510.48,0.0934067,0.000592999,-1.69994
0.000405318,2467.2,0.13255,0.00119414,1.65078
0.000412306,2425.38,0.0726739,0.000358967,1.41338
0.000419294,2384.96,0.0546333,0.000202868,-0.836956
0.000426282,2345.86,0.127746,0.00110915,-0.754841
0.000433271,2308.03,0.0287778,5.62876e-05,3.00973
0.000440259,2271.39,0.0229496,3.5797e-05,-2.81123
0.000447247,2235.9,0.267139,0.00485035,-2.00943
0.000454235,2201.5,0.152279,0.00157609,1.74905
0.000461224,2168.15,0.079288,0.00042728,-0.968482
0.000468212,2135.79,0.0525182,0.000187464,-2.70459
0.0004752,2104.38,0.0832747,0.000471329,2.78953
0.000482188,2073.88,0.162156,0.00178715,-0.85791
0.000489177,2044.25,0.131762,0.00118,2.71738
0.000496165,2015.46,0.105059,0.000750176,-0.900889
0.000503153,1987.47,0.0318473,6.89356e-05,1.65051
0.000510141,1960.24,0.22685,0.00349765,-1.18708
0.000517129,1933.75,0.0261263,4.63931e-05,1.60316
0.000524118,1907.97,0.0851867,0.000493221,-0.572446
0.000531106,1882.86,0.167139,0.00189868,-0.151285
0.000538094,1858.41,0.077826,0.000411667,1.96674
0.000545082,1834.58,0.0153769,1.60708e-05,0.219272
0.000552071,1811.36,0.0484073,0.000159264,2.96056
0.000559059,1788.72,0.0340703,7.88949e-05,-0.27788
0.000566047,1766.64,0.0356706,8.64803e-05,2.98355
