freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,4.95675e-11,1.69923e-22,0
7.37708e-06,135555,14227.9,1.40005e+07,1.74644
1.47542e-05,67777.5,51842.3,1.85878e+08,-0.653901
2.21312e-05,45185,52503.2,1.90647e+08,-2.4063
2.95083e-05,33888.7,51947.1,1.8663e+08,1.80588
3.68854e-05,27111,3787.44,992092,2.61809
4.42625e-05,22592.5,21444.5,3.18048e+07,0.675389
5.16396e-05,19365,35881.5,8.90433e+07,-1.17083
5.90166e-05,16944.4,29038.2,5.83173e+07,3.00662
6.63937e-05,15061.7,35370.1,8.65229e+07,1.24758
7.37708e-05,13555.5,14086.8,1.37241e+07,1.5327
8.11479e-05,12323.2,40882.1,1.15591e+08,-0.239056
8.8525e-05,11296.2,49482.2,1.69339e+08,-1.87214
9.5902e-05,10427.3,18194.2,2.28942e+07,-0.88619
0.000103279,9682.5,32738.5,7.41271e+07,-3.05523
0.000110656,9037,38985.9,1.05117e+08,1.56248
0.000118033,8472.19,33334.3,7.68495e+07,0.242857
0.00012541,7973.82,25069.1,4.34647e+07,0.222103
0.000132787,7530.83,45927,1.4588e+08,-1.59105
0.000140165,7134.47,33976.7,7.98404e+07,-1.4679
0.000147542,6777.75,13680.6,1.2944e+07,2.15402
0.000154919,6455,41667,1.20073e+08,-2.8003
0.000162296,6161.59,7097.79,3.48422e+06,0.934099
0.000169673,5893.7,43671.4,1.31903e+08,-2.95273
0.00017705,5648.12,20248.7,2.83566e+07,-3.10334
0.000184427,5422.2,23357.5,3.77323e+07,-2.93437
0.000191804,5213.65,44666.4,1.37982e+08,0.796861
0.000199181,5020.56,25020.2,4.32955e+07,0.514913
0.000206558,4841.25,21134.9,3.0893e+07,1.52152
0.000213935,4674.31,20894.3,3.01936e+07,-1.76349
0.000221312,4518.5,35920.4,8.92364e+07,2.62263
0.000228689,4372.74,18625.8,2.39933e+07,-1.66629
0.000236067,4236.09,23942.5,3.9646e+07,2.3507
0.000243444,4107.73,35644.5,8.78707e+07,-1.0924
0.000250821,3986.91,9599.03,6.37257e+06,0.876817
0.000258198,3873,13487.5,1.25812e+07,-0.984414
0.000265575,3765.42,21613.5,3.23079e+07,-2.88739
0.000272952,3663.65,30046.9,6.24393e+07,0.0188666
0.000280329,3567.24,10166.9,7.1488e+06,-0.217691
0.000287706,3475.77,15725.4,1.71027e+07,1.18561
0.000295083,3388.87,19079.6,2.51766e+07,-2.13704
0.00030246,3306.22,1874.59,243036,1.9541
0.000309837,3227.5,25977.9,4.66732e+07,3.1385
0.000317214,3152.44,12096.9,1.01206e+07,0.577729
0.000324591,3080.8,23287.1,3.75052e+07,1.03316
0.000331969,3012.33,12943.2,1.15863e+07,0.856172
0.000339346,2946.85,6915.82,3.30786e+06,-0.486343
0.000346723,2884.15,12810.4,1.13496e+07,2.59874
0.0003541,2824.06,15644,1.69259e+07,2.55814
0.000361477,2766.43,9933.86,6.82489e+06,2.75974
0.000368854,2711.1,15538.7,1.66989e+07,2.889
0.000376231,2657.94,8865.77,5.43616e+06,0.449716
0.000383608,2606.83,9927.78,6.81654e+06,2.73771
0.000390985,2557.64,6116.18,2.58714e+06,0.832924
0.000398362,2510.28,11007.6,8.38007e+06,-2.83816
0.000405739,2464.64,17504.8,2.1192e+07,0.913085
0.000413116,2420.62,10302.9,7.34137e+06,-0.00640999
0.000420494,2378.16,25876.7,4.63103e+07,0.31009
0.000427871,2337.16,15201.8,1.59828e+07,0.284527
0.000435248,2297.54,17314.3,2.07334e+07,-0.566807
0.000442625,2259.25,2952.9,603055,2.10004
0.000450002,2222.21,14347,1.42357e+07,0.118412
0.000457379,2186.37,2395.04,396719,1.60011
0.000464756,2151.67,13169.5,1.19949e+07,0.0139628
0.000472133,2118.05,11859.7,9.72756e+06,0.562836
0.00047951,2085.46,10073.1,7.01761e+06,-0.464842
0.000486887,2053.86,18503.7,2.36798e+07,1.31546
0.000494264,2023.21,12267,1.04073e+07,2.50474
0.000501641,1993.46,12736.6,1.12193e+07,-2.44928
0.000509018,1964.57,8006.43,4.4334e+06,-0.768378
0.000516396,1936.5,4150.31,1.1913e+06,-2.8852
0.000523773,1909.23,17629.6,2.14952e+07,1.08607
0.00053115,1882.71,10325.9,7.37418e+06,1.94947
0.000538527,1856.92,24465.4,4.13965e+07,0.888387
0.000545904,1831.82,7408.29,3.79573e+06,-2.7626
0.000553281,1807.4,8395.18,4.87438e+06,0.0833175
0.000560658,1783.62,13144.2,1.19488e+07,-2.48126
0.000568035,1760.45,8660.3,5.18711e+06,0.968717
0.000575412,1737.88,6959.45,3.34972e+06,-1.49445
0.000582789,1715.89,12682.2,1.11237e+07,1.13168
0.000590166,1694.44,14354,1.42498e+07,-2.52473
0.000597543,1673.52,14568.7,1.46791e+07,2.19388
0.000604921,1653.11,11218.8,8.70472e+06,2.57458
0.000612298,1633.19,17292.7,2.06816e+07,2.45067
0.000619675,1613.75,13951.7,1.34622e+07,0.133966
0.000627052,1594.76,5442.25,2.0484e+06,0.662436
0.000634429,1576.22,11142.7,8.58698e+06,1.05566
