freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,2.04636e-10,2.719e-21,0
6.90935e-06,144731,11925.5,9.23419e+06,-2.99821
1.38187e-05,72365.7,7525.57,3.67724e+06,2.73184
2.0728e-05,48243.8,30096.7,5.8814e+07,-2.22719
2.76374e-05,36182.9,67384.9,2.94828e+08,2.65038
3.45467e-05,28946.3,13165.8,1.12549e+07,1.25819
4.14561e-05,24121.9,15046.8,1.47004e+07,-1.02861
4.83654e-05,20675.9,17170.6,1.91432e+07,-0.228589
5.52748e-05,18091.4,40368.5,1.05811e+08,-2.07282
6.21841e-05,16081.3,9425.58,5.76846e+06,0.648293
6.90935e-05,14473.1,20691.3,2.77984e+07,-0.0734441
7.60028e-05,13157.4,14852,1.43223e+07,-2.14673
8.29122e-05,12061,18118.5,2.13151e+07,0.0296669
8.98215e-05,11133.2,26237.4,4.46977e+07,-0.147577
9.67309e-05,10338,75100.7,3.66211e+08,2.00512
0.00010364,9648.76,16966.5,1.86908e+07,-1.30125
0.00011055,9045.71,25221.1,4.1302e+07,0.559479
0.000117459,8513.61,6671.29,2.88977e+06,0.111166
0.000124368,8040.63,44551.2,1.28873e+08,-1.88085
0.000131278,7617.44,8208.19,4.37459e+06,-1.53706
0.000138187,7236.57,32510.2,6.86249e+07,-0.662023
0.000145096,6891.97,3600.3,841629,0.394131
0.000152006,6578.7,32491.3,6.85453e+07,0.531716
0.000158915,6292.67,11555.3,8.66968e+06,2.41304
0.000165824,6030.48,19292.8,2.41676e+07,2.71978
0.000172734,5789.26,16960.6,1.86779e+07,-0.516884
0.000179643,5566.59,17238.6,1.92951e+07,1.20876
0.000186552,5360.42,8919.31,5.16542e+06,1.0781
0.000193462,5168.98,37332.5,9.04937e+07,-2.2118
0.000200371,4990.74,22209.4,3.20271e+07,-0.385307
0.00020728,4824.38,25977,4.38148e+07,1.20634
0.00021419,4668.76,10353.3,6.95992e+06,2.50949
0.000221099,4522.86,29875.2,5.79516e+07,1.33461
0.000228009,4385.8,28774.4,5.37595e+07,-0.402503
0.000234918,4256.81,14785.6,1.41946e+07,-0.0932376
0.000241827,4135.18,28759.8,5.37049e+07,-0.54047
0.000248737,4020.32,29463.8,5.63664e+07,1.98262
0.000255646,3911.66,26021.3,4.39645e+07,-2.46273
0.000262555,3808.72,19590.3,2.49186e+07,2.32631
0.000269465,3711.06,43060.9,1.20395e+08,1.78389
0.000276374,3618.29,33135.9,7.1292e+07,-1.0042
0.000283283,3530.03,25163.3,4.11131e+07,-0.468727
0.000290193,3445.99,31639.8,6.49995e+07,0.0259104
0.000297102,3365.85,11130,8.04322e+06,2.77304
0.000304011,3289.35,13620,1.20448e+07,1.42903
0.000310921,3216.25,4074.7,1.07804e+06,-1.7478
0.00031783,3146.34,15156.2,1.49151e+07,1.24311
0.000324739,3079.39,10833.8,7.62092e+06,1.95129
0.000331649,3015.24,24928.6,4.03496e+07,2.47641
0.000338558,2953.7,18865,2.31077e+07,-0.993241
0.000345467,2894.63,11494.7,8.57903e+06,-2.31789
0.000352377,2837.87,19928.4,2.57862e+07,-0.232623
0.000359286,2783.3,17026.8,1.88238e+07,-2.18426
0.000366196,2730.78,18238.5,2.15983e+07,-2.40744
0.000373105,2680.21,15489.4,1.5578e+07,-1.37266
0.000380014,2631.48,18089.9,2.12479e+07,1.50846
0.000386924,2584.49,11436.8,8.4928e+06,1.33244
0.000393833,2539.15,9802.86,6.23949e+06,0.0406678
0.000400742,2495.37,14905.3,1.44252e+07,0.463963
0.000407652,2453.07,28585.5,5.3056e+07,-2.53926
0.000414561,2412.19,15674.3,1.59521e+07,-2.72561
0.00042147,2372.65,15729.7,1.6065e+07,2.30282
0.00042838,2334.38,6925.48,3.11417e+06,2.78223
0.000435289,2297.32,21296.3,2.94477e+07,0.640176
0.000442198,2261.43,6468.62,2.71686e+06,-0.0677981
0.000449108,2226.64,18966,2.33558e+07,0.390769
0.000456017,2192.9,3775.41,925491,2.56331
0.000462926,2160.17,9389.3,5.72413e+06,1.22284
0.000469836,2128.4,16543,1.77693e+07,1.09777
0.000476745,2097.56,14173.6,1.30437e+07,-2.84379
0.000483654,2067.59,20795.2,2.80783e+07,1.98875
0.000490564,2038.47,1037.83,69934.7,2.74466
0.000497473,2010.16,28167.9,5.15171e+07,1.86651
0.000504383,1982.62,7315.77,3.47507e+06,-1.66152
0.000511292,1955.83,7063.74,3.23976e+06,0.171577
0.000518201,1929.75,20312.5,2.67898e+07,-0.873577
0.000525111,1904.36,7784.91,3.93505e+06,-0.873591
0.00053202,1879.63,22504.4,3.28834e+07,2.38265
0.000538929,1855.53,15040.8,1.46888e+07,-2.96095
0.000545839,1832.04,12480.9,1.01143e+07,1.86334
0.000552748,1809.14,20527,2.73585e+07,0.226657
0.000559657,1786.81,9695.75,6.10388e+06,-2.39684
0.000566567,1765.02,7548.2,3.69939e+06,-1.04132
0.000573476,1743.75,9213.76,5.5121e+06,-1.111
0.000580385,1722.99,2417.93,379602,-1.33181
0.000587295,1702.72,19801.2,2.5458e+07,1.01984
0.000594204,1682.92,8935.04,5.18365e+06,2.80818
0.000601113,1663.58,11940.1,9.2567e+06,0.479953
0.000608023,1644.68,14642.4,1.39209e+07,-3.07179
0.000614932,1626.2,9907.23,6.37306e+06,1.82694
0.000621841,1608.13,10072,6.58675e+06,-1.09708
0.000628751,1590.46,5190.5,1.74929e+06,1.10793
0.00063566,1573.17,6079.52,2.39983e+06,-0.00928037
0.00064257,1556.25,16702.6,1.81139e+07,-2.77106
0.000649479,1539.7,20146.3,2.63532e+07,2.88302
0.000656388,1523.49,4832.29,1.51617e+06,-1.79056
0.000663298,1507.62,17233.1,1.92827e+07,0.956277
0.000670207,1492.08,4327.16,1.21576e+06,0.209659
0.000677116,1476.85,3643.15,861782,-0.299041
0.000684026,1461.93,1675.68,182316,-2.00435
0.000690935,1447.31,10839.7,7.62918e+06,-3.03715
0.000697844,1432.98,2898.11,545349,-2.55353
0.000704754,1418.94,9735.82,6.15443e+06,2.845
0.000711663,1405.16,11677.2,8.85358e+06,-0.566695
0.000718572,1391.65,12012.1,9.3687e+06,-1.16748
0.000725482,1378.39,12642.1,1.03772e+07,-0.458025
0.000732391,1365.39,9913.76,6.38146e+06,2.68498
0.0007393,1352.63,12758.3,1.05689e+07,1.24429
0.00074621,1340.11,3300.17,707156,-1.21968
0.000753119,1327.81,5262.42,1.7981e+06,-0.0421267
0.000760028,1315.74,11132.6,8.04703e+06,-2.78934
0.000766938,1303.89,16499.8,1.76766e+07,-2.24839
0.000773847,1292.24,15231.8,1.50643e+07,1.16671
0.000780757,1280.81,11309.6,8.30493e+06,2.8207
0.000787666,1269.57,2754.51,492644,0.492506
0.000794575,1258.53,9220.81,5.52053e+06,-0.444341
0.000801485,1247.68,4864.97,1.53675e+06,-1.62675
0.000808394,1237.02,10516.3,7.1807e+06,-1.4048
0.000815303,1226.54,14408.6,1.348e+07,0.806792
0.000822213,1216.23,15218.7,1.50382e+07,1.64849
0.000829122,1206.1,7006.69,3.18764e+06,-0.00230493
0.000836031,1196.13,5804.42,2.18757e+06,1.79681
0.000842941,1186.32,11734.6,8.94083e+06,-2.85253
0.00084985,1176.68,10458.6,7.10216e+06,-2.75802
0.000856759,1167.19,4257.07,1.1767e+06,1.56351
0.000863669,1157.85,14542.8,1.37322e+07,-0.0650542
0.000870578,1148.66,11996.9,9.34511e+06,-3.04701
0.000877487,1139.62,16971,1.87006e+07,-0.80644
0.000884397,1130.71,2553.26,423284,0.531134
0.000891306,1121.95,15484.5,1.55682e+07,1.66341
0.000898215,1113.32,1924.02,240359,-3.02157
0.000905125,1104.82,11521.3,8.61881e+06,0.814675
0.000912034,1096.45,3989.71,1.03354e+06,0.498056
0.000918944,1088.21,8653.51,4.86214e+06,-2.70088
0.000925853,1080.09,8701.44,4.91616e+06,-0.480141
0.000932762,1072.08,22233,3.2095e+07,2.99154
0.000939672,1064.2,11819.5,9.07065e+06,-0.443965
0.000946581,1056.43,7117.74,3.28948e+06,0.0190535
0.00095349,1048.78,9990.82,6.48105e+06,-0.41746
0.0009604,1041.23,4296.15,1.1984e+06,0.73136
0.000967309,1033.8,8275.05,4.44616e+06,1.76473
0.000974218,1026.46,10909.3,7.72751e+06,2.21591
