freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,1.73472e-17,1.98414e-35,3.14159
6.80407e-06,146971,0.0654482,0.000282428,0.958647
1.36081e-05,73485.5,0.136061,0.00122062,-0.437793
2.04122e-05,48990.3,0.0673222,0.000298833,-1.76563
2.72163e-05,36742.7,0.199588,0.00262653,2.87085
3.40203e-05,29394.2,0.106709,0.000750783,-0.859109
4.08244e-05,24495.2,0.129016,0.00109749,-1.27743
4.76285e-05,20995.8,0.110126,0.000799631,-3.04475
5.44325e-05,18371.4,0.0863124,0.000491199,-1.03218
6.12366e-05,16330.1,0.155171,0.00158757,-0.647824
6.80407e-05,14697.1,0.196969,0.00255804,0.987036
7.48447e-05,13361,0.293043,0.00566207,2.09992
8.16488e-05,12247.6,0.0589547,0.000229165,-2.14132
8.84529e-05,11305.5,0.192385,0.00244036,0.168054
9.52569e-05,10497.9,0.131569,0.00114136,-2.08759
0.000102061,9798.06,0.300109,0.0059384,2.32718
0.000108865,9185.68,0.2203,0.00319992,2.37496
0.000115669,8645.35,0.164176,0.00177719,1.02797
0.000122473,8165.05,0.247514,0.00403935,-1.82454
0.000129277,7735.31,0.126072,0.00104796,-1.95817
0.000136081,7348.55,0.196612,0.00254876,0.92677
0.000142885,6998.62,0.232409,0.00356137,-1.16568
0.000149689,6680.5,0.402674,0.010691,3.13065
0.000156494,6390.04,0.364699,0.00876962,0.205046
0.000163298,6123.79,0.177224,0.00207089,2.51635
0.000170102,5878.84,0.201856,0.00268654,-0.118525
0.000176906,5652.73,0.294679,0.00572547,-3.04092
0.00018371,5443.37,0.183303,0.0022154,0.150941
0.000190514,5248.96,0.387242,0.00988729,-2.95998
0.000197318,5067.96,0.117916,0.000916759,-0.125093
0.000204122,4899.03,0.113121,0.000843719,-1.82451
0.000210926,4741,0.0487709,0.000156832,0.603353
0.00021773,4592.84,0.0919332,0.000557258,0.580738
0.000224534,4453.66,0.0679185,0.00030415,0.144006
0.000231338,4322.67,0.14739,0.00143235,-2.13906
0.000238142,4199.17,0.0175707,2.03558e-05,0.641917
0.000244946,4082.53,0.139488,0.00128287,-0.267211
0.00025175,3972.19,0.176972,0.00206501,2.38444
0.000258555,3867.66,0.0616108,0.00025028,0.77937
0.000265359,3768.49,0.0742725,0.000363721,-1.7956
0.000272163,3674.27,0.0477516,0.000150344,2.94524
0.000278967,3584.66,0.0593223,0.000232032,-0.478697
0.000285771,3499.31,0.153654,0.00155667,-1.62493
0.000292575,3417.93,0.17832,0.00209659,2.18854
0.000299379,3340.25,0.0734335,0.00035555,1.88492
0.000306183,3266.02,0.2507,0.00414401,0.361577
0.000312987,3195.02,0.0433614,0.00012397,-2.5676
0.000319791,3127.04,0.117014,0.000902784,2.09712
0.000326595,3061.89,0.143823,0.00136386,-2.27546
0.000333399,2999.41,0.167279,0.001845,1.18281
0.000340203,2939.42,0.0985463,0.000640314,-3.04666
0.000347007,2881.78,0.0603279,0.000239965,0.145188
