freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,1.20053e-10,1.65485e-21,0
1.19699e-05,83542.8,5297.52,3.22223e+06,2.1035
2.39398e-05,41771.4,51265.4,3.01758e+08,-2.80113
3.59097e-05,27847.6,29022.2,9.67101e+07,1.18591
4.78796e-05,20885.7,26062.9,7.79934e+07,-1.48589
5.98495e-05,16708.6,14311.9,2.35184e+07,0.959064
7.18195e-05,13923.8,16856.5,3.26248e+07,0.197131
8.37894e-05,11934.7,46708.7,2.50499e+08,-0.8937
9.57593e-05,10442.9,41140.1,1.94331e+08,1.54515
0.000107729,9282.54,24584.6,6.93967e+07,-2.97258
0.000119699,8354.28,29361.5,9.89846e+07,-0.874351
0.000131669,7594.8,18356.7,3.86899e+07,-2.40551
0.000143639,6961.9,2956.09,1.00334e+06,1.67517
0.000155609,6426.37,20204.7,4.6872e+07,2.48532
0.000167579,5967.34,7207.64,5.96483e+06,-1.81167
0.000179549,5569.52,29194.2,9.78598e+07,0.919245
0.000191519,5221.43,19001.3,4.14552e+07,1.14222
0.000203488,4914.28,29690.2,1.01213e+08,-1.61975
0.000215458,4641.27,38277.3,1.68226e+08,1.53567
0.000227428,4396.99,14749.2,2.49774e+07,1.59511
0.000239398,4177.14,11952.1,1.64021e+07,-0.151059
0.000251368,3978.23,21680,5.39672e+07,-2.95579
0.000263338,3797.4,39326.2,1.77573e+08,-0.41541
0.000275308,3632.3,5675.69,3.6987e+06,2.91627
0.000287278,3480.95,26335.8,7.96353e+07,-2.55411
0.000299248,3341.71,7027.01,5.6696e+06,1.67952
0.000311218,3213.19,18853.7,4.08137e+07,-0.363124
0.000323188,3094.18,18349.9,3.86615e+07,-0.60028
0.000335157,2983.67,11550.5,1.53183e+07,1.50184
0.000347127,2880.79,19645.8,4.43148e+07,-2.66162
0.000359097,2784.76,11007.3,1.39115e+07,1.05897
0.000371067,2694.93,12972.6,1.93226e+07,0.289869
0.000383037,2610.71,15889.9,2.89903e+07,-0.00347804
0.000395007,2531.6,18885.7,4.09523e+07,-2.73198
0.000406977,2457.14,5264.43,3.18209e+06,-1.26074
0.000418947,2386.94,9377,1.00958e+07,0.351533
0.000430917,2320.63,4702.63,2.53917e+06,-1.36896
0.000442887,2257.91,9455.18,1.02648e+07,3.06426
0.000454857,2198.5,10830.2,1.34673e+07,-1.33699
0.000466826,2142.12,6454.67,4.78365e+06,-1.41732
0.000478796,2088.57,22180,5.6485e+07,2.90194
0.000490766,2037.63,7896.06,7.15867e+06,-0.969924
0.000502736,1989.11,13737.4,2.16681e+07,0.0455447
0.000514706,1942.86,11574,1.53807e+07,-1.60713
0.000526676,1898.7,2716.88,847527,2.6073
0.000538646,1856.51,6970.96,5.57951e+06,-2.11525
0.000550616,1816.15,13042.7,1.9532e+07,0.14831
0.000562586,1777.51,8277.62,7.86723e+06,1.23084
0.000574556,1740.48,16804.2,3.24226e+07,-2.0471
0.000586526,1704.96,4699.25,2.53552e+06,-1.69628
0.000598495,1670.86,10793.2,1.33754e+07,2.07052
0.000610465,1638.09,9887.47,1.12249e+07,-0.562948
0.000622435,1606.59,6271.77,4.51639e+06,3.12418
0.000634405,1576.28,4221.55,2.04623e+06,-2.64889
0.000646375,1547.09,5065.77,2.94647e+06,1.31576
0.000658345,1518.96,5748.71,3.79447e+06,-1.99072
0.000670315,1491.84,6051.89,4.20527e+06,1.94715
0.000682285,1465.66,7150.11,5.86997e+06,1.11164
0.000694255,1440.39,3672.56,1.54864e+06,-1.63027
0.000706225,1415.98,10810.9,1.34195e+07,-1.85851
0.000718195,1392.38,3831.3,1.6854e+06,2.59253
0.000730164,1369.55,4114.23,1.94352e+06,1.83171
0.000742134,1347.46,4525.05,2.35103e+06,-0.374633
0.000754104,1326.08,8043.67,7.42881e+06,-1.11872
0.000766074,1305.36,9879.1,1.12059e+07,-2.24583
0.000778044,1285.27,4522.95,2.34884e+06,2.40465
0.000790014,1265.8,6621.16,5.0336e+06,1.90848
0.000801984,1246.91,7805.29,6.99501e+06,-0.0798672
0.000813954,1228.57,1560.56,279621,-2.43706
0.000825924,1210.77,6539.77,4.91061e+06,-2.05917
0.000837894,1193.47,11465.3,1.50931e+07,0.335925
0.000849864,1176.66,8111.05,7.5538e+06,-3.0724
0.000861833,1160.32,1052.66,127228,0.677584
0.000873803,1144.42,11292.6,1.4642e+07,1.10384
0.000885773,1128.96,7197.6,5.94821e+06,-0.319877
0.000897743,1113.9,3667.82,1.54464e+06,-2.41645
0.000909713,1099.25,12496.2,1.79295e+07,-3.08797
0.000921683,1084.97,6972.71,5.58231e+06,0.340303
0.000933653,1071.06,4998.9,2.8692e+06,2.32336
0.000945623,1057.5,12711.3,1.85519e+07,-2.01901
0.000957593,1044.29,7214.38,5.97598e+06,0.374487
0.000969563,1031.39,3142.9,1.13416e+06,1.61485
0.000981533,1018.81,4920.55,2.77996e+06,-0.872283
0.000993502,1006.54,6885.32,5.44326e+06,-1.68997
0.00100547,994.557,7509.83,6.47546e+06,-1.3099
0.00101744,982.857,12143,1.69303e+07,1.77049
0.00102941,971.428,4291.03,2.11414e+06,-2.99043
0.00104138,960.262,9644.49,1.068e+07,-0.424194
0.00105335,949.35,3578.78,1.47055e+06,1.3383
0.00106532,938.683,1890.41,410320,-1.41097
0.00107729,928.254,7190.1,5.93583e+06,-1.73925
0.00108926,918.053,7497.96,6.45501e+06,-2.36688
0.00110123,908.074,12668.8,1.84282e+07,1.82555
