freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,4.66116e-12,1.47086e-24,3.14159
6.96777e-06,143518,6687.98,3.02812e+06,-1.48296
1.39355e-05,71759,10286.5,7.16339e+06,0.74644
2.09033e-05,47839.3,39143.1,1.03727e+08,-2.75087
2.78711e-05,35879.5,63371.6,2.71877e+08,1.87886
3.48389e-05,28703.6,8575.38,4.9784e+06,-1.87366
4.18066e-05,23919.7,18092.1,2.21596e+07,-1.5352
4.87744e-05,20502.6,13970,1.32122e+07,-0.695793
5.57422e-05,17939.7,20969.3,2.97682e+07,-2.55466
6.27099e-05,15946.4,56789.6,2.18334e+08,-2.72851
6.96777e-05,14351.8,27085.5,4.96657e+07,1.0216
7.66455e-05,13047.1,5501.63,2.04912e+06,2.00877
8.36133e-05,11959.8,30158.9,6.15763e+07,-0.194396
9.0581e-05,11039.8,77364.3,4.05195e+08,-1.14717
9.75488e-05,10251.3,19471.9,2.56685e+07,0.623143
0.000104517,9567.86,12448.9,1.04917e+07,-2.31165
0.000111484,8969.87,26068,4.60044e+07,2.55676
0.000118452,8442.23,25354.9,4.3522e+07,0.549388
0.00012542,7973.22,5974.18,2.41624e+06,-0.580395
0.000132388,7553.57,11241.1,8.55463e+06,-0.562992
0.000139355,7175.9,11325.4,8.68337e+06,-2.52014
0.000146323,6834.19,33208.2,7.46574e+07,-2.99834
0.000153291,6523.54,20338.9,2.80051e+07,1.73606
0.000160259,6239.91,34076.2,7.86114e+07,2.89243
0.000167227,5979.91,27074.9,4.96269e+07,1.32339
0.000174194,5740.72,13404.8,1.21648e+07,3.12272
0.000181162,5519.92,2938.19,584445,-0.856444
0.00018813,5315.48,46103,1.43894e+08,-0.616655
0.000195098,5125.64,15264.2,1.57736e+07,0.679632
0.000202065,4948.89,22821.1,3.5258e+07,2.49337
0.000209033,4783.93,33173,7.44993e+07,-0.360391
0.000216001,4629.61,12935.2,1.13273e+07,0.349506
0.000222969,4484.93,41454.2,1.16338e+08,0.520709
0.000229936,4349.03,15498.8,1.62622e+07,-1.43713
0.000236904,4221.12,7353.06,3.66032e+06,-2.13129
0.000243872,4100.51,11747.4,9.34255e+06,2.41776
0.00025084,3986.61,17170.2,1.99587e+07,1.01377
0.000257808,3878.86,33156,7.44233e+07,0.0929946
0.000264775,3776.79,14994.1,1.52203e+07,1.92937
0.000271743,3679.95,23082.5,3.60702e+07,-1.54446
0.000278711,3587.95,32065.9,6.96098e+07,2.76588
0.000285679,3500.44,14930.1,1.50907e+07,-0.266279
0.000292646,3417.09,6352.69,2.73212e+06,1.29028
0.000299614,3337.63,19250,2.50868e+07,-1.15056
0.000306582,3261.77,17208,2.00468e+07,-2.79221
0.00031355,3189.29,20081.1,2.72997e+07,-0.265443
0.000320517,3119.95,20407.9,2.81955e+07,2.88694
0.000327485,3053.57,12886.5,1.12422e+07,0.865509
0.000334453,2989.96,18652.4,2.35533e+07,2.30715
0.000341421,2928.94,22999.7,3.5812e+07,1.36272
0.000348389,2870.36,6385.79,2.76066e+06,-1.75637
0.000355356,2814.08,30394.7,6.25432e+07,-3.07548
0.000362324,2759.96,10096.6,6.9013e+06,2.5362
0.000369292,2707.89,7173.11,3.48336e+06,2.1142
0.00037626,2657.74,7279.1,3.58706e+06,0.115159
0.000383227,2609.42,21174.1,3.03523e+07,2.70668
0.000390195,2562.82,32224.7,7.03009e+07,1.17886
0.000397163,2517.86,13348.1,1.20621e+07,-2.41014
0.000404131,2474.45,8721.36,5.14935e+06,1.87459
0.000411098,2432.51,28445,5.47765e+07,-1.52033
0.000418066,2391.97,17628,2.10374e+07,1.02294
0.000425034,2352.75,3181.79,685373,-1.66241
0.000432002,2314.81,16861.3,1.92471e+07,2.00551
0.00043897,2278.06,11559.5,9.04604e+06,-0.0685067
0.000445937,2242.47,15857.2,1.70231e+07,-2.85043
0.000452905,2207.97,6918.39,3.24036e+06,-1.50452
0.000459873,2174.51,9253.65,5.79708e+06,2.2986
0.000466841,2142.06,6980.89,3.29917e+06,-0.904321
0.000473808,2110.56,13849.1,1.29845e+07,1.55183
0.000480776,2079.97,4954.54,1.66184e+06,-1.12063
0.000487744,2050.26,14207.5,1.36653e+07,1.57645
0.000494712,2021.38,6623.26,2.9698e+06,2.81654
0.00050168,1993.3,20085.7,2.73121e+07,2.27939
0.000508647,1966,6671.67,3.01337e+06,1.66926
0.000515615,1939.43,11756.1,9.35639e+06,3.09148
0.000522583,1913.57,21708.3,3.19033e+07,1.17499
0.000529551,1888.39,8761.34,5.19666e+06,-1.19849
