freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,2.00771e-10,2.65953e-21,0
6.80863e-06,146872,13050.7,1.12376e+07,-2.27649
1.36173e-05,73436.2,32146.6,6.81826e+07,1.54446
2.04259e-05,48957.5,26558.4,4.65379e+07,-1.29696
2.72345e-05,36718.1,43605,1.25452e+08,2.35006
3.40431e-05,29374.5,33910.1,7.58683e+07,3.08248
4.08518e-05,24478.7,8183.73,4.41881e+06,2.4366
4.76604e-05,20981.8,18758.2,2.32159e+07,0.00108822
5.4469e-05,18359.1,31580.6,6.58028e+07,-2.6499
6.12776e-05,16319.2,31941,6.73131e+07,-1.35389
6.80863e-05,14687.2,40795,1.09804e+08,-0.853677
7.48949e-05,13352,9219.99,5.60871e+06,-1.18141
8.17035e-05,12239.4,30480.4,6.12976e+07,-0.296189
8.85122e-05,11297.9,48976.9,1.58265e+08,-0.44805
9.53208e-05,10490.9,56076.9,2.07477e+08,2.05511
0.000102129,9791.5,14503.5,1.38786e+07,-2.11939
0.000108938,9179.53,35418.8,8.27697e+07,-0.937972
0.000115747,8639.56,28792.2,5.46956e+07,1.71766
0.000122555,8159.58,6233.98,2.5641e+06,1.03132
0.000129364,7730.13,25126.4,4.16547e+07,-2.68449
0.000136173,7343.62,8398.16,4.65341e+06,-0.362192
0.000142981,6993.93,29216.4,5.63193e+07,-2.46042
0.00014979,6676.02,15288.7,1.5422e+07,0.96009
0.000156598,6385.76,25390,4.25332e+07,-1.75942
0.000163407,6119.69,30598.9,6.17751e+07,2.11866
0.000170216,5874.9,18591.4,2.28049e+07,-1.41905
0.000177024,5648.94,18967.6,2.3737e+07,-0.47465
0.000183833,5439.72,23488.9,3.64021e+07,0.976629
0.000190642,5245.45,21322.4,2.99968e+07,-1.74371
0.00019745,5064.57,14436.1,1.37499e+07,-0.541049
0.000204259,4895.75,44087.7,1.28244e+08,1.08956
0.000211067,4737.82,3971.59,1.04071e+06,2.81626
0.000217876,4589.76,15282.6,1.54099e+07,2.87633
0.000224685,4450.68,31710,6.63429e+07,0.234096
0.000231493,4319.78,11993.5,9.49065e+06,0.979286
0.000238302,4196.36,16836.6,1.8703e+07,1.58387
0.000245111,4079.79,28775.1,5.46308e+07,1.74718
0.000251919,3969.53,12985.5,1.11255e+07,-3.10039
0.000258728,3865.07,15916.7,1.67152e+07,-1.97843
0.000265536,3765.96,13821.8,1.26047e+07,1.67199
0.000272345,3671.81,28695.9,5.43303e+07,-0.456269
0.000279154,3582.26,20691.1,2.82468e+07,-1.94533
0.000285962,3496.96,22585.3,3.36552e+07,0.60033
0.000292771,3415.64,14983.9,1.48134e+07,-0.933111
0.00029958,3338.01,22463.1,3.32921e+07,0.427893
0.000306388,3263.83,15668.1,1.61971e+07,2.09069
0.000313197,3192.88,31537.1,6.56216e+07,1.03608
0.000320005,3124.95,13998.7,1.29295e+07,2.53014
0.000326814,3059.84,35137,8.14576e+07,2.42193
0.000333623,2997.4,6420.05,2.71944e+06,1.86338
0.000340431,2937.45,25456.3,4.27556e+07,-2.33875
0.00034724,2879.85,20242.4,2.7035e+07,1.51045
0.000354049,2824.47,16464.9,1.78862e+07,-1.77122
0.000360857,2771.18,18065.9,2.15338e+07,2.80406
0.000367666,2719.86,23995,3.79877e+07,-1.45901
0.000374475,2670.41,10699.3,7.55294e+06,0.0281717
0.000381283,2622.72,27706.3,5.06476e+07,0.0600005
