freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,3.1225e-17,6.35176e-35,3.14159
6.76802e-06,147754,0.103757,0.00070133,-2.5821
1.3536e-05,73876.8,0.11039,0.000793872,0.520849
2.03041e-05,49251.2,0.0427109,0.000118841,1.37283
2.70721e-05,36938.4,0.0245897,3.93909e-05,0.198483
3.38401e-05,29550.7,0.120298,0.000942762,-2.70784
4.06081e-05,24625.6,0.0378629,9.33932e-05,1.29951
4.73762e-05,21107.7,0.103514,0.000698052,2.38541
5.41442e-05,18469.2,0.246561,0.00396038,-0.0323132
6.09122e-05,16417.1,0.0264376,4.55336e-05,-2.91283
6.76802e-05,14775.4,0.181579,0.00214793,0.742055
7.44482e-05,13432.2,0.0222831,3.23474e-05,-3.01029
8.12163e-05,12312.8,0.144198,0.00135459,2.26119
8.79843e-05,11365.7,0.11545,0.000868318,1.17959
9.47523e-05,10553.8,0.133115,0.00115436,-1.02181
0.00010152,9850.24,0.126288,0.001039,-0.668151
0.000108288,9234.6,0.0435929,0.0001238,3.04066
0.000115056,8691.39,0.0771784,0.000388043,0.426711
0.000121824,8208.54,0.242175,0.00382072,-1.66512
0.000128592,7776.51,0.360634,0.0084727,1.93648
0.00013536,7387.68,0.160272,0.00167341,1.6126
0.000142128,7035.89,0.276167,0.00496859,-3.00067
0.000148896,6716.08,0.185909,0.00225159,2.82127
0.000155665,6424.07,0.123594,0.00099514,-2.02399
0.000162433,6156.4,0.0488713,0.000155595,-0.526891
0.000169201,5910.15,0.207103,0.00279422,-1.40793
0.000175969,5682.83,0.0359866,8.43665e-05,-3.07799
0.000182737,5472.36,0.228023,0.00338723,1.72682
0.000189505,5276.92,0.277756,0.00502593,1.52895
0.000196273,5094.95,0.0965704,0.000607542,2.51895
0.000203041,4925.12,0.0230647,3.46565e-05,0.727708
0.000209809,4766.25,0.283027,0.00521848,0.408034
0.000216577,4617.3,0.180577,0.0021243,-1.59471
0.000223345,4477.38,0.0121776,9.66082e-06,-0.643379
0.000230113,4345.7,0.263091,0.00450922,-0.521055
0.000236881,4221.53,0.0917669,0.000548606,-2.81321
0.000243649,4104.27,0.190247,0.00235789,1.6815
0.000250417,3993.34,0.309023,0.00622115,0.180805
0.000257185,3888.25,0.269279,0.00472382,-1.87304
0.000263953,3788.56,0.0923779,0.000555935,-2.15698
0.000270721,3693.84,0.0944045,0.000580595,-1.26979
0.000277489,3603.75,0.237267,0.00366742,0.0757434
0.000284257,3517.94,0.190237,0.00235765,2.3808
0.000291025,3436.13,0.108394,0.000765423,0.380644
0.000297793,3358.04,0.0890472,0.00051657,-1.65557
0.000304561,3283.41,0.152645,0.00151794,-1.44081
0.000311329,3212.04,0.105885,0.000730397,-2.28587
0.000318097,3143.69,0.0893136,0.000519665,2.34345
0.000324865,3078.2,0.260534,0.00442197,-0.315707
0.000331633,3015.38,0.267758,0.0046706,-1.49758
0.000338401,2955.07,0.113342,0.000836887,1.24629
0.000345169,2897.13,0.0497998,0.000161563,-1.2359
0.000351937,2841.42,0.120993,0.000953689,1.15204
0.000358705,2787.8,0.103799,0.000701902,-2.2673
0.000365473,2736.18,0.14349,0.00134131,-1.6438
0.000372241,2686.43,0.262731,0.00449687,-2.34837
0.000379009,2638.46,0.046843,0.000142948,1.34384
0.000385777,2592.17,0.231023,0.00347694,2.60114
0.000392545,2547.48,0.19077,0.00237087,-1.75935
0.000399313,2504.3,0.226573,0.00334431,2.15445
0.000406081,2462.56,0.206853,0.00278747,0.404324
0.000412849,2422.19,0.0595625,0.000231118,-2.17336
0.000419617,2383.12,0.134766,0.00118317,0.253983
0.000426385,2345.3,0.0650539,0.000275699,1.4106
0.000433153,2308.65,0.0889285,0.000515193,-2.57414
0.000439921,2273.13,0.12212,0.000971536,2.54099
0.000446689,2238.69,0.152722,0.00151946,1.08448
0.000453457,2205.28,0.110263,0.000792049,-0.113571
0.000460225,2172.85,0.318801,0.00662104,-1.24165
0.000466994,2141.36,0.0849954,0.000470629,-1.93182
0.000473762,2110.77,0.213951,0.00298206,2.28738
0.00048053,2081.04,0.022521,3.30417e-05,-2.86695
0.000487298,2052.13,0.0690681,0.000310773,2.10494
0.000494066,2024.02,0.153304,0.00153108,-3.12167
0.000500834,1996.67,0.133335,0.00115818,1.2434
0.000507602,1970.05,0.356373,0.00827365,-2.39601
0.00051437,1944.13,0.131353,0.00112401,2.46137
0.000521138,1918.88,0.0736502,0.000353375,-1.33151
0.000527906,1894.28,0.349652,0.00796452,0.510533
0.000534674,1870.3,0.154026,0.00154553,-2.96916
0.000541442,1846.92,0.293768,0.00562208,1.93542
0.00054821,1824.12,0.0549305,0.000196569,-2.76738
0.000554978,1801.87,0.231305,0.00348545,0.0794165
0.000561746,1780.16,0.132644,0.00114621,-1.99157
0.000568514,1758.97,0.102673,0.000686752,0.211568
0.000575282,1738.28,0.19514,0.00248073,2.50899
0.00058205,1718.07,0.295227,0.00567808,-0.461056
0.000588818,1698.32,0.071194,0.000330199,-3.11922
0.000595586,1679.02,0.293585,0.00561507,-0.0215107
0.000602354,1660.15,0.207402,0.0028023,-3.05437
0.000609122,1641.71,0.12831,0.00107254,-2.25192
0.00061589,1623.67,0.0669875,0.000292332,-1.97826
0.000622658,1606.02,0.118187,0.000909977,-1.05431
0.000629426,1588.75,0.145432,0.00137787,1.24355
0.000636194,1571.85,0.155417,0.00157357,0.0259514
0.000642962,1555.3,0.180785,0.00212917,2.04172
0.00064973,1539.1,0.192233,0.00240739,-1.89599
0.000656498,1523.23,0.0975206,0.000619556,-0.945501
0.000663266,1507.69,0.26615,0.00461468,-1.69374
0.000670034,1492.46,0.102792,0.00068834,1.76786
0.000676802,1477.54,0.25182,0.00413113,-0.805044
0.00068357,1462.91,0.0296298,5.71933e-05,-3.02623
0.000690338,1448.57,0.194264,0.00245851,0.811686
0.000697106,1434.5,0.135289,0.00119238,-1.85013
0.000703874,1420.71,0.192308,0.00240925,1.91143
0.000710642,1407.18,0.0912103,0.00054197,1.48368
0.00071741,1393.9,0.140711,0.00128986,-1.65315
0.000724178,1380.88,0.199229,0.00258579,-2.44231
0.000730946,1368.09,0.149595,0.00145788,-1.94558
0.000737714,1355.54,0.154996,0.00156505,-2.86227
0.000744482,1343.22,0.0664686,0.00028782,0.601244
0.00075125,1331.11,0.270839,0.00477873,1.5238
0.000758018,1319.23,0.219599,0.00314159,-0.108718
0.000764786,1307.55,0.14179,0.00130972,-2.92627
0.000771554,1296.08,0.281633,0.00516721,-0.52075
0.000778323,1284.81,0.196274,0.00250964,3.05976
0.000785091,1273.74,0.0821318,0.000439451,0.184249
0.000791859,1262.85,0.1741,0.00197463,2.99678
0.000798627,1252.15,0.246357,0.00395383,-1.79849
0.000805395,1241.63,0.0553846,0.000199833,-2.88362
0.000812163,1231.28,0.153381,0.0015326,-0.958662
0.000818931,1221.1,0.20779,0.00281279,1.61371
0.000825699,1211.1,0.0804462,0.000421598,-1.44473
0.000832467,1201.25,0.197981,0.00255351,1.59818
0.000839235,1191.56,0.100684,0.000660407,-2.34881
0.000846003,1182.03,0.146193,0.00139232,1.27152
0.000852771,1172.65,0.165204,0.00177799,-1.58147
0.000859539,1163.41,0.278207,0.00504224,2.45581
0.000866307,1154.33,0.0383056,9.55903e-05,-0.442108
0.000873075,1145.38,0.276873,0.004994,-0.872789
0.000879843,1136.57,0.0473046,0.000145779,1.48755
0.000886611,1127.89,0.167055,0.00181807,0.258934
0.000893379,1119.35,0.132273,0.0011398,-0.450406
0.000900147,1110.93,0.178343,0.00207204,-1.90446
0.000906915,1102.64,0.0846119,0.000466392,2.75418
0.000913683,1094.47,0.17001,0.00188295,-0.164312
0.000920451,1086.42,0.17215,0.00193065,-0.742522
0.000927219,1078.49,0.145595,0.00138097,-2.88012
0.000933987,1070.68,0.0774208,0.000390485,2.69519
0.000940755,1062.98,0.139035,0.00125933,1.7689
0.000947523,1055.38,0.0329003,7.05161e-05,-1.50957
0.000954291,1047.9,0.0988283,0.000636284,3.11437
0.000961059,1040.52,0.158475,0.0016361,0.279913
0.000967827,1033.24,0.153261,0.00153021,-1.7688
0.000974595,1026.07,0.0656443,0.000280725,-1.38204
0.000981363,1018.99,0.103709,0.000700676,1.83838
0.000988131,1012.01,0.0521544,0.000177202,0.808321
0.000994899,1005.13,0.0933454,0.000567642,-2.62239
0.00100167,998.336,0.0450684,0.000132322,-2.6509
0.00100844,991.635,0.0704592,0.000323418,2.74439
0.0010152,985.024,0.215399,0.00302257,-1.93937
0.00102197,978.501,0.158992,0.00164678,-0.885674
0.00102874,972.064,0.189427,0.0023376,-1.39384
0.00103551,965.71,0.186524,0.00226651,3.12359
0.00104228,959.439,0.102222,0.000680728,1.19869
0.00104904,953.249,0.125061,0.00101891,2.22351
0.00105581,947.139,0.226264,0.00333518,2.41347
0.00106258,941.106,0.0970437,0.000613511,2.71524
0.00106935,935.15,0.0268214,4.68655e-05,-2.29503
0.00107612,929.268,0.0908177,0.000537316,-2.26682
0.00108288,923.46,0.104347,0.000709328,2.69581
0.00108965,917.725,0.0554331,0.000200183,0.544558
0.00109642,912.06,0.102457,0.000683861,2.42649
0.00110319,906.464,0.163366,0.00173864,-0.544593
0.00110996,900.937,0.0518464,0.000175116,-0.0617134
0.00111672,895.477,0.0530273,0.000183184,1.78562
0.00112349,890.082,0.129867,0.00109871,-2.01105
0.00113026,884.752,0.167192,0.00182104,-2.23177
0.00113703,879.486,0.0762985,0.000379245,1.01315
0.0011438,874.282,0.0478474,0.000149144,1.62278
0.00115056,869.139,0.0849744,0.000470397,0.122213
0.00115733,864.056,0.0738809,0.000355592,-2.4917
0.0011641,859.033,0.0324273,6.85031e-05,-2.02386
0.00117087,854.067,0.130233,0.00110492,-1.78013
0.00117764,849.159,0.114581,0.000855283,2.32429
0.0011844,844.307,0.18625,0.00225986,2.16522
0.00119117,839.509,0.0175712,2.01136e-05,-0.888981
0.00119794,834.766,0.0262113,4.47576e-05,2.60592
0.00120471,830.077,0.116414,0.000882879,-1.09556
0.00121148,825.439,0.055654,0.000201781,1.99963
0.00121824,820.854,0.169434,0.0018702,-1.12816
0.00122501,816.319,0.10114,0.000666396,-2.56204
0.00123178,811.833,0.0958817,0.000598908,-0.406358
0.00123855,807.397,0.0930551,0.000564116,-1.23878
0.00124532,803.009,0.0382606,9.53659e-05,0.864537
0.00125208,798.668,0.0210727,2.89287e-05,-1.48226
0.00125885,794.375,0.126328,0.00103965,-1.3106
0.00126562,790.127,0.0438972,0.000125534,-1.9424
0.00127239,785.924,0.100268,0.000654961,-2.4934
0.00127916,781.765,0.13065,0.001112,1.31112
0.00128592,777.651,0.105302,0.000722374,-1.81291
0.00129269,773.579,0.125176,0.00102077,2.75836
0.00129946,769.55,0.0528844,0.000182198,-1.6618
0.00130623,765.563,0.104289,0.000708537,1.55445
0.001313,761.617,0.125836,0.00103157,-1.85532
0.00131976,757.711,0.0818037,0.000435948,2.7472
0.00132653,753.845,0.104799,0.000715487,0.988704
0.0013333,750.019,0.0516879,0.000174047,-2.58319
0.00134007,746.231,0.103815,0.000702112,3.08188
0.00134684,742.481,0.128009,0.0010675,1.54789
0.0013536,738.768,0.0617091,0.000248077,-1.73691
0.00136037,735.093,0.225032,0.00329896,-0.93316
0.00136714,731.454,0.0904027,0.000532417,3.10397
0.00137391,727.851,0.0229919,3.44379e-05,0.628742
0.00138068,724.283,0.0398526,0.000103467,-0.970023
0.00138744,720.75,0.123786,0.000998231,-0.389996
0.00139421,717.251,0.12466,0.00101237,2.01887
0.00140098,713.786,0.0818157,0.000436076,1.82469
0.00140775,710.354,0.0866802,0.000489472,-2.04349
0.00141452,706.955,0.135887,0.00120294,2.96963
0.00142128,703.589,0.0111295,8.06932e-06,2.04746
0.00142805,700.254,0.0842572,0.00046249,0.315856
0.00143482,696.951,0.0887192,0.000512771,2.65612
0.00144159,693.679,0.0280623,5.13021e-05,1.22992
0.00144836,690.438,0.0677182,0.000298744,-1.3278
0.00145512,687.226,0.136885,0.00122068,0.759531
0.00146189,684.045,0.0695556,0.000315176,-2.79789
0.00146866,680.892,0.0438511,0.000125271,2.48516
0.00147543,677.769,0.17519,0.00199943,-2.20958
0.0014822,674.674,0.109727,0.000784353,0.786013
0.00148896,671.608,0.0390078,9.91267e-05,-0.854019
0.00149573,668.569,0.106078,0.000733062,1.9766
0.0015025,665.557,0.112722,0.000827757,2.94414
0.00150927,662.572,0.117169,0.000894368,-1.39471
0.00151604,659.615,0.0547076,0.000194977,2.93059
0.0015228,656.683,0.0477556,0.000148572,2.12005
0.00152957,653.777,0.108231,0.000763123,-3.04876
0.00153634,650.897,0.0333862,7.26145e-05,-0.723048
0.00154311,648.042,0.0721615,0.000339234,-2.90694
0.00154988,645.212,0.132987,0.00115215,0.720295
0.00155665,642.407,0.0226696,3.34792e-05,-1.97305
0.00156341,639.626,0.0988999,0.000637207,2.43085
0.00157018,636.869,0.125542,0.00102676,2.847
0.00157695,634.136,0.09881,0.000636048,-1.07496
0.00158372,631.426,0.146232,0.00139307,-1.22691
0.00159049,628.739,0.0921642,0.000553366,3.1383
0.00159725,626.075,0.110284,0.000792344,-1.95998
0.00160402,623.433,0.103758,0.000701349,3.0453
0.00161079,620.814,0.0161232,1.69351e-05,0.310735
0.00161756,618.216,0.0891389,0.000517634,1.93755
0.00162433,615.64,0.0562465,0.000206101,1.15149
0.00163109,613.086,0.0245343,3.92134e-05,-0.410581
0.00163786,610.552,0.198957,0.00257873,2.98735
0.00164463,608.04,0.0948312,0.000585856,1.56588
0.0016514,605.548,0.0735939,0.000352835,-0.428314
0.00165817,603.076,0.107996,0.000759805,1.89151
0.00166493,600.625,0.046749,0.000142375,-2.85099
0.0016717,598.193,0.0270439,4.76461e-05,1.93332
0.00167847,595.781,0.125044,0.00101863,-1.45706
0.00168524,593.388,0.137818,0.00123738,2.69037
0.00169201,591.015,0.0317608,6.57159e-05,-2.73476
0.00169877,588.66,0.0338137,7.4486e-05,-1.63587
0.00170554,586.324,0.117109,0.000893446,1.59245
0.00171231,584.007,0.0237033,3.66022e-05,1.41373
0.00171908,581.707,0.0168073,1.84028e-05,0.123265
