freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,2.01453e-10,2.59263e-21,0
6.62611e-06,150918,20985.9,2.81351e+07,0.720497
1.32522e-05,75459,7066.19,3.1898e+06,0.0865188
1.98783e-05,50306,72710.5,3.37744e+08,-2.22006
2.65045e-05,37729.5,41941.2,1.12376e+08,2.94605
3.31306e-05,30183.6,55634.6,1.97735e+08,2.39584
3.97567e-05,25153,14389.6,1.32279e+07,-0.11932
4.63828e-05,21559.7,26958.6,4.64288e+07,-2.27879
5.30089e-05,18864.8,18704,2.23492e+07,0.0866129
5.9635e-05,16768.7,24542.5,3.84798e+07,-1.03807
6.62611e-05,15091.8,47547.6,1.44428e+08,0.430873
7.28872e-05,13719.8,15277.7,1.49111e+07,1.87044
7.95134e-05,12576.5,37637.6,9.04975e+07,-1.69045
8.61395e-05,11609.1,14380.7,1.32115e+07,-2.48456
9.27656e-05,10779.9,59558.3,2.26609e+08,0.312821
9.93917e-05,10061.2,56736.6,2.05646e+08,3.01219
0.000106018,9432.38,9435.53,5.68756e+06,-2.22449
0.000112644,8877.53,36925.4,8.71051e+07,-0.998186
0.00011927,8384.33,28268,5.10487e+07,-0.395259
0.000125896,7943.05,14993.2,1.43609e+07,-2.74397
0.000132522,7545.9,16498.2,1.73887e+07,1.70512
0.000139148,7186.57,27577.9,4.85864e+07,-2.35665
0.000145774,6859.91,21983,3.08721e+07,0.582947
0.000152401,6561.65,2583.43,426372,1.83419
0.000159027,6288.25,13537.1,1.17069e+07,-2.49489
0.000165653,6036.72,44272.6,1.25217e+08,3.09391
0.000172279,5804.54,48801.3,1.52144e+08,-2.29505
0.000178905,5589.56,33836.6,7.31418e+07,1.56753
0.000185531,5389.93,70683,3.19171e+08,0.78991
0.000192157,5204.07,26316.4,4.4243e+07,1.85833
0.000198783,5030.6,52710.1,1.77493e+08,-0.0498576
0.00020541,4868.32,67287.4,2.89242e+08,-0.408773
0.000212036,4716.19,19892.9,2.52808e+07,-2.15073
0.000218662,4573.27,18304.3,2.14041e+07,3.02088
0.000225288,4438.77,21413.7,2.92938e+07,2.62716
0.000231914,4311.94,6334.3,2.56325e+06,1.97251
0.00023854,4192.17,27396,4.79476e+07,1.24143
0.000245166,4078.87,35035.5,7.84168e+07,0.202481
0.000251792,3971.53,30391.7,5.90068e+07,2.37858
0.000258418,3869.69,31547.6,6.3581e+07,1.18938
0.000265045,3772.95,46190,1.36298e+08,-0.448164
0.000271671,3680.93,17129.3,1.87445e+07,-1.53599
0.000278297,3593.29,42224.3,1.13899e+08,-0.674846
0.000284923,3509.72,3170.79,642286,2.98762
0.000291549,3429.96,18751.4,2.24626e+07,0.960439
0.000298175,3353.73,17812.1,2.02687e+07,2.20016
0.000304801,3280.83,31479.9,6.33082e+07,1.18461
0.000311427,3211.02,27424.3,4.80469e+07,2.77231
0.000318053,3144.13,7075.77,3.19846e+06,2.49355
0.00032468,3079.96,15563.6,1.54745e+07,-2.91313
0.000331306,3018.36,16417.8,1.72197e+07,0.530345
0.000337932,2959.18,8342.01,4.44564e+06,-2.5063
0.000344558,2902.27,5596.36,2.0008e+06,-1.95338
0.000351184,2847.51,26183.3,4.37969e+07,-0.0623252
0.00035781,2794.78,6398.87,2.61578e+06,1.00133
0.000364436,2743.96,5803.25,2.15148e+06,1.78875
0.000371062,2694.96,11289.6,8.14232e+06,2.81766
0.000377688,2647.68,7046.27,3.17185e+06,1.35281
0.000384315,2602.03,11400.6,8.30328e+06,2.67923
0.000390941,2557.93,17009.9,1.8484e+07,-0.321048
0.000397567,2515.3,18246.6,2.12695e+07,-0.13926
0.000404193,2474.07,6937.7,3.07485e+06,-0.65201
0.000410819,2434.16,19886.8,2.52651e+07,-1.92366
0.000417445,2395.52,11973.2,9.15835e+06,0.125072
0.000424071,2358.09,15316.3,1.49865e+07,-0.832473
0.000430697,2321.82,13491.9,1.1629e+07,-2.37212
0.000437323,2286.64,8394.82,4.50211e+06,0.569816
0.00044395,2252.51,9399.36,5.64403e+06,1.40326
0.000450576,2219.38,14399,1.32452e+07,1.92966
0.000457202,2187.22,15188.3,1.47372e+07,1.21533
0.000463828,2155.97,3735.32,891354,-1.30373
0.000470454,2125.61,8066.87,4.15722e+06,-1.40292
0.00047708,2096.08,18696.7,2.23318e+07,-2.05342
0.000483706,2067.37,13888.2,1.23221e+07,-1.66552
0.000490332,2039.43,8982.26,5.15423e+06,2.53792
0.000496959,2012.24,8572.54,4.69475e+06,-0.870778
0.000503585,1985.76,3019.2,582340,-1.08003
0.000510211,1959.97,15072.5,1.45132e+07,0.842763
0.000516837,1934.85,17955.3,2.05959e+07,1.81628
0.000523463,1910.35,18527.6,2.19296e+07,2.97658
0.000530089,1886.48,10348.2,6.84107e+06,-2.09535
0.000536715,1863.19,14291.8,1.30488e+07,-1.26648
0.000543341,1840.46,15427.7,1.52053e+07,-0.6725
0.000549967,1818.29,15714.5,1.5776e+07,-1.22825
0.000556594,1796.64,19544.9,2.44039e+07,0.271223
0.00056322,1775.51,15423.3,1.51967e+07,-0.660105
0.000569846,1754.86,15364.8,1.50816e+07,0.61393
0.000576472,1734.69,17888.5,2.04428e+07,1.10173
0.000583098,1714.98,22160.2,3.13718e+07,2.19945
0.000589724,1695.71,16692.4,1.78005e+07,-2.6654
0.00059635,1676.87,21302.8,2.89913e+07,-2.45164
0.000602976,1658.44,8879.62,5.03711e+06,-2.85718
0.000609602,1640.41,28786,5.29366e+07,2.79385
0.000616229,1622.77,5944.65,2.2576e+06,-1.497
0.000622855,1605.51,11568.1,8.54902e+06,-0.295074
0.000629481,1588.61,22760.8,3.30954e+07,0.684789
0.000636107,1572.06,11667.1,8.69597e+06,-0.758386
0.000642733,1555.86,21935.1,3.07377e+07,-2.63658
0.000649359,1539.98,6986.6,3.11835e+06,2.56744
0.000655985,1524.42,17174.8,1.88442e+07,-2.13484
0.000662611,1509.18,16397.4,1.71769e+07,-2.67093
0.000669237,1494.24,11644.6,8.6625e+06,1.62541
0.000675864,1479.59,7056.31,3.18089e+06,-3.13607
0.00068249,1465.22,7260.31,3.36747e+06,-1.65988
0.000689116,1451.13,11626.7,8.63592e+06,0.158639
0.000695742,1437.31,11128.1,7.91103e+06,0.710488
0.000702368,1423.75,6619.65,2.79939e+06,-2.5486
0.000708994,1410.45,19902.4,2.53048e+07,-1.03954
0.00071562,1397.39,16323.7,1.70228e+07,-2.7362
0.000722246,1384.57,2971.31,564014,2.77549
0.000728872,1371.98,13089.3,1.09452e+07,-1.20963
0.000735499,1359.62,2106.99,283607,0.722249
0.000742125,1347.48,17533.7,1.96399e+07,1.45664
0.000748751,1335.56,11526,8.48687e+06,-0.942842
0.000755377,1323.84,4573.66,1.33635e+06,-1.60409
0.000762003,1312.33,13852.2,1.22584e+07,0.250698
0.000768629,1301.02,8570.11,4.69209e+06,-2.42191
0.000775255,1289.9,7052.28,3.17726e+06,-2.0949
0.000781881,1278.97,5050.61,1.6296e+06,-2.00158
0.000788508,1268.22,3557.68,808589,2.74171
0.000795134,1257.65,8330.59,4.43348e+06,1.50012
0.00080176,1247.26,7624.86,3.71413e+06,0.36314
0.000808386,1237.03,9565.79,5.84568e+06,-3.05544
0.000815012,1226.98,11189.3,7.99828e+06,2.01254
0.000821638,1217.08,2995.35,573178,-0.590371
0.000828264,1207.34,13956.1,1.24429e+07,1.50002
0.00083489,1197.76,2686.28,460995,-0.747181
0.000841516,1188.33,13978.1,1.24821e+07,-1.52121
0.000848143,1179.05,11022,7.76089e+06,-2.1395
0.000854769,1169.91,4307.04,1.18509e+06,1.96856
0.000861395,1160.91,11883.3,9.02125e+06,2.51756
0.000868021,1152.05,8014.75,4.10368e+06,1.8206
0.000874647,1143.32,5001.92,1.59833e+06,-0.890059
0.000881273,1134.72,5027.95,1.61501e+06,1.94047
0.000887899,1126.25,9087.86,5.27615e+06,0.809292
0.000894525,1117.91,6917.89,3.05732e+06,0.715136
0.000901151,1109.69,4414.92,1.2452e+06,-2.13212
0.000907778,1101.59,6822.72,2.97378e+06,0.560464
0.000914404,1093.61,19843.8,2.51561e+07,-1.51407
0.00092103,1085.74,10844.7,7.51327e+06,2.0797
0.000927656,1077.99,8525.67,4.64355e+06,2.64428
0.000934282,1070.34,8851.08,5.00479e+06,2.58184
0.000940908,1062.8,8310.83,4.41248e+06,-2.32324
0.000947534,1055.37,12638.2,1.02039e+07,0.90114
0.00095416,1048.04,4581.07,1.34069e+06,2.01889
0.000960786,1040.81,12152.2,9.43424e+06,1.16877
0.000967413,1033.69,15283.7,1.49228e+07,-1.37861
0.000974039,1026.65,5762,2.121e+06,-1.38728
0.000980665,1019.72,8109.14,4.2009e+06,-1.59468
0.000987291,1012.87,10898.5,7.58805e+06,2.36173
0.000993917,1006.12,9493.47,5.75762e+06,2.56312
0.00100054,999.457,14956.7,1.42911e+07,0.474972
0.00100717,992.882,16234.5,1.68372e+07,-1.26548
0.0010138,986.392,14194.3,1.28713e+07,2.57862
0.00102042,979.987,23195.8,3.43725e+07,2.63191
0.00102705,973.665,16211.7,1.67901e+07,2.18012
0.00103367,967.423,12024.4,9.23671e+06,-0.66427
0.0010403,961.261,17114.4,1.87119e+07,0.0298556
0.00104693,955.177,13459.1,1.15724e+07,-1.0928
0.00105355,949.17,6395.2,2.61277e+06,-2.13266
0.00106018,943.238,20941.7,2.80166e+07,-1.51859
0.0010668,937.379,12057.6,9.28785e+06,1.1659
0.00107343,931.593,5201.9,1.72869e+06,2.10321
0.00108006,925.877,18487.6,2.18351e+07,2.5441
0.00108668,920.232,17972.4,2.06351e+07,2.9794
0.00109331,914.655,12865.3,1.05739e+07,1.4705
0.00109993,909.145,12026.9,9.24062e+06,-0.493035
0.00110656,903.701,18886.9,2.27884e+07,-0.423473
0.00111319,898.322,14869.9,1.41256e+07,-1.57596
0.00111981,893.006,6056.55,2.34339e+06,-2.22872
0.00112644,887.753,12838.5,1.05298e+07,-1.42848
0.00113307,882.562,19642.7,2.46488e+07,1.17041
0.00113969,877.43,9777.12,6.10683e+06,2.35057
0.00114632,872.359,10648.2,7.24348e+06,2.4213
0.00115294,867.345,10772.9,7.41409e+06,-1.75264
0.00115957,862.389,14506.8,1.34442e+07,1.01149
0.0011662,857.489,7169.02,3.28332e+06,-1.06152
0.00117282,852.644,4332.17,1.19896e+06,-0.0781778
0.00117945,847.854,14431.1,1.33042e+07,-1.46898
0.00118607,843.117,5263.29,1.76973e+06,2.21097
0.0011927,838.433,982.369,61651.3,-1.39719
0.00119933,833.801,12107.4,9.36468e+06,1.55281
0.00120595,829.22,13190.9,1.11158e+07,-2.81406
0.00121258,824.689,7939.47,4.02695e+06,2.83998
0.0012192,820.207,11352.3,8.23308e+06,-1.20592
0.00122583,815.773,18246.2,2.12685e+07,1.22292
0.00123246,811.387,3096.52,612548,-0.637599
0.00123908,807.048,7766,3.85291e+06,-0.0367417
0.00124571,802.755,12027.3,9.2413e+06,-1.10619
0.00125234,798.508,10687.1,7.29644e+06,1.01775
0.00125896,794.305,6980.78,3.11316e+06,-2.03915
0.00126559,790.147,9588.43,5.87339e+06,-2.4326
0.00127221,786.031,19743.9,2.49035e+07,-2.20362
0.00127884,781.959,20928,2.798e+07,2.92457
0.00128547,777.928,7718.93,3.80634e+06,2.00525
0.00129209,773.939,19022.9,2.31178e+07,1.22909
0.00129872,769.99,14263.9,1.29978e+07,-0.0599713
0.00130534,766.081,15195.8,1.47517e+07,-0.18972
0.00131197,762.212,19434.5,2.41291e+07,-1.54394
0.0013186,758.382,16821.8,1.80775e+07,1.99692
0.00132522,754.59,3795.57,920337,-2.16519
0.00133185,750.836,5306.14,1.79867e+06,-0.103742
0.00133847,747.119,18353.7,2.152e+07,-1.43283
0.0013451,743.439,9895.89,6.2561e+06,-3.10237
0.00135173,739.794,16568.7,1.75375e+07,-2.62987
0.00135835,736.186,13127.7,1.10095e+07,1.96377
0.00136498,732.612,7052.63,3.17758e+06,0.282646
0.00137161,729.073,12632.6,1.01947e+07,1.10829
0.00137823,725.567,10926.9,7.62756e+06,-0.588768
0.00138486,722.096,3702.57,875792,-2.19345
0.00139148,718.657,6990.38,3.12172e+06,-1.78286
0.00139811,715.251,9148.72,5.34705e+06,0.449315
0.00140474,711.877,12697.6,1.03e+07,-1.67954
0.00141136,708.535,14364.1,1.3181e+07,2.28057
0.00141799,705.224,9031.21,5.21057e+06,-1.91936
0.00142461,701.944,8607.96,4.73363e+06,1.28644
0.00143124,698.695,8980.13,5.15179e+06,-0.0113464
0.00143787,695.475,3936.41,989907,1.87513
0.00144449,692.285,10390,6.89647e+06,-1.69254
0.00145112,689.123,5824.14,2.16699e+06,1.41212
0.00145774,685.991,11648.6,8.66847e+06,-1.07993
0.00146437,682.887,8056.37,4.14641e+06,2.5036
0.001471,679.811,12530.4,1.00304e+07,-2.20772
0.00147762,676.762,15496.2,1.53407e+07,3.03023
0.00148425,673.741,9814.26,6.1533e+06,2.52199
0.00149088,670.747,22635.4,3.27318e+07,0.910593
0.0014975,667.779,8149.76,4.2431e+06,-0.64023
0.00150413,664.837,9079.08,5.26595e+06,-0.651341
0.00151075,661.921,15753.3,1.58538e+07,-1.2341
0.00151738,659.031,5914.47,2.23473e+06,2.12856
0.00152401,656.165,2658.82,451619,2.43127
0.00153063,653.325,4069.32,1.05788e+06,2.55363
0.00153726,650.509,13746.6,1.20721e+07,-1.94369
0.00154388,647.717,7957.27,4.04503e+06,-2.69572
0.00155051,644.949,13067.6,1.09089e+07,-2.49595
0.00155714,642.204,19378.9,2.39912e+07,2.09238
0.00156376,639.483,5404.2,1.86576e+06,2.24795
0.00157039,636.785,7678.53,3.7666e+06,0.5621
