freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,1.27329e-10,1.08928e-21,0
6.90661e-06,144789,4924.43,1.62927e+06,-0.18878
1.38132e-05,72394.4,15939.4,1.70696e+07,0.969798
2.07198e-05,48262.9,35241.9,8.34451e+07,-1.92826
2.76264e-05,36197.2,42182.6,1.1955e+08,2.44218
3.4533e-05,28957.8,37513.9,9.45511e+07,2.3472
4.14397e-05,24131.5,30100.3,6.08731e+07,0.319335
4.83463e-05,20684.1,26754.8,4.80935e+07,-2.12755
5.52529e-05,18098.6,31956.3,6.86114e+07,-2.90574
6.21595e-05,16087.6,29840.6,5.98273e+07,-1.3607
6.90661e-05,14478.9,12128.5,9.88324e+06,2.02346
7.59727e-05,13162.6,23645.1,3.75633e+07,2.87582
8.28793e-05,12065.7,40171.4,1.08422e+08,-0.666259
8.97859e-05,11137.6,51935.1,1.81219e+08,-0.746095
9.66925e-05,10342.1,47424.5,1.51108e+08,1.16892
0.000103599,9652.59,34488.8,7.99169e+07,-1.27469
0.000110506,9049.3,23319.5,3.65361e+07,-1.43872
0.000117412,8516.99,13960.7,1.30948e+07,0.712848
0.000124319,8043.82,19472.6,2.5476e+07,-0.858538
0.000131226,7620.47,10275.1,7.09335e+06,1.13754
0.000138132,7239.44,10602.1,7.55202e+06,3.01718
0.000145039,6894.71,15915.6,1.70189e+07,-2.07914
0.000151945,6581.31,20961.1,2.95197e+07,-2.60254
0.000158852,6295.17,34560,8.02473e+07,2.66032
0.000165759,6032.87,33944.9,7.74163e+07,2.08383
0.000172665,5791.55,41718.4,1.16933e+08,-2.92217
0.000179572,5568.8,24900.3,4.16573e+07,-0.137956
0.000186478,5362.55,29509.6,5.85074e+07,-0.144757
0.000193385,5171.03,1873.77,235892,2.59574
0.000200292,4992.72,31120.4,6.5069e+07,-0.651215
0.000207198,4826.29,43314.9,1.26054e+08,-0.639436
0.000214105,4670.61,23365.8,3.66814e+07,-3.1131
0.000221012,4524.65,37348.4,9.37187e+07,1.0643
0.000227918,4387.54,3574.1,858254,1.91589
0.000234825,4258.5,24765,4.1206e+07,1.23742
0.000241731,4136.82,16760.3,1.88733e+07,-0.448677
0.000248638,4021.91,38021.5,9.71273e+07,0.0379608
0.000255545,3913.21,31455,6.64757e+07,2.98844
0.000262451,3810.23,32996.8,7.31522e+07,1.16316
0.000269358,3712.53,26700.5,4.78985e+07,0.35758
0.000276264,3619.72,10974.1,8.09142e+06,-2.76831
0.000283171,3531.44,8140.5,4.45231e+06,-0.401959
0.000290078,3447.35,46789.1,1.47086e+08,-1.12097
0.000296984,3367.18,7427.35,3.70639e+06,-2.46528
0.000303891,3290.66,14931.9,1.49799e+07,-0.279784
0.000310797,3217.53,4533.36,1.38078e+06,1.66612
0.000317704,3147.58,30065,6.07302e+07,0.0139206
0.000324611,3080.61,7838.8,4.1284e+06,0.292646
0.000331517,3016.43,27364.7,5.03113e+07,-0.332195
0.000338424,2954.87,22906.6,3.52538e+07,2.41725
0.00034533,2895.78,30705,6.33436e+07,1.41455
0.000352237,2839,8930.18,5.358e+06,-1.88977
0.000359144,2784.4,24323.2,3.97487e+07,1.24717
0.00036605,2731.86,25144.3,4.24777e+07,1.02818
0.000372957,2681.27,4673.07,1.46719e+06,2.992
0.000379864,2632.52,6036.22,2.44801e+06,0.782583
0.00038677,2585.52,8388.89,4.72816e+06,0.747286
0.000393677,2540.16,7322.34,3.60232e+06,-1.22095
0.000400583,2496.36,20988.7,2.95974e+07,-1.1535
0.00040749,2454.05,13542.6,1.23222e+07,-1.99241
0.000414397,2413.15,19412.3,2.53185e+07,-1.00275
0.000421303,2373.59,1794.07,216254,-0.015921
0.00042821,2335.3,17000.7,1.94185e+07,1.36121
0.000435116,2298.24,7250.1,3.5316e+06,-1.95973
0.000442023,2262.33,20678.6,2.87293e+07,-0.286434
0.00044893,2227.52,13830.6,1.28518e+07,-1.17966
0.000455836,2193.77,18333.5,2.25825e+07,0.547872
0.000462743,2161.03,7145.06,3.43e+06,2.47479
0.000469649,2129.25,4626.59,1.43815e+06,-1.29648
0.000476556,2098.39,8914.86,5.33964e+06,0.00106376
0.000483463,2068.41,22122.5,3.28814e+07,-0.141987
0.000490369,2039.28,13445.2,1.21456e+07,2.6952
0.000497276,2010.96,1578.59,167426,2.98499
0.000504183,1983.41,10135.6,6.90206e+06,-0.89174
0.000511089,1956.61,3008.93,608284,1.09692
0.000517996,1930.52,1250.46,105056,-2.14909
0.000524902,1905.12,9227.55,5.72079e+06,-0.240671
0.000531809,1880.37,3543.08,843422,1.91218
0.000538716,1856.27,14933.2,1.49826e+07,1.05317
0.000545622,1832.77,11985.3,9.65114e+06,-0.435002
0.000552529,1809.86,7909.57,4.20328e+06,2.21394
0.000559435,1787.52,2856.96,548391,0.756029
0.000566342,1765.72,20901.2,2.93512e+07,-0.648689
0.000573249,1744.44,11942.1,9.58171e+06,1.27755
0.000580155,1723.68,16558.2,1.84208e+07,0.890515
0.000587062,1703.4,22221.1,3.31753e+07,-1.86538
0.000593968,1683.59,3402.31,777734,-0.245064
0.000600875,1664.24,2166.24,315279,-0.150121
0.000607782,1645.33,12883.3,1.11516e+07,-1.9578
0.000614688,1626.84,15868.4,1.6918e+07,-2.77888
0.000621595,1608.76,10784.4,7.81405e+06,1.13253
0.000628501,1591.09,18974.1,2.41884e+07,-1.51161
0.000635408,1573.79,1995.66,267583,0.553495
0.000642315,1556.87,18770,2.36708e+07,0.237672
0.000649221,1540.31,15526.6,1.6197e+07,-0.0835381
0.000656128,1524.09,9680.45,6.29614e+06,0.730956
0.000663035,1508.22,14073.4,1.3307e+07,0.109432
0.000669941,1492.67,4522.96,1.37445e+06,-2.64736
0.000676848,1477.44,7998.19,4.298e+06,1.70646
0.000683754,1462.51,16414.2,1.81019e+07,1.24065
0.000690661,1447.89,7530.88,3.81044e+06,1.6042
0.000697568,1433.55,8852.48,5.26517e+06,1.82156
0.000704474,1419.5,5565.54,2.08112e+06,-0.402258
0.000711381,1405.72,13466.4,1.21839e+07,-2.01486
0.000718287,1392.2,15632.3,1.64184e+07,2.59802
0.000725194,1378.94,2300.32,355515,-3.12532
0.000732101,1365.93,8438.08,4.78377e+06,1.97925
0.000739007,1353.17,4212.46,1.19221e+06,0.496939
0.000745914,1340.64,17924.1,2.15853e+07,-0.191353
0.00075282,1328.34,17861.8,2.14356e+07,-1.14359
0.000759727,1316.26,11641.1,9.10483e+06,2.22735
0.000766634,1304.4,6444.78,2.79061e+06,1.79372
0.00077354,1292.76,12916.2,1.12087e+07,1.50029
0.000780447,1281.32,6688.54,3.0057e+06,1.13848
0.000787354,1270.08,9469.19,6.02433e+06,-0.931853
0.00079426,1259.03,10229.8,7.03104e+06,-1.83887
0.000801167,1248.18,17817.3,2.13288e+07,2.72159
0.000808073,1237.51,16822.5,1.90136e+07,-3.04036
0.00081498,1227.02,1459.48,143112,2.65287
0.000821887,1216.71,14064.8,1.32908e+07,1.41424
0.000828793,1206.57,1184.81,94314.5,0.466424
0.0008357,1196.6,17912.6,2.15575e+07,-1.55481
0.000842606,1186.79,5417.46,1.97185e+06,0.469015
0.000849513,1177.15,10013.6,6.73694e+06,2.35601
0.00085642,1167.65,4574.26,1.4058e+06,-3.04846
0.000863326,1158.31,14731.5,1.45807e+07,0.2345
0.000870233,1149.12,10033.4,6.76358e+06,0.583834
0.000877139,1140.07,13936.1,1.30487e+07,-1.87787
0.000884046,1131.16,3627.31,884002,-2.827
0.000890953,1122.39,10747.7,7.76091e+06,2.06721
0.000897859,1113.76,12474.4,1.0455e+07,2.89242
0.000904766,1105.26,13109.6,1.15469e+07,-0.257436
0.000911672,1096.89,13576.4,1.23837e+07,0.531567
0.000918579,1088.64,8964.3,5.39903e+06,-2.91301
0.000925486,1080.51,9274.93,5.77969e+06,-2.72288
0.000932392,1072.51,3721.16,930337,0.221411
0.000939299,1064.62,14238.1,1.36204e+07,1.78979
0.000946206,1056.85,1466.84,144561,-2.83723
0.000953112,1049.19,12026.5,9.71763e+06,-0.087007
0.000960019,1041.65,3291.28,727802,-1.9073
0.000966925,1034.21,5361.21,1.93111e+06,-2.64077
0.000973832,1026.87,3924.73,1.03491e+06,-1.9157
0.000980739,1019.64,8981.59,5.41988e+06,1.52886
0.000987645,1012.51,6121.54,2.5177e+06,1.94712
0.000994552,1005.48,6273.02,2.64385e+06,-0.0102405
0.00100146,998.544,117.718,931.035,-2.15028
0.00100837,991.704,7661.44,3.9437e+06,2.31532
0.00101527,984.958,1689.85,191858,-1.94336
0.00102218,978.303,9394.63,5.92983e+06,1.26856
0.00102908,971.737,5731.85,2.20736e+06,1.7777
0.00103599,965.259,4233.47,1.20414e+06,-2.93888
0.0010429,958.866,2764.12,513331,-1.03826
0.0010498,952.558,8761.24,5.15721e+06,1.24621
0.00105671,946.332,2997.23,603563,-0.984301
0.00106362,940.187,6835.51,3.13924e+06,-1.0989
0.00107052,934.122,1813.75,221022,1.43443
0.00107743,928.134,1262.44,107080,-2.77278
0.00108434,922.222,4579.87,1.40925e+06,2.79723
0.00109124,916.385,12110.3,9.85353e+06,1.69156
