freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,2.76941e-10,5.00063e-21,3.14159
6.83482e-06,146310,20303.1,2.68766e+07,-0.641538
1.36696e-05,73154.8,16668.5,1.81151e+07,1.05936
2.05045e-05,48769.9,4587.2,1.37197e+06,-1.42528
2.73393e-05,36577.4,69876.1,3.18352e+08,2.73963
3.41741e-05,29261.9,25285.6,4.16865e+07,-3.12184
4.10089e-05,24384.9,10873.8,7.70925e+06,1.8463
4.78437e-05,20901.4,6717.76,2.94237e+06,-1.86017
5.46785e-05,18288.7,21660.1,3.05894e+07,-2.18432
6.15134e-05,16256.6,11522,8.65573e+06,-0.871469
6.83482e-05,14631,25941.2,4.38761e+07,-0.854478
7.5183e-05,13300.9,16110,1.69215e+07,0.494924
8.20178e-05,12192.5,38306.7,9.5675e+07,0.0625776
8.88526e-05,11254.6,36202.9,8.54545e+07,-0.823326
9.56875e-05,10450.7,43801.2,1.25089e+08,2.06223
0.000102522,9753.98,15552.7,1.5771e+07,-1.18804
0.000109357,9144.35,13901.4,1.25999e+07,-1.30882
0.000116192,8606.45,12852,1.07693e+07,0.822902
0.000123027,8128.31,27985.7,5.10647e+07,-1.63089
0.000129862,7700.51,6567.84,2.81252e+06,0.331867
0.000136696,7315.48,15951.4,1.65901e+07,-1.46728
0.000143531,6967.13,19932,2.59032e+07,2.81444
0.000150366,6650.44,16506.8,1.77654e+07,1.73646
0.000157201,6361.29,26945.6,4.73397e+07,-2.46415
0.000164036,6096.24,25680.5,4.29988e+07,2.08231
0.00017087,5852.39,37308.2,9.07524e+07,-2.12985
0.000177705,5627.29,13368.8,1.16529e+07,0.550211
0.00018454,5418.88,41289,1.11152e+08,0.0764445
0.000191375,5225.34,26609.9,4.61674e+07,-2.02005
0.00019821,5045.16,43731.1,1.24689e+08,-0.533712
0.000205045,4876.99,23266.9,3.5296e+07,0.620274
0.000211879,4719.67,24304.9,3.85155e+07,2.87601
0.000218714,4572.18,10991.5,7.877e+06,2.00623
0.000225549,4433.63,15271.8,1.52065e+07,1.28154
0.000232384,4303.23,13958.3,1.27033e+07,2.81806
0.000239219,4180.28,8582.34,4.80242e+06,0.576188
0.000246053,4064.16,25092.1,4.1051e+07,1.28546
0.000252888,3954.32,27901.6,5.07582e+07,-2.58128
0.000259723,3850.25,12141.9,9.61222e+06,0.844368
0.000266558,3751.53,15278.5,1.52199e+07,0.412297
0.000273393,3657.74,21948.1,3.14082e+07,-0.966343
0.000280228,3568.53,21558.4,3.03028e+07,0.935748
0.000287062,3483.56,28746.7,5.38796e+07,0.272655
0.000293897,3402.55,15191.6,1.50473e+07,-0.606433
0.000300732,3325.22,11656.5,8.85901e+06,0.714072
0.000307567,3251.33,10742.9,7.52475e+06,-2.57203
0.000314402,3180.64,12401.4,1.00275e+07,0.923206
0.000321236,3112.97,21588.4,3.03872e+07,2.2974
0.000328071,3048.12,12609.5,1.03667e+07,2.07899
0.000334906,2985.91,7276.55,3.45224e+06,1.45052
0.000341741,2926.19,13405.2,1.17164e+07,2.28074
0.000348576,2868.82,18359.1,2.19761e+07,0.231643
0.000355411,2813.65,8198.28,4.38223e+06,-2.47892
0.000362245,2760.56,9902.68,6.39374e+06,1.03289
0.00036908,2709.44,25739.1,4.31953e+07,-1.86785
0.000375915,2660.18,13677.6,1.21974e+07,0.403425
0.00038275,2612.67,4403.51,1.26429e+06,-0.941684
0.000389585,2566.84,27812.3,5.04341e+07,1.24727
0.000396419,2522.58,23859.2,3.71159e+07,-0.631369
0.000403254,2479.82,15351.1,1.53649e+07,2.46335
0.000410089,2438.49,21255.1,2.9456e+07,-2.21894
0.000416924,2398.52,13793.1,1.24044e+07,-2.92983
0.000423759,2359.83,13995.6,1.27712e+07,1.22265
0.000430594,2322.38,21460.4,3.00278e+07,2.73461
0.000437428,2286.09,16044.8,1.67849e+07,-0.157368
0.000444263,2250.92,15953.7,1.65948e+07,-0.252206
0.000451098,2216.81,9490.11,5.87208e+06,0.325027
0.000457933,2183.73,22279.3,3.23632e+07,-0.731163
0.000464768,2151.61,14808.6,1.42981e+07,0.443385
0.000471602,2120.43,8227.74,4.41378e+06,-2.07665
0.000478437,2090.14,24280.5,3.84383e+07,-0.0958909
0.000485272,2060.7,4464.3,1.29944e+06,-1.62277
0.000492107,2032.08,13079.4,1.11539e+07,2.55048
0.000498942,2004.24,20975.6,2.86864e+07,1.55475
0.000505777,1977.16,13195.6,1.1353e+07,1.52853
0.000512611,1950.8,4410.03,1.26804e+06,1.84931
0.000519446,1925.13,14211.2,1.31678e+07,3.13549
0.000526281,1900.13,20342,2.69796e+07,-2.94228
0.000533116,1875.76,8317.21,4.51029e+06,-2.93425
0.000539951,1852.02,15235.3,1.51338e+07,1.83129
0.000546785,1828.87,18032.7,2.12016e+07,-0.831894
0.00055362,1806.29,8195.55,4.37931e+06,0.0155829
0.000560455,1784.26,11320.2,8.35522e+06,-0.277496
0.00056729,1762.77,7823.55,3.99077e+06,-2.34569
0.000574125,1741.78,22132.7,3.19388e+07,0.977733
0.00058096,1721.29,19314,2.43218e+07,1.65365
0.000587794,1701.28,7359.29,3.5312e+06,1.10016
0.000594629,1681.72,22073.6,3.17684e+07,-2.4693
0.000601464,1662.61,19581.7,2.50005e+07,2.2804
0.000608299,1643.93,14796.7,1.42751e+07,3.109
0.000615134,1625.66,15240.6,1.51445e+07,2.00797
0.000621969,1607.8,22448.1,3.28555e+07,0.0674607
0.000628803,1590.32,15628,1.59242e+07,1.17386
0.000635638,1573.22,15445.1,1.55537e+07,-0.225729
0.000642473,1556.49,13759.9,1.23447e+07,0.824682
0.000649308,1540.1,16623,1.80164e+07,0.911089
0.000656143,1524.06,10243.2,6.84108e+06,-2.89341
0.000662977,1508.35,19992.2,2.60599e+07,1.52055
0.000669812,1492.96,8786.43,5.03355e+06,3.03755
0.000676647,1477.88,7927.47,4.0975e+06,-1.95949
0.000683482,1463.1,6812.77,3.0262e+06,1.38875
0.000690317,1448.61,17505.1,1.99792e+07,2.00883
0.000697152,1434.41,9629.83,6.04625e+06,0.988508
0.000703986,1420.48,4460.33,1.29713e+06,1.32025
0.000710821,1406.82,5579.27,2.02957e+06,1.15429
0.000717656,1393.43,6099.21,2.42548e+06,2.05925
0.000724491,1380.28,20068.9,2.626e+07,2.85074
0.000731326,1367.38,5992.96,2.34171e+06,-0.845444
0.00073816,1354.72,1444.85,136112,1.10908
0.000744995,1342.29,8287.24,4.47784e+06,-1.36862
0.00075183,1330.09,16918.5,1.86626e+07,-0.862374
0.000758665,1318.11,7172.31,3.35403e+06,0.479337
0.0007655,1306.34,14013.3,1.28035e+07,-3.12086
0.000772335,1294.78,15636.3,1.59411e+07,-0.0864395
0.000779169,1283.42,10486.6,7.16997e+06,2.11802
0.000786004,1272.26,11738.8,8.98453e+06,2.88023
0.000792839,1261.29,7530.94,3.69784e+06,-3.10282
0.000799674,1250.51,13438.7,1.1775e+07,1.6312
0.000806509,1239.91,19242.5,2.41419e+07,-2.79846
0.000813343,1229.49,5392.08,1.89567e+06,0.857448
0.000820178,1219.25,16472.3,1.76911e+07,-0.565985
0.000827013,1209.17,9301.68,5.64121e+06,1.61948
0.000833848,1199.26,19760.1,2.54582e+07,-0.707561
0.000840683,1189.51,11902.6,9.23699e+06,-1.03445
0.000847518,1179.92,4375.48,1.24825e+06,0.400147
0.000854352,1170.48,18674.9,2.27387e+07,3.01441
0.000861187,1161.19,8239.96,4.4269e+06,0.516807
0.000868022,1152.04,9245.82,5.57366e+06,1.54293
0.000874857,1143.04,6769.45,2.98783e+06,2.26932
0.000881692,1134.18,5054.39,1.66566e+06,-0.937638
0.000888526,1125.46,14221.8,1.31873e+07,2.74419
0.000895361,1116.87,10863.7,7.69492e+06,1.52913
0.000902196,1108.41,8055.53,4.23095e+06,0.107613
0.000909031,1100.07,761.03,37761.8,-3.11122
0.000915866,1091.86,5420.14,1.91545e+06,-1.9205
0.000922701,1083.78,7846.96,4.01469e+06,2.46806
0.000929535,1075.81,4935.14,1.58799e+06,-1.89259
0.00093637,1067.95,8929.47,5.19878e+06,0.727893
0.000943205,1060.21,3441.93,772418,1.45731
0.00095004,1052.59,7928.56,4.09862e+06,-1.24679
0.000956875,1045.07,8247,4.43447e+06,0.347421
0.000963709,1037.66,11524.1,8.65893e+06,2.29396
0.000970544,1030.35,8053.39,4.22869e+06,-3.13123
0.000977379,1023.14,20248.1,2.67312e+07,1.42441
0.000984214,1016.04,10227.1,6.81947e+06,1.14226
0.000991049,1009.03,3335.77,725509,-3.12578
0.000997884,1002.12,4748.21,1.46997e+06,2.43965
0.00100472,995.304,11834.1,9.13098e+06,-2.89649
0.00101155,988.579,5399.45,1.90085e+06,1.08787
0.00101839,981.944,6939.44,3.13977e+06,0.411254
0.00102522,975.398,11755.2,9.00966e+06,-0.0631446
0.00103206,968.938,17786,2.06255e+07,-1.00695
0.00103889,962.564,5107.19,1.70064e+06,-2.01319
0.00104573,956.272,2161.79,304703,1.28225
0.00105256,950.063,17841.5,2.07546e+07,1.63544
0.0010594,943.933,11091.9,8.02165e+06,1.21684
0.00106623,937.882,6255.22,2.55114e+06,1.22974
0.00107307,931.909,7307.38,3.48156e+06,-2.79489
0.0010799,926.011,10265.2,6.87044e+06,2.82382
0.00108674,920.187,6992.1,3.18761e+06,1.49541
0.00109357,914.435,5840.26,2.22389e+06,0.155449
0.00110041,908.756,15892.4,1.64675e+07,-0.885715
0.00110724,903.146,6205.05,2.51038e+06,-1.51684
0.00111408,897.605,5189.41,1.75584e+06,-2.17275
0.00112091,892.132,7872.06,4.04041e+06,1.40742
0.00112775,886.725,8539.64,4.75475e+06,0.914678
0.00113458,881.383,4617.93,1.39041e+06,0.242158
0.00114141,876.106,3486.89,792730,1.07627
0.00114825,870.891,3636.42,862179,-2.93076
0.00115508,865.738,1345.27,117997,-1.38831
