freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,1.45519e-11,1.42367e-23,0
6.98747e-06,143113,3505.86,826338,-0.226564
1.39749e-05,71556.7,14605.9,1.43425e+07,1.14844
2.09624e-05,47704.4,22215,3.3179e+07,-1.26061
2.79499e-05,35778.3,33611.3,7.59523e+07,2.47951
3.49374e-05,28622.7,23999.9,3.87248e+07,-2.42662
4.19248e-05,23852.2,5324.45,1.90599e+06,0.239355
4.89123e-05,20444.8,27311.7,5.01494e+07,-0.0855768
5.58998e-05,17889.2,26567.7,4.74544e+07,-1.99875
6.28872e-05,15901.5,36450.9,8.93274e+07,-0.904921
6.98747e-05,14311.3,28640.7,5.5149e+07,-0.324172
7.68622e-05,13010.3,19076.6,2.44665e+07,0.937746
8.38496e-05,11926.1,7996.68,4.29922e+06,-1.91995
9.08371e-05,11008.7,22682.7,3.45907e+07,0.667911
9.78246e-05,10222.4,39357.5,1.04142e+08,2.57655
0.000104812,9540.89,17056.9,1.95601e+07,-1.2305
0.0001118,8944.58,24621.4,4.07565e+07,-0.472903
0.000118787,8418.43,24661.4,4.08888e+07,1.3244
0.000125774,7950.74,35816.4,8.6245e+07,-1.6262
0.000132762,7532.28,2634.68,466687,1.42347
0.000139749,7155.67,12591.5,1.06591e+07,-0.0745118
0.000146737,6814.92,24416.5,4.00807e+07,2.56096
0.000153724,6505.15,18255.9,2.24065e+07,0.868217
0.000160712,6222.32,16531.7,1.83741e+07,-1.11943
0.000167699,5963.05,8966.03,5.40468e+06,2.24193
0.000174687,5724.53,17071,1.95924e+07,-1.01904
0.000181674,5504.36,22807.5,3.49724e+07,0.720628
0.000188662,5300.49,26286.9,4.64566e+07,2.28872
0.000195649,5111.19,8147.73,4.46316e+06,-3.10253
0.000202637,4934.94,22387.9,3.36973e+07,0.402303
0.000209624,4770.44,37901.5,9.65789e+07,1.63462
0.000216612,4616.56,16969.5,1.936e+07,-2.71638
0.000223599,4472.29,18672.9,2.3442e+07,1.77427
0.000230587,4336.77,32322.3,7.02385e+07,-0.027506
0.000237574,4209.22,10395.5,7.26544e+06,1.89956
0.000244561,4088.95,22918.7,3.53141e+07,0.538927
0.000251549,3975.37,24243.7,3.95154e+07,2.00409
0.000258536,3867.93,5192.95,1.813e+06,1.99417
0.000265524,3766.14,17981.9,2.17391e+07,3.11604
0.000272511,3669.57,24706.4,4.10383e+07,2.00078
0.000279499,3577.83,22037.5,3.26509e+07,-0.640079
0.000286486,3490.57,7979.85,4.28114e+06,2.21761
0.000293474,3407.46,13930.4,1.30465e+07,0.326071
0.000300461,3328.22,10167.7,6.95049e+06,-2.15683
0.000307449,3252.58,11824.9,9.40084e+06,1.21608
0.000314436,3180.3,15622.1,1.64078e+07,2.9389
0.000321424,3111.16,28161.6,5.33193e+07,1.737
0.000328411,3044.96,27500.7,5.08462e+07,2.93921
0.000335399,2981.53,24864.1,4.15639e+07,2.5782
0.000342386,2920.68,10996.4,8.12957e+06,-2.13461
0.000349374,2862.27,6186.18,2.57285e+06,1.80108
0.000356361,2806.14,3025.07,615234,0.453131
0.000363348,2752.18,5193.99,1.81373e+06,-0.932765
0.000370336,2700.25,7113.79,3.4023e+06,-1.6001
0.000377323,2650.25,6432.11,2.78149e+06,0.508389
0.000384311,2602.06,21987.2,3.25019e+07,1.18024
0.000391298,2555.59,14945.7,1.50177e+07,1.92045
0.000398286,2510.76,13549.6,1.2343e+07,1.60245
0.000405273,2467.47,9706.36,6.33407e+06,-1.99945
0.000412261,2425.65,17618,2.0868e+07,-2.62838
0.000419248,2385.22,8618.36,4.99365e+06,-0.733941
0.000426236,2346.12,5294.26,1.88443e+06,1.47837
0.000433223,2308.28,7815.52,4.10663e+06,-1.77865
0.000440211,2271.64,14118.6,1.34015e+07,2.92437
0.000447198,2236.15,7934.52,4.23263e+06,1.63482
0.000454186,2201.74,13113.9,1.15619e+07,2.28395
0.000461173,2168.38,15056.5,1.52412e+07,1.91524
0.000468161,2136.02,4313.72,1.25105e+06,-2.88707
0.000475148,2104.61,11768.9,9.31192e+06,2.65641
0.000482135,2074.11,17885.5,2.15066e+07,-2.54698
0.000489123,2044.48,9056.75,5.5146e+06,2.1233
0.00049611,2015.68,10372.2,7.23293e+06,-3.09843
