freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,1.5786e-16,1.61695e-33,3.14159
6.90473e-06,144828,0.0689805,0.000308749,-0.0161979
1.38095e-05,72414.2,0.119884,0.000932553,1.72558
2.07142e-05,48276.1,0.156827,0.00159585,-0.371947
2.76189e-05,36207.1,0.162731,0.00171827,-2.14566
3.45236e-05,28965.7,0.138637,0.00124712,1.25544
4.14284e-05,24138.1,0.169225,0.00185815,-2.23626
4.83331e-05,20689.8,0.116313,0.000877834,2.18502
5.52378e-05,18103.5,0.115613,0.0008673,-1.18595
6.21425e-05,16092,0.320057,0.00664672,0.134528
6.90473e-05,14482.8,0.208298,0.0028153,-0.956428
7.5952e-05,13166.2,0.264297,0.00453248,1.87039
8.28567e-05,12069,0.0627196,0.000255246,-2.98869
8.97614e-05,11140.6,0.111126,0.000801276,0.390778
9.66662e-05,10344.9,0.296042,0.00568667,0.911911
0.000103571,9655.22,0.245992,0.00392639,2.21528
0.000110476,9051.77,0.185164,0.00222466,-1.60257
0.00011738,8519.32,0.0926313,0.00055676,2.75004
0.000124285,8046.02,0.207122,0.00278358,-0.676595
0.00013119,7622.55,0.517584,0.0173826,3.1381
0.000138095,7241.42,0.336722,0.00735692,-0.407992
0.000144999,6896.59,0.0628619,0.000256405,-0.881281
0.000151904,6583.11,0.238084,0.00367801,-0.617028
0.000158809,6296.89,0.157591,0.00161143,2.1499
0.000165713,6034.52,0.0794535,0.000409617,2.01747
0.000172618,5793.13,0.0214662,2.98995e-05,-2.43631
0.000179523,5570.32,0.20146,0.00263348,2.6301
0.000186428,5364.01,0.23778,0.00366861,0.101125
0.000193332,5172.44,0.299396,0.00581627,-2.74591
0.000200237,4994.08,0.160093,0.00166302,-0.202573
0.000207142,4827.61,0.10786,0.000754873,-0.402981
0.000214046,4671.88,0.114995,0.000858046,2.91189
0.000220951,4525.89,0.164325,0.00175211,-1.00806
0.000227856,4388.74,0.180689,0.00211845,-0.0320841
0.000234761,4259.66,0.0155318,1.5653e-05,-1.59401
0.000241665,4137.95,0.321169,0.006693,-2.5434
0.00024857,4023.01,0.21907,0.003114,-0.21545
0.000255475,3914.28,0.232719,0.0035141,-0.701898
0.00026238,3811.27,0.139931,0.00127051,2.3189
0.000269284,3713.55,0.0678428,0.000298648,-1.27649
0.000276189,3620.71,0.223812,0.00325027,-2.31705
0.000283094,3532.4,0.0670286,0.000291523,-1.89182
0.000289998,3448.29,0.151513,0.00148954,-0.0319948
0.000296903,3368.1,0.244368,0.00387474,2.33812
0.000303808,3291.55,0.0567746,0.000209151,2.41013
0.000310713,3218.41,0.17477,0.00198193,-3.00265
0.000317617,3148.44,0.197747,0.00253729,-0.187377
0.000324522,3081.45,0.0887738,0.000511355,-3.11436
0.000331427,3017.26,0.228798,0.00339671,1.47425
0.000338332,2955.68,0.0853851,0.000473061,-1.99318
0.000345236,2896.57,0.16871,0.00184686,1.81271
0.000352141,2839.77,0.166983,0.00180924,-2.0159
0.000359046,2785.16,0.111122,0.000801215,1.74455
0.00036595,2732.61,0.178353,0.00206402,-2.89714
0.000372855,2682.01,0.182979,0.00217248,-0.993495
0.00037976,2633.24,0.0825341,0.000441997,-1.43785
0.000386665,2586.22,0.186895,0.00226646,-0.366439
0.000393569,2540.85,0.0413318,0.000110846,-0.563965
0.000400474,2497.04,0.160204,0.00166533,0.721641
0.000407379,2454.72,0.244998,0.00389473,1.51778
0.000414284,2413.81,0.141571,0.00130048,-2.3212
0.000421188,2374.24,0.0664782,0.000286755,2.85756
0.000428093,2335.94,0.178013,0.00205614,-0.857618
0.000434998,2298.86,0.243177,0.00383706,-0.141475
0.000441902,2262.94,0.199106,0.0025723,1.18057
0.000448807,2228.13,0.14662,0.00139489,2.74514
0.000455712,2194.37,0.173025,0.00194254,-0.422352
0.000462617,2161.62,0.0584036,0.000221326,-1.38266
0.000469521,2129.83,0.133596,0.00115808,1.63816
0.000476426,2098.96,0.165925,0.00178638,-2.78712
0.000483331,2068.98,0.199899,0.00259283,-2.15201
0.000490235,2039.84,0.106978,0.000742575,-0.241136
0.00049714,2011.51,0.176831,0.00202894,-2.95002
0.000504045,1983.95,0.0643204,0.000268442,-1.74243
0.00051095,1957.14,0.20045,0.00260714,-1.12119
0.000517854,1931.04,0.0938348,0.000571322,0.638518
0.000524759,1905.64,0.0323377,6.78531e-05,-2.05036
0.000531664,1880.89,0.15746,0.00160876,-0.00259461
0.000538569,1856.77,0.146575,0.00139403,1.11858
0.000545473,1833.27,0.162664,0.00171687,0.876697
0.000552378,1810.35,0.275085,0.00491006,2.52621
0.000559283,1788,0.244419,0.00387635,-2.44086
0.000566187,1766.2,0.179485,0.00209031,-1.5146
0.000573092,1744.92,0.351019,0.00799491,-0.422031
0.000579997,1724.15,0.0319164,6.60968e-05,1.05647
0.000586902,1703.86,0.130811,0.0011103,0.261503
0.000593806,1684.05,0.0229586,3.42014e-05,-0.0780717
0.000600711,1664.69,0.100357,0.0006535,2.98846
0.000607616,1645.78,0.0948787,0.000584104,2.27516
0.000614521,1627.28,0.178986,0.00207868,3.12284
0.000621425,1609.2,0.0230914,3.45983e-05,1.73591
0.00062833,1591.52,0.107063,0.000743758,1.59804
0.000635235,1574.22,0.188321,0.00230118,-1.09482
0.000642139,1557.29,0.201493,0.00263435,0.518457
0.000649044,1540.73,0.293585,0.00559269,2.02034
0.000655949,1524.51,0.0542356,0.000190863,2.82019
0.000662854,1508.63,0.13369,0.00115971,-1.87452
0.000669758,1493.08,0.357677,0.00830107,0.661335
0.000676663,1477.84,0.0190001,2.34241e-05,-2.00981
0.000683568,1462.91,0.0946553,0.000581356,1.46426
0.000690473,1448.28,0.102867,0.000686604,-1.27707
0.000697377,1433.94,0.0922053,0.00055165,2.6476
0.000704282,1419.89,0.15224,0.00150386,-0.122689
0.000711187,1406.1,0.256763,0.00427776,-2.55894
0.000718091,1392.58,0.267715,0.00465048,-0.335865
0.000724996,1379.32,0.0835406,0.000452843,-2.59401
0.000731901,1366.31,0.0817173,0.000433292,0.537682
0.000738806,1353.54,0.18804,0.00229432,3.13642
0.00074571,1341,0.0469825,0.000143227,2.37493
0.000752615,1328.7,0.0966969,0.000606705,-0.5845
0.00075952,1316.62,0.0879173,0.000501535,-0.589286
0.000766424,1304.76,0.121051,0.000950798,2.81797
0.000773329,1293.11,0.155649,0.00157197,-0.191484
0.000780234,1281.67,0.250737,0.00407932,1.44537
0.000787139,1270.42,0.13785,0.001233,3.01282
0.000794043,1259.38,0.0954736,0.000591452,-1.97535
0.000800948,1248.52,0.165506,0.00177738,-1.16338
0.000807853,1237.85,0.0920147,0.000549373,-1.09489
0.000814758,1227.36,0.146234,0.00138755,-0.664689
0.000821662,1217.05,0.191578,0.00238147,-0.103446
0.000828567,1206.9,0.11246,0.000820631,0.566169
0.000835472,1196.93,0.101104,0.000663263,1.34878
0.000842376,1187.12,0.169222,0.00185808,-2.37382
0.000849281,1177.47,0.119039,0.000919463,-2.3982
0.000856186,1167.97,0.10022,0.000651717,1.61425
0.000863091,1158.63,0.139728,0.00126683,-2.17615
0.000869995,1149.43,0.0606232,0.000238468,-0.979011
0.0008769,1140.38,0.0840952,0.000458876,-2.17194
0.000883805,1131.47,0.0664517,0.000286526,-0.264252
0.00089071,1122.7,0.0992106,0.000638658,0.638989
0.000897614,1114.06,0.0920135,0.000549358,2.18741
0.000904519,1105.56,0.192259,0.00239842,-0.205302
0.000911424,1097.18,0.252965,0.00415216,0.746398
0.000918328,1088.94,0.0763936,0.000378674,1.4403
0.000925233,1080.81,0.247375,0.00397069,-3.06439
0.000932138,1072.8,0.131703,0.0011255,-2.24201
0.000939043,1064.91,0.155518,0.00156932,-2.08642
0.000945947,1057.14,0.118759,0.000915129,-0.449908
0.000952852,1049.48,0.157433,0.00160821,-1.3568
0.000959757,1041.93,0.136095,0.00120182,-0.182503
0.000966662,1034.49,0.0980366,0.000623632,0.392671
0.000973566,1027.15,0.216329,0.00303657,1.91617
0.000980471,1019.92,0.070012,0.000318051,0.841976
0.000987376,1012.79,0.216327,0.0030365,2.62552
0.00099428,1005.75,0.194101,0.00244461,-1.00915
0.00100119,998.816,0.107606,0.000751318,-1.22624
0.00100809,991.975,0.223767,0.00324897,0.780892
0.00101499,985.227,0.114445,0.000849854,-2.25782
0.0010219,978.57,0.321568,0.00670961,-0.110519
0.0010288,972.002,0.0609714,0.000241215,-0.999942
0.00103571,965.522,0.233245,0.00353002,0.293364
0.00104261,959.128,0.0902851,0.000528913,-1.78117
0.00104952,952.818,0.141175,0.00129321,-2.35602
0.00105642,946.591,0.0620375,0.000249724,0.431999
0.00106333,940.444,0.0168768,1.84813e-05,-3.11481
