freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,5.81132e-17,2.2687e-34,0
6.91693e-06,144573,0.0593057,0.000236276,-0.124518
1.38339e-05,72286.4,0.193548,0.00251653,-0.702906
2.07508e-05,48191,0.119375,0.000957304,2.47784
2.76677e-05,36143.2,0.23518,0.00371557,2.99829
3.45846e-05,28914.6,0.223478,0.00335502,2.98722
4.15016e-05,24095.5,0.0623529,0.00026118,1.35072
4.84185e-05,20653.3,0.060677,0.000247329,1.84328
5.53354e-05,18071.6,0.304071,0.00621121,-0.0107281
6.22524e-05,16063.7,0.212617,0.00303686,-0.579918
6.91693e-05,14457.3,0.158503,0.00168772,0.105627
7.60862e-05,13143,0.0388668,0.000101481,-1.22781
8.30031e-05,12047.7,0.0746462,0.000374319,0.9823
8.99201e-05,11121,0.276467,0.00513467,1.51292
9.6837e-05,10326.6,0.172919,0.00200868,-0.349748
0.000103754,9638.19,0.0229328,3.53296e-05,2.07549
0.000110671,9035.8,0.0912311,0.00055913,2.27397
0.000117588,8504.29,0.155585,0.00162616,1.44099
0.000124505,8031.83,0.174697,0.00205021,-1.92254
0.000131422,7609.1,0.115739,0.000899884,1.84698
0.000138339,7228.64,0.128369,0.001107,-0.734055
0.000145255,6884.42,0.131547,0.00116249,-2.41988
0.000152172,6571.49,0.123657,0.00102721,-1.67147
0.000159089,6285.78,0.0964507,0.000624938,2.55238
0.000166006,6023.87,0.113176,0.000860476,1.79712
0.000172923,5782.91,0.0786214,0.000415249,-3.08438
0.00017984,5560.49,0.0714583,0.00034303,0.497104
0.000186757,5354.55,0.248687,0.00415462,2.97297
0.000193674,5163.32,0.100165,0.000674002,2.73397
0.000200591,4985.27,0.226111,0.00343454,2.35026
0.000207508,4819.1,0.117824,0.000932601,-0.248223
0.000214425,4663.64,0.22849,0.0035072,-0.252759
0.000221342,4517.9,0.0107235,7.72509e-06,-0.610516
0.000228259,4381,0.124494,0.00104117,2.72805
0.000235176,4252.14,0.108703,0.00079379,-1.34639
0.000242092,4130.65,0.149712,0.00150571,3.08369
0.000249009,4015.91,0.183938,0.00227284,1.90858
0.000255926,3907.37,0.201533,0.00272847,0.921774
0.000262843,3804.55,0.261893,0.00460759,-0.305928
0.00026976,3707,0.1394,0.00130543,-2.68979
0.000276677,3614.32,0.235753,0.00373371,-0.674028
0.000283594,3526.17,0.110144,0.000814983,0.0425348
0.000290511,3442.21,0.191096,0.00245318,-1.62898
0.000297428,3362.16,0.202643,0.00275862,-3.06014
0.000304345,3285.75,0.046445,0.000144912,-3.09424
0.000311262,3212.73,0.118234,0.000939102,-1.22492
