freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,7.63278e-17,3.67281e-34,3.14159
6.7321e-06,148542,0.107051,0.000722465,-2.823
1.34642e-05,74271,0.0574123,0.000207799,2.66407
2.01963e-05,49514,0.201743,0.00256585,1.2462
2.69284e-05,37135.5,0.138648,0.00121187,-0.88747
3.36605e-05,29708.4,0.29129,0.00534913,0.420108
4.03926e-05,24757,0.454558,0.013026,-0.63748
4.71247e-05,21220.3,0.306099,0.00590684,-1.6705
5.38568e-05,18567.7,0.12985,0.00106296,0.170455
6.05889e-05,16504.7,0.17746,0.00198532,-2.56033
6.7321e-05,14854.2,0.217564,0.00298405,0.766658
7.40532e-05,13503.8,0.217918,0.00299376,1.47924
8.07853e-05,12378.5,0.13869,0.00121261,-0.313679
8.75174e-05,11426.3,0.190304,0.00228311,-2.98486
9.42495e-05,10610.1,0.122481,0.000945732,-1.51649
0.000100982,9902.8,0.218654,0.00301403,0.872772
0.000107714,9283.87,0.101885,0.000654411,3.10444
0.000114446,8737.76,0.174639,0.00192272,-3.09953
0.000121178,8252.33,0.0704975,0.000313314,-0.306101
0.00012791,7818,0.127733,0.00102859,0.218598
0.000134642,7427.1,0.127425,0.00102363,2.52603
0.000141374,7073.43,0.224105,0.00316619,-2.91427
0.000148106,6751.91,0.237935,0.00356902,3.00251
0.000154838,6458.35,0.116481,0.000855353,1.83846
0.000161571,6189.25,0.128522,0.00104132,-1.70101
0.000168303,5941.68,0.0715628,0.000322855,0.903158
0.000175035,5713.15,0.0267291,4.50401e-05,1.30509
0.000181767,5501.55,0.15446,0.00150406,0.531759
0.000188499,5305.07,0.344738,0.00749223,-1.33848
0.000195231,5122.14,0.209292,0.00276145,-2.88061
0.000201963,4951.4,0.180861,0.00206215,1.80885
0.000208695,4791.68,0.128201,0.00103613,0.988488
0.000215427,4641.94,0.23191,0.00339055,1.22937
0.000222159,4501.27,0.158306,0.00157989,-2.82243
0.000228892,4368.88,0.182389,0.00209715,2.15979
0.000235624,4244.06,0.310856,0.00609188,-1.85045
0.000242356,4126.17,0.13038,0.00107165,1.22012
0.000249088,4014.65,0.0547334,0.000188859,-0.377537
0.00025582,3909,0.103787,0.000679076,-0.888319
0.000262552,3808.77,0.134853,0.00114644,-1.42418
0.000269284,3713.55,0.315034,0.00625671,1.84794
0.000276016,3622.97,0.360685,0.00820139,0.302992
0.000282748,3536.71,0.166163,0.00174062,2.03203
0.000289481,3454.46,0.268122,0.00453207,-0.172643
0.000296213,3375.95,0.300344,0.00568682,2.61267
0.000302945,3300.93,0.0119329,8.97682e-06,2.07945
0.000309677,3229.17,0.0108112,7.36857e-06,-0.985232
0.000316409,3160.47,0.13057,0.00107478,2.38644
0.000323141,3094.62,0.140672,0.00124752,0.525112
0.000329873,3031.47,0.212803,0.00285488,0.00226918
0.000336605,2970.84,0.111051,0.000777456,-1.89587
0.000343337,2912.59,0.0932008,0.00054761,2.46196
0.000350069,2856.58,0.122477,0.000945678,2.03314
0.000356802,2802.68,0.239888,0.00362785,-0.256779
0.000363534,2750.78,0.129678,0.00106014,2.78779
0.000370266,2700.76,0.0948979,0.000567735,-2.32412
0.000376998,2652.53,0.0554722,0.000193992,1.57018
0.00038373,2606,0.072255,0.000329131,-1.64149
0.000390462,2561.07,0.0342459,7.39349e-05,-1.48234
0.000397194,2517.66,0.00955451,5.75505e-06,2.37879
0.000403926,2475.7,0.149248,0.00140426,-0.529201
0.000410658,2435.11,0.112561,0.000798742,-1.14427
0.000417391,2395.84,0.165608,0.001729,-2.12274
0.000424123,2357.81,0.288776,0.00525719,1.77075
0.000430855,2320.97,0.336624,0.00714371,1.08974
0.000437587,2285.26,0.135202,0.00115239,-2.79046
0.000444319,2250.64,0.299506,0.00565512,1.61874
