freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,1.38778e-17,1.29874e-35,0
7.05313e-06,141781,0.0545872,0.000200938,-0.0955023
1.41063e-05,70890.5,0.28344,0.00541756,3.08758
2.11594e-05,47260.3,0.112326,0.00085083,0.502844
2.82125e-05,35445.2,0.109939,0.00081505,0.370337
3.52657e-05,28356.2,0.133716,0.00120573,-1.77907
4.23188e-05,23630.2,0.107059,0.000772903,-1.42367
4.93719e-05,20254.4,0.197859,0.00263993,-1.47137
5.6425e-05,17722.6,0.0534664,0.000192772,2.3417
6.34782e-05,15753.4,0.117068,0.000924178,-1.56739
7.05313e-05,14178.1,0.277602,0.0051967,-0.774018
7.75844e-05,12889.2,0.310934,0.00651958,0.797409
8.46376e-05,11815.1,0.105672,0.000753005,1.57863
9.16907e-05,10906.2,0.058339,0.000229509,1.03139
9.87438e-05,10127.2,0.12662,0.00108116,-1.38905
0.000105797,9452.07,0.259266,0.00453286,0.650319
0.00011285,8861.31,0.285223,0.00548593,-0.392763
0.000119903,8340.06,0.279077,0.00525208,0.496016
0.000126956,7876.72,0.170714,0.00196527,0.608367
0.000134009,7462.16,0.0294407,5.84492e-05,-0.85994
0.000141063,7089.05,0.155779,0.00163644,-2.37908
0.000148116,6751.48,0.169135,0.00192907,-0.381555
0.000155169,6444.59,0.299947,0.00606694,2.14492
0.000162222,6164.39,0.185305,0.00231556,0.11291
0.000169275,5907.54,0.175261,0.00207136,-2.51164
0.000176328,5671.24,0.126355,0.00107664,1.76819
0.000183381,5453.12,0.0270129,4.92068e-05,2.84332
0.000190435,5251.15,0.266228,0.00477958,-1.73049
0.000197488,5063.61,0.0482579,0.000157043,-2.17899
0.000204541,4889,0.300568,0.0060921,0.919475
0.000211594,4726.03,0.128132,0.00110712,0.555147
0.000218647,4573.58,0.0608176,0.000249425,-2.52136
0.0002257,4430.66,0.271572,0.00497338,0.848516
0.000232753,4296.39,0.212529,0.00304591,-0.475458
0.000239806,4170.03,0.204486,0.00281974,-1.90216
0.00024686,4050.89,0.0676721,0.000308817,-1.47281
0.000253913,3938.36,0.0199472,2.68316e-05,-2.74828
0.000260966,3831.92,0.177368,0.00212144,1.71555
0.000268019,3731.08,0.193272,0.00251896,-1.96748
0.000275072,3635.41,0.17811,0.00213922,1.67431
0.000282125,3544.52,0.297139,0.00595389,0.294842
0.000289178,3458.07,0.0470982,0.000149586,-1.46796
0.000296232,3375.74,0.0815798,0.000448795,-0.620029
0.000303285,3297.23,0.0882373,0.000525032,1.38955
0.000310338,3222.3,0.118036,0.000939535,-2.54206
0.000317391,3150.69,0.093652,0.000591448,-2.20055
0.000324444,3082.2,0.0917388,0.000567529,1.11924
0.000331497,3016.62,0.20067,0.00271549,0.45455
0.00033855,2953.77,0.186364,0.00234211,-2.7104
0.000345603,2893.49,0.244546,0.00403277,0.581045
0.000352657,2835.62,0.101826,0.000699192,-1.10272
0.00035971,2780.02,0.155454,0.00162961,2.71121
0.000366763,2726.56,0.185319,0.00231592,-1.49348
0.000373816,2675.11,0.0199051,2.67185e-05,2.47218
0.000380869,2625.57,0.153651,0.00159204,2.92755
0.000387922,2577.84,0.152848,0.00157544,2.73437
0.000394975,2531.8,0.259885,0.00455453,0.691928
0.000402028,2487.39,0.171279,0.00197828,0.548494
0.000409082,2444.5,0.20345,0.00279123,2.47021
0.000416135,2403.07,0.0946962,0.00060471,-0.494451
0.000423188,2363.02,0.171365,0.00198028,-1.63587
0.000430241,2324.28,0.129974,0.00113918,2.39784
0.000437294,2286.79,0.0869116,0.000509375,2.49781
0.000444347,2250.49,0.211197,0.00300787,1.10452
0.0004514,2215.33,0.0364241,8.94664e-05,-1.49488
0.000458454,2181.25,0.101462,0.000694202,2.51874
0.000465507,2148.2,0.111949,0.000845132,-0.711203
0.00047256,2116.13,0.133583,0.00120333,-0.0171659
0.000479613,2085.01,0.202341,0.00276089,-0.551649
0.000486666,2054.8,0.0708763,0.000338754,-2.44658
0.000493719,2025.44,0.108495,0.000793782,1.91655
0.000500772,1996.92,0.140913,0.00133902,0.738049
0.000507825,1969.18,0.0527218,0.00018744,-1.60555
0.000514879,1942.21,0.0446424,0.000134393,2.09373
0.000521932,1915.96,0.0224748,3.40623e-05,-2.45011
0.000528985,1890.41,0.160259,0.00173192,2.26602
0.000536038,1865.54,0.0628859,0.000266679,0.694595
0.000543091,1841.31,0.0790069,0.000420932,2.856
0.000550144,1817.71,0.119288,0.000959567,0.871633
0.000557197,1794.7,0.0774582,0.000404591,0.769225
0.00056425,1772.26,0.0803049,0.000434877,-0.213204
0.000571304,1750.38,0.12206,0.00100468,1.26983
0.000578357,1729.04,0.0904155,0.000551274,-0.379694
0.00058541,1708.2,0.095996,0.000621424,2.84333
0.000592463,1687.87,0.0724297,0.000353765,-1.94957
0.000599516,1668.01,0.184661,0.00229949,1.5487
0.000606569,1648.62,0.0883712,0.000526627,-1.04144
0.000613622,1629.67,0.13586,0.0012447,1.8332
0.000620676,1611.15,0.1403,0.00132738,-0.776863
0.000627729,1593.04,0.121581,0.000996812,2.41637
0.000634782,1575.34,0.0841059,0.000477018,2.91882
0.000641835,1558.03,0.0168438,1.9132e-05,2.43484
0.000648888,1541.1,0.0342253,7.89908e-05,0.142349
0.000655941,1524.53,0.111209,0.000833994,0.231702
0.000662994,1508.31,0.120862,0.000985054,-1.24446
0.000670047,1492.43,0.137479,0.00127455,-0.0900161
0.000677101,1476.89,0.122529,0.00101241,-1.3589
0.000684154,1461.66,0.0687205,0.00031846,-0.715271
0.000691207,1446.74,0.103582,0.000723526,-1.94542
0.00069826,1432.13,0.0351566,8.33482e-05,2.32845
0.000705313,1417.81,0.0784611,0.000415136,-0.257846
0.000712366,1403.77,0.0454138,0.000139078,2.52209
0.000719419,1390.01,0.159432,0.00171408,1.41193
0.000726473,1376.51,0.154937,0.00161879,2.12176
0.000733526,1363.28,0.0346429,8.093e-05,1.64737
0.000740579,1350.3,0.104186,0.000731979,-3.09293
0.000747632,1337.56,0.0523783,0.000185006,-0.260637
0.000754685,1325.06,0.025683,4.44811e-05,-1.02725
0.000761738,1312.79,0.0395789,0.000105635,-0.693336
0.000768791,1300.74,0.171015,0.0019722,1.8472
0.000775844,1288.92,0.0573708,0.000221955,-0.261538
0.000782898,1277.31,0.103535,0.000722862,-2.69036
0.000789951,1265.9,0.0126335,1.07629e-05,-0.0248785
0.000797004,1254.7,0.102571,0.000709472,-0.213424
0.000804057,1243.69,0.035322,8.4134e-05,-1.01978
0.00081111,1232.88,0.0466652,0.000146848,1.11744
0.000818163,1222.25,0.0877599,0.000519367,-0.47746
0.000825216,1211.8,0.108416,0.000792625,-1.41086
0.000832269,1201.53,0.0735794,0.000365085,-2.73491
0.000839323,1191.44,0.177781,0.00213135,1.8825
0.000846376,1181.51,0.0283109,5.40492e-05,-1.05272
0.000853429,1171.74,0.0558441,0.000210298,2.24191
0.000860482,1162.14,0.0415759,0.000116564,-0.00647224
0.000867535,1152.69,0.0795846,0.000427111,-1.77211
0.000874588,1143.4,0.158833,0.00170124,-1.4499
0.000881641,1134.25,0.0409626,0.000113151,-1.95237
0.000888695,1125.25,0.17895,0.00215945,1.22668
0.000895748,1116.39,0.115511,0.000899768,-0.587117
0.000902801,1107.66,0.105773,0.00075445,2.68897
0.000909854,1099.08,0.226557,0.00346127,1.65556
0.000916907,1090.62,0.107513,0.000779473,1.18658
0.00092396,1082.3,0.0695917,0.000326585,-0.157901
0.000931013,1074.1,0.0311048,6.52436e-05,-2.9402
0.000938066,1066.02,0.205618,0.00285103,2.36517
0.00094512,1058.07,0.0423287,0.000120824,-1.34563
0.000952173,1050.23,0.173722,0.00203512,-2.95934
0.000959226,1042.51,0.0923166,0.0005747,2.87702
0.000966279,1034.9,0.20947,0.00295888,-2.06871
0.000973332,1027.4,0.0421014,0.00011953,-0.482293
0.000980385,1020.01,0.0610173,0.000251066,-0.457613
0.000987438,1012.72,0.0301265,6.12041e-05,0.827296
0.000994492,1005.54,0.0762928,0.000392509,-1.03263
0.00100154,998.458,0.141032,0.00134127,1.0113
0.0010086,991.476,0.104032,0.000729818,1.67776
0.00101565,984.59,0.0743696,0.000372969,-1.52746
0.0010227,977.8,0.0620083,0.000259288,1.75905
0.00102976,971.103,0.118987,0.000954735,0.215293
0.00103681,964.497,0.0977291,0.000644065,-2.92285
0.00104386,957.98,0.0668822,0.00030165,-0.710125
0.00105092,951.55,0.134312,0.0012165,2.81705
0.00105797,945.207,0.10066,0.000683274,2.76533
0.00106502,938.947,0.098759,0.000657712,-2.1887
0.00107208,932.77,0.0626209,0.000264436,2.80479
0.00107913,926.673,0.0793928,0.000425054,1.24476
0.00108618,920.656,0.0399545,0.00010765,2.56113
0.00109324,914.716,0.0679707,0.000311549,0.236843
0.00110029,908.853,0.0302375,6.16559e-05,2.13978
0.00110734,903.064,0.0283542,5.42145e-05,-0.0112421
0.00111439,897.348,0.0622346,0.000261183,-0.290513
0.00112145,891.704,0.143922,0.0013968,2.21547
0.0011285,886.131,0.109995,0.000815883,1.18104
0.00113555,880.627,0.0984947,0.000654196,-2.43642
0.00114261,875.191,0.0154787,1.61567e-05,-0.0683258
0.00114966,869.822,0.0673789,0.000306147,-2.69542
0.00115671,864.518,0.138213,0.00128819,-1.43307
0.00116377,859.279,0.0769878,0.000399692,-2.84912
0.00117082,854.102,0.0785511,0.000416089,2.22959
0.00117787,848.988,0.0521703,0.000183539,1.10212
0.00118493,843.935,0.0371938,9.32874e-05,-1.58702
0.00119198,838.941,0.0355346,8.515e-05,2.03051
0.00119903,834.006,0.0268657,4.86721e-05,2.01285
0.00120609,829.129,0.0541262,0.000197559,0.290218
0.00121314,824.308,0.110487,0.000823203,1.73216
0.00122019,819.543,0.0542325,0.000198336,2.75088
0.00122724,814.833,0.075233,0.000381679,1.73021
0.0012343,810.177,0.0385913,0.000100429,-0.721283
0.00124135,805.574,0.00533749,1.92113e-06,-1.89303
