freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,1.51886e-10,1.47625e-21,3.14159
6.6495e-06,150387,33293.7,7.09333e+07,-2.702
1.3299e-05,75193.7,37443.1,8.97161e+07,1.66121
1.99485e-05,50129.1,37280.1,8.89368e+07,-2.03046
2.6598e-05,37596.8,44088.6,1.24388e+08,2.38267
3.32475e-05,30077.5,31083.4,6.18277e+07,2.24693
3.9897e-05,25064.6,32308.7,6.67985e+07,0.216964
4.65465e-05,21483.9,43803.6,1.22785e+08,-1.21859
5.3196e-05,18798.4,4885.46,1.52735e+06,-1.83955
5.98455e-05,16709.7,27246.2,4.75049e+07,-0.697223
6.6495e-05,15038.7,26950.7,4.64799e+07,-2.31675
7.31445e-05,13671.6,28778.5,5.29984e+07,2.28014
7.9794e-05,12532.3,41905.4,1.12374e+08,-0.523843
8.64435e-05,11568.3,19767.8,2.50059e+07,-1.05318
9.3093e-05,10742,63209.7,2.55678e+08,0.545603
9.97425e-05,10025.8,20211.9,2.61422e+07,-3.00472
0.000106392,9399.21,39898.1,1.01866e+08,-2.01723
0.000113041,8846.31,17303,1.91588e+07,-2.3596
0.000119691,8354.85,28341.8,5.14021e+07,2.36914
0.00012634,7915.12,2750.99,484290,-1.47905
0.00013299,7519.37,35239.1,7.94653e+07,-0.252215
0.000139639,7161.3,33152.1,7.03315e+07,-1.29442
0.000146289,6835.79,5560.65,1.97869e+06,-2.2812
0.000152938,6538.58,25029.7,4.00901e+07,2.30081
0.000159588,6266.14,22891.1,3.3532e+07,2.38657
0.000166237,6015.49,35208.8,7.93283e+07,2.38026
0.000172887,5784.13,25883.7,4.28727e+07,-0.289943
0.000179536,5569.9,25531.5,4.17136e+07,-1.34767
0.000186186,5370.98,20209.4,2.61356e+07,2.1569
0.000192835,5185.77,15771.3,1.59169e+07,1.06224
0.000199485,5012.91,30294.8,5.87305e+07,-1.39373
0.000206134,4851.2,56538.3,2.04556e+08,1.15852
0.000212784,4699.6,31388.2,6.30463e+07,1.34774
0.000219433,4557.19,1197.84,91818,-0.215459
0.000226083,4423.16,13906.5,1.23755e+07,2.5853
