freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,2.60209e-16,4.55211e-33,0
6.98747e-06,143113,0.0861872,0.000499407,1.34192
1.39749e-05,71556.7,0.191494,0.00246537,-2.36829
2.09624e-05,47704.4,0.0944462,0.000599706,-2.41676
2.79499e-05,35778.3,0.0375548,9.48201e-05,-2.87715
3.49374e-05,28622.7,0.0725639,0.000354006,2.86018
4.19248e-05,23852.2,0.141376,0.00134376,-2.64971
4.89123e-05,20444.8,0.0794258,0.000424124,0.808877
5.58998e-05,17889.2,0.0832607,0.000466069,-0.349491
6.28872e-05,15901.5,0.0216093,3.13943e-05,2.39172
6.98747e-05,14311.3,0.16929,0.00192677,2.1069
7.68622e-05,13010.3,0.333019,0.00745602,2.57711
8.38496e-05,11926.1,0.120336,0.000973548,-2.7609
9.08371e-05,11008.7,0.0752865,0.000381069,0.814581
9.78246e-05,10222.4,0.124958,0.00104979,1.98972
0.000104812,9540.89,0.207438,0.00289298,2.98199
0.0001118,8944.58,0.176778,0.00210101,-2.90077
0.000118787,8418.43,0.118481,0.000943767,-0.45626
0.000125774,7950.74,0.270828,0.00493124,1.71175
0.000132762,7532.28,0.0814882,0.000446436,0.158563
0.000139749,7155.67,0.265271,0.00473094,-2.42534
0.000146737,6814.92,0.0695795,0.000325486,-2.66553
0.000153724,6505.15,0.0641208,0.000276418,-1.73464
0.000160712,6222.32,0.171566,0.00197894,-2.83824
0.000167699,5963.05,0.165969,0.00185194,2.87991
0.000174687,5724.53,0.145086,0.00141521,-0.67239
0.000181674,5504.36,0.169908,0.00194087,-0.899956
0.000188662,5300.49,0.160246,0.0017264,-2.86041
0.000195649,5111.19,0.126719,0.00107958,2.42838
0.000202637,4934.94,0.184541,0.00228958,-0.081289
0.000209624,4770.44,0.227472,0.00347878,2.38741
0.000216612,4616.56,0.219003,0.00322457,2.56052
0.000223599,4472.29,0.168133,0.00190054,-1.47657
0.000230587,4336.77,0.025945,4.52562e-05,2.92566
0.000237574,4209.22,0.164131,0.00181114,-0.334268
0.000244561,4088.95,0.140876,0.00133427,-2.31336
0.000251549,3975.37,0.120537,0.00097681,0.347765
0.000258536,3867.93,0.0744293,0.000372441,0.665641
0.000265524,3766.14,0.171192,0.00197032,0.983548
0.000272511,3669.57,0.0293182,5.77887e-05,-0.500493
0.000279499,3577.83,0.181638,0.0022181,-3.09989
0.000286486,3490.57,0.146591,0.00144472,-2.52532
0.000293474,3407.46,0.128226,0.00110541,-2.02481
0.000300461,3328.22,0.0566777,0.00021597,-1.20057
0.000307449,3252.58,0.0430917,0.000124841,-1.33736
0.000314436,3180.3,0.122411,0.00100742,0.633424
0.000321424,3111.16,0.1043,0.000731374,-0.0808111
0.000328411,3044.96,0.124002,0.00103378,-1.68326
0.000335399,2981.53,0.164194,0.00181254,2.60937
0.000342386,2920.68,0.229437,0.00353914,0.95737
0.000349374,2862.27,0.0362902,8.85419e-05,1.16511
0.000356361,2806.14,0.139856,0.00131501,-0.074585
0.000363348,2752.18,0.150622,0.00152527,-1.80444
0.000370336,2700.25,0.0349835,8.22804e-05,-0.522778
0.000377323,2650.25,0.0946319,0.000602067,0.0396064
0.000384311,2602.06,0.0571501,0.000219585,2.61679
0.000391298,2555.59,0.152393,0.00156136,-1.00911
0.000398286,2510.76,0.162482,0.00177492,-1.18591
0.000405273,2467.47,0.234549,0.0036986,0.14943
0.000412261,2425.65,0.193006,0.00250443,-1.09532
0.000419248,2385.22,0.05133,0.000177138,0.897049
0.000426236,2346.12,0.0441748,0.000131196,-0.0721145
0.000433223,2308.28,0.149396,0.00150053,1.90012
0.000440211,2271.64,0.0229926,3.55424e-05,-2.74554
0.000447198,2236.15,0.0900452,0.000545118,2.39479
0.000454186,2201.74,0.180565,0.00219199,2.48545
0.000461173,2168.38,0.0333077,7.45864e-05,2.1688
0.000468161,2136.02,0.289573,0.0056375,-1.13232
0.000475148,2104.61,0.199994,0.00268909,-0.916692
0.000482135,2074.11,0.128153,0.00110416,-0.403993
0.000489123,2044.48,0.145204,0.00141751,-0.892421
0.00049611,2015.68,0.168743,0.00191434,0.173757
0.000503098,1987.68,0.0987462,0.000655557,0.306376
0.000510085,1960.46,0.20135,0.00272568,0.874052
0.000517073,1933.96,0.0935052,0.000587816,0.411274
0.00052406,1908.18,0.0520956,0.000182462,0.767375
0.000531048,1883.07,0.36276,0.00884726,-1.29835
0.000538035,1858.61,0.320566,0.00690882,-1.80297
0.000545023,1834.79,0.0155554,1.62679e-05,-1.03495
0.00055201,1811.56,0.0568264,0.000217105,-2.6857
0.000558998,1788.92,0.105039,0.000741777,0.7484
0.000565985,1766.83,0.214456,0.00309205,0.714003
0.000572973,1745.28,0.16234,0.00177182,0.945809
0.00057996,1724.26,0.188087,0.00237842,-0.6265
0.000586948,1703.73,0.0351148,8.2899e-05,-1.10181
0.000593935,1683.69,0.175378,0.00206784,-3.06987
0.000600922,1664.11,0.148048,0.00147358,3.10486
0.00060791,1644.98,0.159337,0.00170688,0.368306
0.000614897,1626.29,0.232764,0.00364251,0.944863
0.000621885,1608.01,0.116814,0.000917404,-0.314505
0.000628872,1590.15,0.0754734,0.000382964,0.912519
0.00063586,1572.67,0.106379,0.000760816,-0.092764
0.000642847,1555.58,0.180702,0.0021953,-1.40594
0.000649835,1538.85,0.147155,0.00145586,-0.631268
0.000656822,1522.48,0.0473458,0.000150707,2.25805
0.00066381,1506.46,0.0984445,0.000651557,2.82873
0.000670797,1490.76,0.112561,0.00085181,-0.856778
0.000677785,1475.39,0.0989101,0.000657735,0.832634
0.000684772,1460.34,0.0470693,0.000148951,1.62194
0.00069176,1445.59,0.133381,0.00119608,2.69107
0.000698747,1431.13,0.0218894,3.22134e-05,0.493657
0.000705734,1416.96,0.120688,0.000979253,-2.6958
0.000712722,1403.07,0.0677787,0.000308856,-0.824168
0.000719709,1389.45,0.120092,0.000969616,0.354861
0.000726697,1376.09,0.175315,0.00206637,0.566828
0.000733684,1362.98,0.0879083,0.000519552,-1.02631
0.000740672,1350.13,0.0832513,0.000465963,-0.138207
0.000747659,1337.51,0.132607,0.00118224,0.606401
0.000754647,1325.12,0.186875,0.00234787,0.781925
0.000761634,1312.97,0.126415,0.00107441,-0.711025
0.000768622,1301.03,0.138838,0.00129594,-2.51522
0.000775609,1289.31,0.119281,0.000956552,-1.2168
0.000782597,1277.8,0.0132687,1.18366e-05,-0.0413994
0.000789584,1266.49,0.156158,0.00163946,0.043103
0.000796572,1255.38,0.019465,2.5473e-05,-2.79441
0.000803559,1244.46,0.107131,0.000771619,0.883885
0.000810547,1233.74,0.075578,0.000384025,-2.51253
0.000817534,1223.19,0.0796241,0.000426244,1.62946
0.000824521,1212.82,0.0130417,1.14351e-05,-0.765413
0.000831509,1202.63,0.149995,0.0015126,2.49492
0.000838496,1192.61,0.0981709,0.000647941,-1.17212
0.000845484,1182.75,0.0489882,0.000161344,-2.34864
0.000852471,1173.06,0.120154,0.000970613,-0.0708083
0.000859459,1163.52,0.0882269,0.000523326,-0.34313
0.000866446,1154.14,0.203578,0.00278633,1.03054
0.000873434,1144.91,0.142482,0.00136487,0.789829
0.000880421,1135.82,0.12349,0.00102527,-0.551841
0.000887409,1126.88,0.153877,0.00159191,-1.59334
0.000894396,1118.07,0.0608411,0.000248865,2.80379
0.000901384,1109.41,0.037424,9.41607e-05,2.66994
0.000908371,1100.87,0.0955776,0.00061416,2.88724
0.000915359,1092.47,0.0856585,0.000493299,-2.54721
0.000922346,1084.19,0.064512,0.000279802,2.27075
0.000929334,1076.04,0.162248,0.00176981,0.089502
0.000936321,1068.01,0.0632311,0.000268801,-1.78583
0.000943308,1060.1,0.17189,0.00198642,-2.45571
0.000950296,1052.3,0.224163,0.0033783,-2.85272
0.000957283,1044.62,0.137146,0.00126455,1.57953
0.000964271,1037.05,0.076802,0.000396565,1.33098
0.000971258,1029.59,0.162881,0.00178366,1.36476
0.000978246,1022.24,0.0828129,0.000461068,0.05553
0.000985233,1014.99,0.0859064,0.000496158,0.878028
0.000992221,1007.84,0.0975273,0.000639473,-0.572985
0.000999208,1000.79,0.0710317,0.000339214,3.02462
0.0010062,993.842,0.111421,0.000834647,-2.99511
0.00101318,986.988,0.105009,0.000741346,3.0141
0.00102017,980.228,0.0594012,0.000237225,-0.94735
0.00102716,973.56,0.120399,0.000974576,-2.03888
0.00103415,966.982,0.0526497,0.000186364,0.221188
0.00104113,960.492,0.0602086,0.000243717,-1.21404
0.00104812,954.089,0.0569792,0.000218274,0.18026
0.00105511,947.77,0.0915581,0.00056359,-2.02188
0.0010621,941.535,0.215882,0.00313331,-3.08058
0.00106908,935.381,0.146672,0.00144632,3.1394
0.00107607,929.307,0.248929,0.00416601,2.19417
0.00108306,923.312,0.0304613,6.23832e-05,2.17204
0.00109005,917.393,0.0924669,0.000574833,-2.48559
