freq_1m,wavelength_m,C_amp,C_psd,C_phase_rad
0,inf,6.93889e-18,3.10951e-36,3.14159
6.92798e-06,144342,0.0888292,0.000509592,-2.72061
1.3856e-05,72171.1,0.271564,0.00476273,-2.65047
2.07839e-05,48114.1,0.347966,0.00781962,0.455081
2.77119e-05,36085.6,0.131705,0.00112025,0.564099
3.46399e-05,28868.4,0.0439211,0.000124583,1.96898
4.15679e-05,24057,0.207076,0.00276929,-1.09731
4.84958e-05,20620.3,0.215786,0.00300716,-0.420487
5.54238e-05,18042.8,0.147742,0.00140968,2.04951
6.23518e-05,16038,0.252343,0.00411239,-2.91329
6.92798e-05,14434.2,0.0818552,0.000432716,0.682397
7.62078e-05,13122,0.139594,0.00125847,-0.557784
8.31357e-05,12028.5,0.140921,0.00128251,-2.20242
9.00637e-05,11103.2,0.321559,0.0066778,2.91429
9.69917e-05,10310.2,0.220044,0.00312701,3.05566
0.00010392,9622.82,0.155519,0.00156199,-2.69368
0.000110848,9021.39,0.364217,0.00856705,1.13533
0.000117776,8490.72,0.173311,0.00193984,0.829013
0.000124704,8019.01,0.0842263,0.000458149,-2.06026
0.000131632,7596.96,0.320233,0.00662281,1.54328
0.00013856,7217.11,0.0857824,0.000475234,-3.01786
0.000145488,6873.44,0.226841,0.00332318,2.97863
0.000152416,6561.01,0.438795,0.0124346,2.98589
0.000159344,6275.75,0.032275,6.72733e-05,0.394798
0.000166271,6014.26,0.343276,0.00761023,3.03786
0.000173199,5773.69,0.102142,0.000673785,-2.19436
0.000180127,5551.62,0.287689,0.00534512,-0.491343
0.000187055,5346.01,0.310002,0.00620639,0.145799
0.000193983,5155.08,0.378515,0.00925289,0.801585
0.000200911,4977.32,0.242925,0.00381114,-1.02133
0.000207839,4811.41,0.140931,0.00128269,-2.03137
0.000214767,4656.2,0.296932,0.00569411,2.625
0.000221695,4510.7,0.155691,0.00156545,0.5668
0.000228623,4374.01,0.204907,0.00271158,3.05153
0.000235551,4245.36,0.0989823,0.000632742,2.52004
0.000242479,4124.06,0.398807,0.0102715,-2.14033
0.000249407,4009.51,0.292699,0.00553291,-2.31435
0.000256335,3901.14,0.14313,0.00132303,-2.83971
0.000263263,3798.48,0.0824336,0.000438853,-0.11886
0.000270191,3701.08,0.0228845,3.38216e-05,1.61075
0.000277119,3608.56,0.080301,0.000416441,-0.330405
0.000284047,3520.54,0.447508,0.0129334,0.936501
0.000290975,3436.72,0.194288,0.00243784,-2.8832
0.000297903,3356.8,0.140171,0.0012689,1.70607
0.000304831,3280.51,0.2717,0.00476749,-2.95372
0.000311759,3207.61,0.14228,0.00130737,2.54269
0.000318687,3137.87,0.156109,0.00157386,-0.447481
0.000325615,3071.11,0.347326,0.00779088,2.56777
0.000332543,3007.13,0.298882,0.00576914,2.11363
0.000339471,2945.76,0.146335,0.00138296,-2.768
0.000346399,2886.84,0.167986,0.00182246,1.77021
0.000353327,2830.24,0.429548,0.0119161,0.0903833
0.000360255,2775.81,0.427369,0.0117955,0.53971
0.000367183,2723.44,0.261094,0.00440256,-1.69139
0.000374111,2673,0.049783,0.000160056,-0.55979
0.000381039,2624.4,0.159133,0.00163544,-2.99726
0.000387967,2577.54,0.270978,0.0047422,-2.78023
0.000394895,2532.32,0.213977,0.00295696,1.37118
0.000401823,2488.66,0.230878,0.00344253,0.864428
0.000408751,2446.48,0.266248,0.00457807,0.596536
0.000415679,2405.7,0.101389,0.000663885,-3.02143
0.000422607,2366.27,0.0750679,0.000363932,1.9538
0.000429535,2328.1,0.13035,0.00109733,-2.41267
0.000436463,2291.15,0.105017,0.000712244,0.51308
0.000443391,2255.35,0.491239,0.0155847,-0.894673
0.000450319,2220.65,0.0851898,0.000468691,1.88521
0.000457247,2187,0.244931,0.00387435,0.0985107
0.000464175,2154.36,0.173013,0.00193317,2.88391
0.000471103,2122.68,0.256956,0.00426411,-2.78046
0.000478031,2091.92,0.196446,0.00249229,-3.07576
0.000484958,2062.03,0.211578,0.00289101,1.80313
0.000491886,2032.99,0.214166,0.00296218,-0.447652
0.000498814,2004.75,0.150817,0.00146896,1.51831
0.000505742,1977.29,0.153099,0.00151376,-0.995331
0.00051267,1950.57,0.286446,0.00529903,-2.98327
0.000519598,1924.56,0.201446,0.00262076,2.70017
