freq_1m,wavelength_m,B_amp,B_psd,B_phase_rad
0,inf,9.59517e-11,5.8249e-22,0
6.77858e-06,147523,28572.4,5.16507e+07,-2.77228
1.35572e-05,73761.7,24700.3,3.86e+07,2.25885
2.03357e-05,49174.5,38716.3,9.48353e+07,-1.54429
2.71143e-05,36880.9,35380.6,7.91977e+07,2.15097
3.38929e-05,29504.7,7079.61,3.17104e+06,2.25297
4.06715e-05,24587.2,17504.1,1.93848e+07,2.25144
4.74501e-05,21074.8,50200.2,1.59439e+08,0.221293
5.42287e-05,18440.4,40433.4,1.03434e+08,-1.42888
6.10072e-05,16391.5,19908.1,2.50752e+07,-2.6327
6.77858e-05,14752.3,10849.4,7.44726e+06,0.292653
7.45644e-05,13411.2,19216.4,2.3363e+07,1.27654
8.1343e-05,12293.6,28778.8,5.23998e+07,-0.32191
8.81216e-05,11348,17599.6,1.9597e+07,-0.454061
9.49002e-05,10537.4,50521,1.61483e+08,2.21279
0.000101679,9834.9,25592.3,4.14383e+07,-2.04575
0.000108457,9220.22,42805.6,1.15927e+08,-1.28521
0.000115236,8677.85,23731.7,3.56321e+07,1.29812
0.000122014,8195.75,27922.8,4.93289e+07,-2.71387
0.000128793,7764.39,21037.9,2.8002e+07,1.09218
0.000135572,7376.17,38501.1,9.37843e+07,-1.00892
0.00014235,7024.93,21440.8,2.90846e+07,2.33502
0.000149129,6705.61,41300.4,1.07918e+08,0.937367
0.000155907,6414.06,34040.7,7.3313e+07,-1.03751
0.000162686,6146.81,14614.9,1.35137e+07,2.5741
0.000169465,5900.94,11398,8.21934e+06,-1.43384
0.000176243,5673.98,19519.8,2.41064e+07,0.876896
0.000183022,5463.83,25771.6,4.2021e+07,1.565
0.0001898,5268.7,12278.9,9.53895e+06,2.76298
0.000196579,5087.02,38589.5,9.4215e+07,0.297805
0.000203357,4917.45,35884.4,8.14695e+07,0.686627
0.000210136,4758.82,18841.3,2.24598e+07,2.46031
0.000216915,4610.11,10976,7.62198e+06,-3.14003
0.000223693,4470.41,12723,1.02415e+07,0.871578
0.000230472,4338.93,30751.3,5.98289e+07,1.53223
0.00023725,4214.96,14970.1,1.41785e+07,1.19739
0.000244029,4097.87,22089.6,3.08716e+07,1.15025
0.000250808,3987.12,27479.6,4.77752e+07,-2.15634
0.000257586,3882.2,22801.7,3.28942e+07,2.59075
0.000264365,3782.65,11367.5,8.17549e+06,2.94816
0.000271143,3688.09,17166.2,1.86437e+07,1.8107
0.000277922,3598.13,30422.5,5.85562e+07,0.351916
0.0002847,3512.46,9183.29,5.33556e+06,-0.850862
0.000291479,3430.78,9603.32,5.8348e+06,-2.31921
0.000298258,3352.81,8278.23,4.33568e+06,-1.59914
0.000305036,3278.3,37566.2,8.92849e+07,2.46358
0.000311815,3207.03,17226.5,1.8775e+07,0.962501
0.000318593,3138.8,22858.8,3.30589e+07,-2.99574
0.000325372,3073.41,16560.8,1.73519e+07,2.07882
0.000332151,3010.68,18189.5,2.09327e+07,-0.971785
0.000338929,2950.47,6259.08,2.47858e+06,2.94942
0.000345708,2892.62,12911.8,1.05476e+07,0.789002
0.000352486,2836.99,8614.57,4.69516e+06,-0.0140643
0.000359265,2783.46,1688.3,180336,-0.431382
0.000366043,2731.92,7063.54,3.15666e+06,0.704324
0.000372822,2682.24,20798.6,2.73686e+07,0.304894
0.000379601,2634.35,2272.91,326849,2.38996
0.000386379,2588.13,34164.4,7.38465e+07,1.69289
0.000393158,2543.51,18076.9,2.06742e+07,0.852454
0.000399936,2500.4,23265.4,3.42455e+07,3.13386
0.000406715,2458.72,10918.7,7.54269e+06,-2.06423
0.000413494,2418.42,9922.84,6.22953e+06,0.965995
0.000420272,2379.41,20281.6,2.60248e+07,2.24137
0.000427051,2341.64,13520.6,1.15658e+07,2.8983
0.000433829,2305.05,1260.11,100462,-2.29238
0.000440608,2269.59,5134.41,1.66788e+06,-2.95221
0.000447386,2235.2,19402.4,2.38173e+07,1.77566
0.000454165,2201.84,18923.4,2.26558e+07,2.90427
0.000460944,2169.46,15352.8,1.49128e+07,2.34967
