year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2012,0,0,0.00,115.237906,35.427354,732.58,-0.00883123
2012,0,1,43.79,115.238388,35.427354,553.17,-0.00901968
2012,0,2,87.58,115.238714,35.427084,941.88,-0.00920812
2012,1,0,0.00,115.238714,35.427084,493.37,-0.00513191
2012,1,1,81.47,115.239455,35.427354,583.07,-0.00378328
2012,1,2,162.93,115.240197,35.427084,747.53,-0.00256596
2012,1,3,244.40,115.241094,35.427084,1629.61,-0.00396480
2012,1,4,325.87,115.241679,35.426545,1794.06,-0.00523232
2012,10,0,0.00,115.244643,35.429779,1734.26,-0.00000000
2012,10,1,96.60,115.243969,35.430453,1674.46,-0.00000000
2012,10,2,193.19,115.243296,35.431127,956.83,-0.00000000
2012,100,0,0.00,115.181581,35.421695,433.57,-0.00298813
2012,100,1,87.59,115.180872,35.421254,463.47,-0.00439204
2012,100,2,175.18,115.179965,35.421156,388.71,-0.00441508
2012,100,3,262.77,115.179156,35.421425,478.42,-0.00303421
2012,102,0,0.00,115.336271,35.490146,388.71,0.00184686
2012,102,1,97.65,115.337191,35.489877,418.61,0.00176114
2012,102,2,195.30,115.338267,35.489877,358.81,0.00103634
2012,102,3,292.95,115.339344,35.489877,388.71,0.00083771
2012,102,4,390.60,115.340381,35.489944,433.57,0.00042106
2012,102,5,488.25,115.341340,35.490146,448.52,-0.00083771
2012,102,6,585.90,115.342416,35.490146,358.81,-0.00061969
2012,102,7,683.55,115.343492,35.490146,388.71,0.00083771
2012,102,8,781.20,115.344568,35.490146,418.61,0.00083771
2012,102,9,878.85,115.345488,35.490416,418.61,-0.00083771
2012,102,10,976.50,115.346564,35.490416,388.71,0.00000000
2012,102,11,1074.14,115.347640,35.490416,388.71,0.00083771
2012,102,12,1171.79,115.348560,35.490685,388.71,-0.00083771
2012,102,13,1269.44,115.349636,35.490685,358.81,-0.00000000
2012,102,14,1367.09,115.350713,35.490685,328.91,0.00176114
2012,102,15,1464.74,115.351633,35.490955,313.96,0.00184686
2012,103,0,0.00,115.181581,35.423042,583.07,0.00433994
2012,103,1,79.86,115.180926,35.423428,388.71,0.00748128
2012,103,2,159.71,115.180270,35.423347,418.61,0.00727590
2012,103,3,239.57,115.179713,35.422791,642.87,0.00196459
2012,103,4,319.42,115.179156,35.422234,568.12,-0.00000000
2012,104,0,0.00,115.181581,35.423042,642.87,-0.00395777
2012,104,1,50.88,115.181936,35.423397,478.42,-0.00417164
2012,104,2,101.75,115.182390,35.423581,418.61,-0.00438550
2012,105,0,0.00,115.179156,35.421425,1794.06,0.00000000
2012,105,1,44.85,115.179156,35.421829,1794.06,0.00000000
2012,105,2,89.70,115.179156,35.422234,1121.29,0.00000000
2012,106,0,0.00,115.179156,35.421425,448.52,-0.00577789
2012,106,1,56.03,115.178695,35.421156,478.42,-0.00553400
2012,106,2,112.06,115.178078,35.421156,448.52,-0.00529011
2012,107,0,0.00,115.351633,35.490955,358.81,-0.01145865
2012,107,1,31.54,115.351952,35.490905,598.02,-0.01106435
2012,107,2,63.08,115.352172,35.490685,822.28,-0.01067005
2012,108,0,0.00,115.351633,35.490955,1225.94,0.00000000
2012,108,1,74.75,115.351633,35.491628,1270.79,0.00000000
2012,108,2,149.50,115.351633,35.492302,433.57,0.00000000
2012,11,0,0.00,115.237367,35.422773,508.32,-0.00471377
2012,11,1,65.83,115.237116,35.422252,448.52,-0.00479928
