year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2011,0,0,0.00,115.190205,35.421695,882.08,-0.00146577
2011,0,1,82.57,115.190475,35.422360,1181.09,-0.00183908
2011,0,2,165.14,115.190940,35.422968,897.03,-0.00148252
2011,0,3,247.71,115.191516,35.423544,897.03,-0.00037632
2011,0,4,330.28,115.192092,35.424120,1061.49,0.00000000
2011,1,0,0.00,115.192092,35.424120,687.72,0.00000000
2011,1,1,94.03,115.193127,35.424120,687.72,-0.00038390
2011,1,2,188.06,115.194163,35.424120,657.82,-0.00013420
2011,1,3,282.09,115.194948,35.424012,672.77,-0.00018098
2011,1,4,376.12,115.195901,35.424084,672.77,-0.00064416
2011,1,5,470.15,115.196801,35.423851,672.77,-0.00134002
2011,1,6,564.17,115.197836,35.423851,657.82,-0.00314824
2011,1,7,658.20,115.198560,35.423312,747.53,-0.00404339
2011,10,0,0.00,115.188319,35.426815,807.33,0.00266568
2011,10,1,82.43,115.187567,35.426545,762.48,0.00256317
2011,10,2,164.86,115.186971,35.426006,926.93,0.00246065
2011,100,0,0.00,115.264855,35.450800,1480.10,0.00000000
2011,100,1,97.20,115.265325,35.450061,941.88,-0.00072778
2011,100,2,194.40,115.265794,35.449322,1435.25,-0.00161080
2011,100,3,291.61,115.265933,35.448644,1001.69,-0.00176604
2011,101,0,0.00,115.264855,35.450800,284.06,-0.00234409
2011,101,1,84.99,115.265479,35.451339,612.97,-0.00313870
2011,101,2,169.98,115.266260,35.451608,822.28,-0.00360729
2011,101,3,254.97,115.267128,35.451725,1031.59,-0.00283778
2011,101,4,339.96,115.267820,35.451608,1390.40,-0.00239429
2011,103,0,0.00,115.267820,35.451608,508.32,-0.00171791
2011,103,1,76.30,115.268352,35.452141,508.32,-0.00085895
2011,103,2,152.60,115.268983,35.452502,568.12,-0.00093758
2011,103,3,228.90,115.269515,35.453034,583.07,-0.00291323
2011,103,4,305.20,115.270245,35.453225,642.87,-0.00395129
2011,104,0,0.00,115.270245,35.453225,508.32,0.00000000
2011,104,1,93.00,115.270477,35.453996,463.47,-0.00033474
2011,104,2,186.00,115.270708,35.454767,418.61,-0.00177071
2011,104,3,278.99,115.271054,35.455504,328.91,-0.00361834
2011,104,4,371.99,115.271688,35.456015,343.86,-0.00379653
2011,104,5,464.99,115.272534,35.456323,612.97,-0.00225496
2011,104,6,557.99,115.273479,35.456459,657.82,-0.00128160
2011,105,0,0.00,115.270245,35.453225,1166.14,0.00366016
2011,105,1,99.29,115.270938,35.452533,1794.06,0.00493656
2011,105,2,198.59,115.271965,35.452417,747.53,0.00617541
2011,105,3,297.88,115.272902,35.452686,433.57,0.00598649
2011,105,4,397.18,115.273400,35.453416,463.47,0.00300132
2011,105,5,496.47,115.273479,35.454288,418.61,0.00011475
2011,105,6,595.77,115.273951,35.455045,568.12,0.00104504
2011,105,7,695.06,115.274018,35.455920,642.87,0.00202812
2011,106,0,0.00,115.273479,35.456459,568.12,0.00107265
2011,106,1,92.22,115.273705,35.457224,568.12,0.00041069
2011,106,2,184.44,115.273749,35.458043,343.86,-0.00181535
2011,106,3,276.65,115.274018,35.458795,299.01,-0.00387243
2011,106,4,368.87,115.274613,35.459424,299.01,-0.00176143
2011,106,5,461.09,115.275433,35.459761,343.86,0.00103022
2011,106,6,553.31,115.275905,35.460454,328.91,0.00012459
2011,106,7,645.52,115.276610,35.460938,328.91,-0.00035480
2011,106,8,737.74,115.277253,35.461581,358.81,-0.00126384
2011,106,9,829.96,115.277958,35.462119,328.91,-0.00246043
2011,106,10,922.18,115.278818,35.462388,403.66,-0.00106705
2011,106,11,1014.39,115.279678,35.462658,508.32,0.00000000
2011,107,0,0.00,115.273479,35.456459,1091.39,0.00000000
2011,107,1,38.63,115.273749,35.456190,1061.49,0.00000000
2011,107,2,77.27,115.274018,35.455920,1106.34,0.00000000
2011,108,0,0.00,115.274018,35.455920,612.97,-0.00000000
2011,108,1,85.04,115.274799,35.456190,598.02,-0.00000000
2011,108,2,170.07,115.275579,35.456459,343.86,0.00047031
2011,108,3,255.11,115.276360,35.456729,299.01,0.00194287
2011,108,4,340.14,115.277083,35.457099,299.01,0.00306481
2011,108,5,425.18,115.277676,35.457692,343.86,0.00230904
2011,108,6,510.21,115.278061,35.458346,388.71,0.00143358
2011,11,0,0.00,115.188049,35.423581,1794.06,-0.00228265
2011,11,1,78.51,115.187919,35.422912,1524.95,-0.00171747
2011,11,2,157.01,115.187510,35.422323,986.73,0.00000000
2011,11,3,235.52,115.187241,35.421695,882.08,0.00115230
2011,110,0,0.00,115.279678,35.462658,463.47,-0.00110795
2011,110,1,98.63,115.280256,35.463236,433.57,-0.00050802
2011,110,2,197.25,115.281043,35.463754,433.57,0.00055397
2011,110,3,295.88,115.281731,35.464442,433.57,0.00050802
2011,110,4,394.51,115.282419,35.465130,433.57,-0.00021859
2011,110,5,493.13,115.283107,35.465818,433.57,0.00000000
2011,110,6,591.76,115.283839,35.466431,493.37,0.00044639
