year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2019,0,0,0.00,115.333576,35.542159,74.75,0.00000000
2019,0,1,38.62,115.333307,35.542428,179.41,0.00000000
2019,0,2,77.23,115.333037,35.542698,179.41,0.00000000
2019,1,0,0.00,115.333037,35.542698,104.65,0.00000000
2019,1,1,98.97,115.333307,35.543511,104.65,-0.00057358
2019,1,2,197.94,115.333576,35.544325,119.60,-0.00158171
2019,1,3,296.90,115.334066,35.545074,164.46,-0.00100945
2019,1,4,395.87,115.334643,35.545662,209.31,0.00045905
2019,1,5,494.84,115.335129,35.546406,194.36,0.00071443
2019,1,6,593.81,115.335611,35.547158,269.11,0.00010715
2019,1,7,692.77,115.336002,35.547936,269.11,-0.00046642
2019,1,8,791.74,115.336541,35.548671,254.16,0.00036274
2019,1,9,890.71,115.337057,35.549412,209.31,0.00077146
2019,1,10,989.68,115.337330,35.550225,284.06,-0.00045057
2019,1,11,1088.65,115.337812,35.550976,239.21,-0.00106379
2019,1,12,1187.61,115.338294,35.551728,239.21,-0.00152661
2019,1,13,1286.58,115.338985,35.552418,224.26,-0.00154534
2019,1,14,1385.55,115.339775,35.552938,328.91,-0.00108551
2019,10,0,0.00,115.336541,35.530840,583.07,0.00349296
2019,10,1,68.52,115.336271,35.530301,627.92,0.00566263
2019,10,2,137.04,115.336332,35.529701,598.02,0.00608549
2019,10,3,205.56,115.336810,35.529223,687.72,0.00433867
2019,100,0,0.00,115.272940,35.448644,1794.06,-0.00016983
2019,100,1,99.21,115.273632,35.447952,1629.61,-0.00089705
2019,100,2,198.42,115.274288,35.447249,1345.55,0.00020470
2019,100,3,297.64,115.274599,35.446530,852.18,0.00003365
2019,100,4,396.85,115.275291,35.446293,1106.34,-0.00457850
2019,100,5,496.06,115.275366,35.445421,956.83,-0.00578638
2019,100,6,595.27,115.274890,35.444665,717.63,-0.00406576
2019,100,7,694.48,115.274146,35.444063,777.43,-0.00301902
2019,100,8,793.69,115.273210,35.443793,807.33,-0.00228862
2019,101,0,0.00,115.521953,35.701699,1300.70,0.00000000
2019,101,1,60.97,115.522627,35.701699,1181.09,0.00000000
2019,101,2,121.95,115.523301,35.701699,807.33,0.00000000
2019,102,0,0.00,115.521953,35.701699,299.01,0.00000000
2019,102,1,99.50,115.522223,35.702518,209.31,0.00000000
2019,102,2,199.01,115.522492,35.703337,179.41,0.00067776
2019,102,3,298.51,115.522762,35.704155,209.31,0.00067776
2019,102,4,398.01,115.522762,35.705052,239.21,-0.00000000
2019,102,5,497.52,115.523031,35.705870,269.11,0.00064032
2019,102,6,597.02,115.523031,35.706767,239.21,0.00064032
2019,102,7,696.53,115.523031,35.707664,239.21,0.00064032
2019,102,8,796.03,115.523031,35.708561,269.11,0.00131809
2019,102,9,895.53,115.522762,35.709379,284.06,-0.00000000
2019,102,10,995.04,115.522492,35.710198,254.16,0.00000000
2019,102,11,1094.54,115.522492,35.711095,254.16,0.00067776
2019,102,12,1194.04,115.521953,35.711835,254.16,-0.00131809
2019,102,13,1293.55,115.521953,35.712732,239.21,-0.00102973
2019,102,14,1393.05,115.521953,35.713629,299.01,0.00096792
2019,102,15,1492.55,115.521829,35.714489,343.86,0.00140391
2019,102,16,1592.06,115.521552,35.715306,358.81,0.00070427
2019,102,17,1691.56,115.521145,35.716084,343.86,-0.00037418
2019,102,18,1791.07,115.520875,35.716903,299.01,-0.00035410
2019,102,19,1890.57,115.520606,35.717721,388.71,0.00069260
2019,102,20,1990.07,115.520336,35.718540,418.61,0.00069260
2019,102,21,2089.58,115.519797,35.719280,418.61,-0.00052613
2019,102,22,2189.08,115.519528,35.720099,433.57,-0.00069260
2019,102,23,2288.58,115.519193,35.720898,403.66,0.00035928
2019,102,24,2388.09,115.518989,35.721736,418.61,0.00069260
2019,102,25,2487.59,115.518450,35.722476,433.57,-0.00043486
2019,102,26,2587.10,115.518180,35.723295,448.52,-0.00004456
2019,102,27,2686.60,115.517875,35.724103,463.47,0.00101899
2019,102,28,2786.10,115.517389,35.724859,508.32,-0.00007115
2019,102,29,2885.61,115.516903,35.725614,508.32,-0.00106996
2019,102,30,2985.11,115.516626,35.726431,463.47,-0.00053697
2019,102,31,3084.61,115.516348,35.727247,523.27,0.00079250
2019,102,32,3184.12,115.516071,35.728063,508.32,0.00053697
2019,102,33,3283.62,115.515485,35.728790,508.32,-0.00104656
2019,102,34,3383.12,115.515308,35.729635,448.52,-0.00034125
2019,102,35,3482.63,115.515030,35.730451,493.37,0.00042973
2019,102,36,3582.13,115.514677,35.731245,493.37,-0.00091342
2019,102,37,3681.64,115.514407,35.732064,478.42,-0.00153368
2019,102,38,3781.14,115.514407,35.732961,448.52,-0.00128065
2019,103,0,0.00,115.270515,35.446488,792.38,0.00126567
2019,103,1,85.00,115.269735,35.446219,702.67,0.00209146
2019,103,2,169.99,115.269032,35.445814,598.02,0.00000000
2019,103,3,254.99,115.268440,35.445221,612.97,-0.00379038
2019,103,4,339.98,115.267550,35.445141,747.53,-0.00466349
2019,104,0,0.00,115.270515,35.446488,1794.06,0.00000000
2019,104,1,96.59,115.271188,35.445814,1794.06,0.00000000
2019,104,2,193.18,115.271862,35.445141,1734.26,-0.00000000
2019,104,3,289.76,115.272536,35.444467,732.58,-0.00000000
2019,104,4,386.35,115.273210,35.443793,493.37,0.00000000
2019,105,0,0.00,115.273210,35.443793,941.88,-0.00002082
2019,105,1,98.72,115.272940,35.442982,717.63,-0.00110550
2019,105,2,197.44,115.272667,35.442172,627.92,-0.00211849
2019,105,3,296.17,115.271978,35.441484,598.02,-0.00102341
2019,105,4,394.89,115.271289,35.440795,553.17,0.00050133
2019,105,5,493.61,115.270601,35.440106,583.07,0.00050133
2019,105,6,592.33,115.270121,35.439357,568.12,-0.00000000
2019,105,7,691.06,115.269432,35.438668,553.17,-0.00050133
2019,105,8,789.78,115.268952,35.437919,538.22,-0.00114360
2019,105,9,888.50,115.268165,35.437401,553.17,-0.00000000
2019,105,10,987.22,115.267550,35.436832,523.27,-0.00032931
2019,105,11,1085.95,115.266897,35.436133,508.32,-0.00222048
2019,105,12,1184.67,115.266011,35.435786,523.27,-0.00124890
2019,105,13,1283.39,115.265125,35.435439,538.22,0.00000000
2019,107,0,0.00,115.514407,35.732961,1270.79,-0.00152550
2019,107,1,87.34,115.513442,35.732961,717.63,-0.00341536
2019,107,2,174.68,115.512592,35.733159,672.77,-0.00431368
2019,107,3,262.02,115.511982,35.733769,956.83,-0.00332212
2019,108,0,0.00,115.514407,35.732961,583.07,0.00135829
2019,108,1,99.69,115.514946,35.733703,433.57,0.00091943
2019,108,2,199.38,115.515216,35.734523,358.81,-0.00031575
2019,108,3,299.07,115.515661,35.735292,284.06,-0.00201609
2019,108,4,398.76,115.516148,35.736049,209.31,-0.00214233
2019,108,5,498.45,115.517009,35.736464,194.36,0.00018032
2019,108,6,598.15,115.517740,35.737102,179.41,-0.00056279
2019,108,7,697.84,115.518436,35.737798,269.11,-0.00254628
2019,108,8,797.53,115.519430,35.737983,269.11,-0.00083501
2019,108,9,897.22,115.520318,35.738351,269.11,0.00050251
2019,108,10,996.91,115.521263,35.738620,269.11,0.00058659
2019,108,11,1096.60,115.522114,35.739051,328.91,0.00003922
2019,108,12,1196.29,115.522996,35.739429,388.71,-0.00040628
2019,108,13,1295.98,115.523904,35.739762,388.71,-0.00058055
2019,108,14,1395.67,115.524799,35.740118,418.61,-0.00143861
2019,108,15,1495.36,115.525793,35.740304,433.57,-0.00190730
2019,108,16,1595.05,115.526687,35.740354,403.66,-0.00109729
2019,108,17,1694.75,115.527721,35.740237,358.81,0.00101492
2019,108,18,1794.44,115.528823,35.740237,328.91,0.00202313
2019,108,19,1894.13,115.529768,35.740507,269.11,0.00176925
2019,109,0,0.00,115.267550,35.445141,642.87,-0.00204287
2019,109,1,99.06,115.267068,35.444389,612.97,-0.00206724
2019,109,2,198.11,115.266278,35.443868,553.17,-0.00068365
2019,109,3,297.17,115.265488,35.443348,553.17,0.00054213
2019,109,4,396.23,115.264764,35.442715,538.22,-0.00017440
2019,109,5,495.29,115.264008,35.442137,583.07,-0.00054213
2019,109,6,594.34,115.263218,35.441617,568.12,-0.00013230
2019,109,7,693.40,115.262428,35.441096,568.12,0.00011623
2019,109,8,792.46,115.261648,35.440559,568.12,0.00043432
2019,109,9,891.51,115.260869,35.440020,568.12,0.00082768
2019,109,10,990.57,115.260158,35.439365,553.17,0.00005236
2019,109,11,1089.63,115.259467,35.438674,538.22,-0.00040177
2019,109,12,1188.69,115.258677,35.438154,538.22,0.00046283
2019,109,13,1287.74,115.257986,35.437463,538.22,-0.00000000
2019,109,14,1386.80,115.257287,35.436786,568.12,0.00062583
2019,109,15,1485.86,115.256505,35.436252,538.22,0.00260764
2019,109,16,1584.91,115.256231,35.435439,598.02,0.00303796
2019,11,0,0.00,115.345704,35.556711,627.92,0.00000000
2019,11,1,29.90,115.345704,35.556981,583.07,0.00000000
2019,11,2,59.80,115.345704,35.557250,583.07,0.00000000
2019,110,0,0.00,115.267550,35.445141,1794.06,0.00000000
2019,110,1,75.09,115.267027,35.445664,1794.06,0.00000000
2019,110,2,150.17,115.266503,35.446188,1794.06,-0.00087417
