year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2008,0,0,0.00,115.151937,35.424659,598.02,0.00257807
2008,0,1,64.17,115.151698,35.424150,1061.49,0.00252068
2008,0,2,128.34,115.151668,35.423581,1794.06,0.00246329
2008,1,0,0.00,115.151668,35.423581,358.81,0.00000000
2008,1,1,48.95,115.151129,35.423581,358.81,0.00000000
2008,1,2,97.90,115.150590,35.423581,448.52,0.00000000
2008,10,0,0.00,115.221467,35.416844,1285.75,0.00000000
2008,10,1,75.10,115.220943,35.416320,1390.40,0.00000000
2008,10,2,150.19,115.220419,35.415796,1345.55,0.00087415
2008,10,3,225.29,115.219895,35.415272,1330.60,0.00180024
2008,10,4,300.39,115.219580,35.414688,358.81,0.00185219
2008,100,0,0.00,115.070819,35.377767,373.76,0.00563931
2008,100,1,49.22,115.070550,35.377402,373.76,0.00552677
2008,100,2,98.45,115.070550,35.376958,373.76,0.00541424
2008,101,0,0.00,115.070819,35.377767,642.87,-0.00000000
2008,101,1,57.97,115.070415,35.378171,702.67,-0.00000000
2008,101,2,115.94,115.070011,35.378575,657.82,-0.00000000
2008,102,0,0.00,115.075940,35.382887,478.42,0.00000000
2008,102,1,14.95,115.075940,35.382753,373.76,0.00000000
2008,102,2,29.90,115.075940,35.382618,373.76,0.00000000
2008,103,0,0.00,115.075940,35.382887,448.52,-0.01342596
2008,103,1,50.89,115.076344,35.383157,732.58,-0.01342596
2008,103,2,101.78,115.076748,35.382887,553.17,-0.01342596
2008,104,0,0.00,115.352441,35.493919,1360.50,0.00000000
2008,104,1,83.48,115.352172,35.494593,792.38,0.00000000
2008,104,2,166.95,115.351902,35.495267,269.11,0.00000000
2008,105,0,0.00,115.352441,35.493919,269.11,0.00124377
2008,105,1,94.62,115.353398,35.494067,299.01,0.00190985
2008,105,2,189.24,115.354256,35.494386,313.96,0.00251350
2008,105,3,283.85,115.355015,35.494876,328.91,0.00177840
2008,105,4,378.47,115.355675,35.495536,299.01,0.00110574
2008,106,0,0.00,115.070550,35.376958,807.33,0.00123870
2008,106,1,89.54,115.071174,35.376334,1136.24,0.00128963
2008,106,2,179.08,115.071897,35.375880,119.60,0.00134056
2008,107,0,0.00,115.070550,35.376958,299.01,0.00110451
2008,107,1,91.40,115.069912,35.376321,313.96,0.00247768
2008,107,2,182.79,115.069472,35.375626,254.16,0.00320187
2008,107,3,274.19,115.069472,35.374802,598.02,0.00255289
2008,108,0,0.00,115.355675,35.495536,687.72,0.00884354
2008,108,1,43.77,115.356157,35.495536,1061.49,0.00903207
2008,108,2,87.53,115.356483,35.495806,523.27,0.00922060
2008,109,0,0.00,115.355675,35.495536,777.43,0.00000000
2008,109,1,83.48,115.355405,35.496210,269.11,0.00000000
2008,109,2,166.95,115.355136,35.496884,224.26,0.00000000
2008,11,0,0.00,115.131994,35.420886,403.66,-0.00205729
2008,11,1,92.75,115.131129,35.420617,388.71,-0.00196013
2008,11,2,185.49,115.130108,35.420617,388.71,-0.00186296
2008,110,0,0.00,115.069472,35.374802,343.86,0.00000000
2008,110,1,75.38,115.068798,35.374533,209.31,0.00000000
