year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2023,0,0,0.00,115.881998,35.895466,478.42,-0.00137750
2023,0,1,88.24,115.881282,35.895913,493.37,-0.00068875
2023,0,2,176.48,115.880665,35.896530,538.22,0.00215670
2023,0,3,264.71,115.879949,35.896976,568.12,0.00358911
2023,0,4,352.95,115.879033,35.897083,747.53,0.00286482
2023,1,0,0.00,115.879033,35.897083,822.28,-0.00102445
2023,1,1,99.92,115.878544,35.896324,1016.64,-0.00099968
2023,1,2,199.84,115.877846,35.895626,1794.06,-0.00048745
2023,1,3,299.75,115.877147,35.894927,1794.06,-0.00000000
2023,10,0,0.00,115.887927,35.883878,433.57,-0.00118976
2023,10,1,94.40,115.887685,35.883097,508.32,-0.00118741
2023,10,2,188.80,115.887234,35.882377,448.52,-0.00171539
2023,10,3,283.21,115.886783,35.881656,493.37,-0.00227456
2023,10,4,377.61,115.886024,35.881166,448.52,-0.00000000
2023,10,5,472.01,115.885265,35.880677,418.61,0.00169874
2023,10,6,566.41,115.884814,35.879956,403.66,0.00000000
2023,10,7,660.82,115.884154,35.879296,373.76,-0.00109407
2023,100,0,0.00,115.694430,35.803029,568.12,-0.00103458
2023,100,1,98.86,115.694699,35.802217,478.42,0.00000000
2023,100,2,197.72,115.694767,35.801345,508.32,0.00104296
2023,100,3,296.58,115.695238,35.800591,508.32,-0.00049149
2023,100,4,395.44,115.695508,35.799778,508.32,-0.00121172
2023,100,5,494.30,115.695585,35.798909,478.42,-0.00038593
2023,100,6,593.16,115.695777,35.798074,448.52,-0.00064812
2023,100,7,692.02,115.695777,35.797183,463.47,-0.00045675
2023,100,8,790.88,115.695777,35.796292,523.27,0.00000000
2023,101,0,0.00,115.695777,35.796292,1794.06,0.00000000
2023,101,1,81.20,115.694879,35.796292,1794.06,0.00000000
2023,101,2,162.41,115.693981,35.796292,1151.19,0.00000000
2023,101,3,243.61,115.693082,35.796292,687.72,0.00000000
2023,102,0,0.00,115.695777,35.796292,538.22,-0.00158697
2023,102,1,91.63,115.696316,35.795622,523.27,-0.00241111
2023,102,2,183.25,115.696586,35.794875,493.37,-0.00237423
