year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2014,0,0,0.00,115.248686,35.426815,598.02,0.00000000
2014,0,1,89.70,115.248686,35.426006,762.48,0.00000000
2014,0,2,179.40,115.248686,35.425198,822.28,0.00000000
2014,1,0,0.00,115.248686,35.425198,403.66,-0.00011745
2014,1,1,98.60,115.249615,35.425467,328.91,-0.00000000
2014,1,2,197.20,115.250555,35.425720,313.96,0.00105631
2014,1,3,295.81,115.251475,35.426006,299.01,0.00093864
2014,1,4,394.41,115.252249,35.426545,269.11,-0.00033026
2014,1,5,493.01,115.253179,35.426815,299.01,0.00058023
2014,1,6,591.61,115.253998,35.427276,284.06,0.00046104
2014,1,7,690.21,115.254784,35.427793,269.11,-0.00039050
2014,1,8,788.81,115.255669,35.428139,269.11,0.00079596
2014,1,9,887.42,115.256456,35.428656,269.11,0.00057704
2014,1,10,986.02,115.257204,35.429240,269.11,0.00011798
2014,1,11,1084.62,115.258029,35.429690,284.06,0.00155853
2014,1,12,1183.22,115.258717,35.430378,343.86,0.00175023
2014,1,13,1281.82,115.259196,35.431127,284.06,0.00105719
2014,10,0,0.00,115.237097,35.420886,926.93,0.00000000
2014,10,1,85.44,115.237693,35.420290,1181.09,0.00068148
2014,10,2,170.88,115.238289,35.419694,1016.64,0.00142088
2014,10,3,256.32,115.238984,35.419269,807.33,0.00147880
2014,100,0,0.00,115.208261,35.416035,822.28,0.00342407
2014,100,1,90.43,115.207631,35.416666,553.17,0.00425920
2014,100,2,180.85,115.206738,35.416844,448.52,0.00246555
2014,100,3,271.28,115.205742,35.416844,508.32,0.00181009
2014,100,4,361.70,115.204948,35.417034,478.42,0.00434411
2014,100,5,452.13,115.204219,35.416574,911.98,0.00490480
2014,101,0,0.00,115.281564,35.466431,194.36,-0.00477308
2014,101,1,91.18,115.281783,35.467189,194.36,-0.00510439
2014,101,2,182.36,115.282602,35.467509,343.86,-0.00292394
2014,101,3,273.54,115.283450,35.467778,328.91,-0.00041218
2014,102,0,0.00,115.281564,35.466431,822.28,-0.00931862
2014,102,1,53.58,115.281833,35.466026,149.51,-0.00931862
2014,102,2,107.16,115.281564,35.465622,104.65,-0.00931862
2014,104,0,0.00,115.281564,35.465622,508.32,0.00602803
2014,104,1,81.46,115.282305,35.465353,284.06,0.00779955
2014,104,2,162.92,115.282997,35.465708,179.41,0.00753176
2014,104,3,244.39,115.283357,35.466337,179.41,0.00408219
2014,104,4,325.85,115.283450,35.467044,388.71,0.00166193
2014,104,5,407.31,115.283450,35.467778,373.76,0.00065194
2014,105,0,0.00,115.204219,35.416574,687.72,-0.00000000
2014,105,1,93.15,115.203778,35.417285,657.82,-0.00072042
2014,105,2,186.30,115.203337,35.417995,553.17,-0.00122498
2014,105,3,279.45,115.203141,35.418778,956.83,-0.00028831
2014,105,4,372.60,115.202872,35.419539,1210.99,0.00043251
2014,106,0,0.00,115.204219,35.416574,926.93,-0.00361303
2014,106,1,99.83,115.203432,35.416035,523.27,-0.00348836
2014,106,2,199.66,115.202333,35.416035,448.52,-0.00336370
2014,108,0,0.00,115.283450,35.467778,299.01,-0.00106827
2014,108,1,98.08,115.283926,35.468523,269.11,-0.00155576
2014,108,2,196.17,115.284610,35.469208,224.26,-0.00102162
2014,108,3,294.25,115.285394,35.469721,239.21,0.00102162
