year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2004,0,0,0.00,115.524379,35.741854,59.80,0.00121297
2004,0,1,92.11,115.524813,35.741150,1121.29,0.00118216
2004,0,2,184.22,115.525457,35.740507,1031.59,0.00115136
2004,1,0,0.00,115.525457,35.740507,448.52,-0.00087989
2004,1,1,99.61,115.526549,35.740492,433.57,0.00012980
2004,1,2,199.22,115.527443,35.740337,373.76,0.00101578
2004,1,3,298.83,115.528446,35.740507,358.81,0.00058733
2004,1,4,398.44,115.529547,35.740507,328.91,0.00031081
2004,1,5,498.05,115.530523,35.740722,343.86,-0.00048105
2004,1,6,597.66,115.531592,35.740776,328.91,-0.00080428
2004,1,7,697.27,115.532693,35.740776,328.91,-0.00015372
2004,1,8,796.88,115.533795,35.740776,328.91,0.00000000
2004,1,9,896.49,115.534896,35.740776,328.91,0.00000000
2004,1,10,996.10,115.535997,35.740776,328.91,0.00000000
2004,1,11,1095.71,115.537098,35.740776,328.91,0.00000000
2004,1,12,1195.32,115.538199,35.740776,328.91,0.00000000
2004,1,13,1294.93,115.539300,35.740776,328.91,-0.00026324
2004,1,14,1394.54,115.540401,35.740776,358.81,-0.00080428
2004,1,15,1494.15,115.541449,35.740684,343.86,-0.00025569
2004,1,16,1593.75,115.542446,35.740507,328.91,0.00080428
2004,1,17,1693.36,115.543548,35.740507,388.71,0.00051893
2004,1,18,1792.97,115.544649,35.740507,358.81,0.00000000
2004,1,19,1892.58,115.545750,35.740507,388.71,0.00000000
2004,1,20,1992.19,115.546851,35.740507,388.71,-0.00079127
2004,1,21,2091.80,115.547952,35.740507,358.81,-0.00080428
2004,1,22,2191.41,115.548898,35.740241,358.81,-0.00002603
2004,1,23,2291.02,115.549997,35.740237,388.71,0.00000000
2004,1,24,2390.63,115.550941,35.739968,358.81,0.00001303
2004,1,25,2490.24,115.552042,35.739968,358.81,-0.00013002
2004,1,26,2589.85,115.552987,35.739698,328.91,-0.00040841
2004,1,27,2689.46,115.554064,35.739657,328.91,-0.00134143
2004,1,28,2789.07,115.554958,35.739302,328.91,-0.00005386
2004,1,29,2888.68,115.555852,35.738947,299.01,0.00128892
2004,1,30,2988.29,115.556920,35.738890,284.06,0.00046226
2004,1,31,3087.90,115.557864,35.738620,269.11,0.00018253
