year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2009,0,0,0.00,115.861786,35.906515,134.55,0.00274832
2009,0,1,87.72,115.861591,35.907249,284.06,0.00267848
2009,0,2,175.45,115.860977,35.907863,328.91,0.00260864
2009,1,0,0.00,115.860977,35.907863,224.26,-0.00130792
2009,1,1,98.35,115.860977,35.908749,209.31,-0.00096099
2009,1,2,196.70,115.861247,35.909558,239.21,-0.00069222
2009,1,3,295.06,115.861368,35.910409,239.21,-0.00077492
2009,1,4,393.41,115.861786,35.911175,239.21,0.00038520
2009,1,5,491.76,115.862055,35.911983,284.06,0.00023153
2009,1,6,590.11,115.862176,35.912835,313.96,-0.00147849
2009,1,7,688.46,115.862655,35.913583,343.86,-0.00039028
2009,1,8,786.82,115.863133,35.914331,388.71,0.00109329
2009,1,9,885.17,115.863403,35.915139,388.71,0.00109695
2009,10,0,0.00,115.905444,35.932117,209.31,0.00000000
2009,10,1,89.04,115.905444,35.932920,149.51,0.00080041
2009,10,2,178.09,115.905444,35.933722,119.60,0.00080041
2009,10,3,267.13,115.905174,35.934447,119.60,0.00020169
2009,10,4,356.18,115.905174,35.935249,194.36,0.00084883
2009,10,5,445.22,115.904840,35.935955,209.31,0.00023338
2009,10,6,534.26,115.904635,35.936699,239.21,-0.00082752
2009,100,0,0.00,115.739705,35.826206,612.97,-0.01051347
2009,100,1,94.37,115.739514,35.825667,687.72,-0.00872637
2009,100,2,188.75,115.738627,35.825936,343.86,-0.00693926
2009,101,0,0.00,115.738357,35.825667,179.41,0.00000000
2009,101,1,19.28,115.738492,35.825802,179.41,0.00000000
2009,101,2,38.56,115.738627,35.825936,194.36,0.00000000
2009,102,0,0.00,115.738627,35.825936,777.43,-0.00889950
2009,102,1,34.23,115.738657,35.826236,403.66,-0.00878420
2009,102,2,68.47,115.738896,35.826475,239.21,-0.00866891
2009,103,0,0.00,115.738357,35.825667,493.37,0.01351972
2009,103,1,50.74,115.737953,35.825936,493.37,0.01351972
2009,103,2,101.48,115.737549,35.825667,179.41,0.01351972
2009,105,0,0.00,115.737010,35.825128,358.81,-0.00867039
2009,105,1,61.36,115.736482,35.825387,463.47,-0.00825712
2009,105,2,122.72,115.736471,35.825936,583.07,-0.00784386
2009,106,0,0.00,115.737010,35.825128,1001.69,-0.00000000
2009,106,1,38.56,115.737279,35.825397,792.38,-0.00000000
2009,106,2,77.13,115.737549,35.825667,328.91,-0.00000000
2009,107,0,0.00,115.732428,35.835369,388.71,0.00000000
2009,107,1,99.43,115.731485,35.835638,239.21,0.00000000
2009,107,2,198.87,115.730542,35.835908,239.21,0.00000000
2009,108,0,0.00,115.732428,35.835369,553.17,0.00156246
2009,108,1,95.22,115.732698,35.836149,523.27,0.00328053
2009,108,2,190.44,115.732681,35.837002,284.06,0.00424710
2009,108,3,285.66,115.732016,35.837668,209.31,0.00174780
2009,108,4,380.88,115.731350,35.838333,239.21,-0.00000000
2009,109,0,0.00,115.738896,35.826475,687.72,0.00567234
2009,109,1,71.03,115.738400,35.826972,343.86,0.00435258
2009,109,2,142.06,115.737639,35.827014,388.71,0.00000000
2009,109,3,213.10,115.737010,35.827284,373.76,-0.00303283
2009,11,0,0.00,115.863672,35.901664,254.16,0.00330143
2009,11,1,98.59,115.864152,35.900915,239.21,0.00359813
2009,11,2,197.19,115.865053,35.900586,239.21,0.00152373
2009,11,3,295.78,115.865987,35.900317,313.96,-0.00194742
2009,11,4,394.37,115.866817,35.899867,313.96,-0.00099697
2009,11,5,492.97,115.867368,35.899239,284.06,0.00117362
2009,11,6,591.56,115.868284,35.898939,284.06,0.00047781
2009,11,7,690.15,115.869073,35.898420,299.01,0.00101572
2009,11,8,788.75,115.869961,35.898070,299.01,0.00176264
2009,11,9,887.34,115.870949,35.897891,388.71,0.00115572
2009,110,0,0.00,115.737549,35.825667,448.52,0.00841882
2009,110,1,70.02,115.737059,35.826156,388.71,0.00940649
2009,110,2,140.04,115.736471,35.825936,343.86,0.01039415
2009,112,0,0.00,115.736471,35.825936,388.71,-0.00131176
2009,112,1,93.78,115.735617,35.826251,358.81,-0.00152066
2009,112,2,187.57,115.734862,35.826737,343.86,-0.00105619
2009,112,3,281.35,115.734144,35.827284,343.86,-0.00016492
2009,112,4,375.13,115.733420,35.827823,358.81,-0.00037456
2009,112,5,468.92,115.732697,35.828363,313.96,-0.00125615
2009,112,6,562.70,115.732042,35.829018,358.81,0.00023860
2009,112,7,656.48,115.731581,35.829709,299.01,0.00038628
2009,112,8,750.27,115.730741,35.830049,313.96,-0.00127420
2009,112,9,844.05,115.730504,35.830825,313.96,0.00065378
2009,112,10,937.83,115.729758,35.831326,343.86,0.00070867
2009,112,11,1031.62,115.729094,35.831966,358.81,-0.00111620
2009,112,12,1125.40,115.728438,35.832621,358.81,-0.00118824
2009,112,13,1219.18,115.727992,35.833337,388.71,-0.00118478
2009,112,14,1312.97,115.727545,35.834053,373.76,-0.00120376
2009,112,15,1406.75,115.727308,35.834830,463.47,-0.00120585
2009,114,0,0.00,115.730542,35.835908,343.86,0.00151398
2009,114,1,83.41,115.730377,35.836612,254.16,0.00151912
2009,114,2,166.83,115.730003,35.837255,343.86,0.00152426
2009,115,0,0.00,115.730542,35.835908,687.72,-0.00583195
2009,115,1,55.80,115.730082,35.835638,523.27,-0.00558496
2009,115,2,111.61,115.729464,35.835638,254.16,-0.00533796
2009,116,0,0.00,115.731350,35.838333,239.21,0.00019121
2009,116,1,78.64,115.730801,35.838883,299.01,0.00147607
2009,116,2,157.27,115.730239,35.839411,299.01,0.00423684
2009,116,3,235.91,115.729526,35.839681,358.81,0.00416654
2009,116,4,314.54,115.728655,35.839681,538.22,0.00262033
2009,117,0,0.00,115.731350,35.838333,687.72,-0.00124143
2009,117,1,89.30,115.730726,35.837709,732.58,-0.00129271
2009,117,2,178.59,115.730003,35.837255,1016.64,-0.00134399
2009,118,0,0.00,115.727308,35.834830,284.06,-0.00032010
2009,118,1,89.43,115.726769,35.835338,239.21,-0.00148886
2009,118,2,178.87,115.726168,35.835970,313.96,-0.00257799
2009,118,3,268.30,115.725961,35.836716,358.81,-0.00249834
2009,119,0,0.00,115.727308,35.834830,612.97,-0.00124142
2009,119,1,89.30,115.727932,35.835454,926.93,-0.00129270
2009,119,2,178.60,115.728655,35.835908,463.47,-0.00134398
2009,12,0,0.00,115.863672,35.901664,1435.25,0.00000000
2009,12,1,77.10,115.864211,35.902203,822.28,0.00000000
2009,12,2,154.20,115.864750,35.902742,568.12,0.00000000
2009,121,0,0.00,115.730003,35.837255,612.97,-0.00817985
2009,121,1,77.61,115.729301,35.836986,343.86,-0.01117440
2009,121,2,155.23,115.728719,35.837461,313.96,-0.01061250
2009,121,3,232.84,115.728925,35.838064,433.57,-0.00705606
2009,122,0,0.00,115.730003,35.837255,224.26,0.00204352
2009,122,1,70.02,115.729514,35.837745,239.21,0.00214218
2009,122,2,140.03,115.728925,35.838064,284.06,0.00224084
2009,123,0,0.00,115.728655,35.839681,299.01,0.00000000
2009,123,1,19.28,115.728521,35.839815,313.96,0.00000000
2009,123,2,38.56,115.728386,35.839950,328.91,0.00000000
2009,124,0,0.00,115.728655,35.839681,882.08,0.00143441
2009,124,1,94.04,115.728655,35.838833,343.86,0.00147714
2009,124,2,188.07,115.728925,35.838064,328.91,0.00151988
2009,125,0,0.00,115.728386,35.839950,807.33,0.00154645
2009,125,1,96.62,115.728386,35.840821,702.67,0.00310885
