year,link_id,sample_idx,s_m,lon,lat,B_m,C_1m
2016,0,0,0.00,115.339775,35.542159,179.41,-0.00443172
2016,0,1,75.99,115.339244,35.542689,119.60,-0.00444012
2016,0,2,151.98,115.339236,35.543371,119.60,0.00000000
2016,0,3,227.98,115.339227,35.544054,149.51,0.00444012
2016,0,4,303.97,115.338697,35.544584,179.41,0.00443172
2016,1,0,0.00,115.338697,35.544584,747.53,0.00000000
2016,1,1,48.88,115.338158,35.544584,822.28,0.00000000
2016,1,2,97.75,115.337619,35.544584,926.93,0.00000000
2016,10,0,0.00,115.334924,35.546740,553.17,-0.00365479
2016,10,1,75.99,115.334811,35.546088,194.36,-0.00319956
2016,10,2,151.98,115.334281,35.545558,224.26,0.00092181
2016,10,3,227.98,115.333846,35.545000,164.46,0.00412535
2016,10,4,303.97,115.333846,35.544315,254.16,0.00366275
2016,100,0,0.00,115.340583,35.526797,612.97,0.00147424
2016,100,1,68.52,115.341061,35.527276,583.07,0.00330179
2016,100,2,137.04,115.341392,35.527797,463.47,0.00426361
2016,100,3,205.56,115.341392,35.528414,418.61,0.00339788
2016,101,0,0.00,115.340583,35.526797,568.12,-0.00000000
2016,101,1,93.44,115.341027,35.526085,568.12,-0.00000000
2016,101,2,186.88,115.341470,35.525372,508.32,-0.00121622
2016,101,3,280.31,115.341913,35.524659,463.47,-0.00173863
2016,101,4,373.75,115.341939,35.523824,358.81,-0.00059561
2016,101,5,467.19,115.342200,35.523058,254.16,-0.00077846
2016,101,6,560.63,115.342200,35.522216,224.26,-0.00141052
2016,104,0,0.00,115.382355,35.566413,493.37,-0.00000000
2016,104,1,67.77,115.382927,35.566111,493.37,-0.00120202
2016,104,2,135.54,115.383499,35.565808,523.27,-0.00229671
2016,104,3,203.31,115.383972,35.565335,523.27,-0.00218939
2016,105,0,0.00,115.382355,35.566413,508.32,0.00118823
2016,105,1,88.78,115.381735,35.567033,493.37,0.00202905
2016,105,2,177.57,115.381022,35.567491,239.21,0.00224728
2016,105,3,266.35,115.380199,35.567761,403.66,0.00162470
2016,106,0,0.00,115.380199,35.567761,1495.05,-0.00099467
2016,106,1,78.98,115.380542,35.568373,1240.89,0.00027686
2016,106,2,157.95,115.381007,35.568949,328.91,0.00591594
2016,106,3,236.93,115.381119,35.569536,448.52,0.00844655
2016,106,4,315.90,115.380468,35.569917,328.91,0.00660960
2016,109,0,0.00,115.340314,35.530840,179.41,0.00000000
2016,109,1,72.51,115.340820,35.530334,179.41,0.00095297
2016,109,2,145.03,115.341326,35.529828,762.48,0.00199593
2016,109,3,217.54,115.341931,35.529492,822.28,0.00208592
2016,11,0,0.00,115.334924,35.546740,1315.65,0.00389651
2016,11,1,68.18,115.334328,35.547010,1166.14,0.00370826
2016,11,2,136.36,115.333576,35.547010,284.06,0.00352001
2016,110,0,0.00,115.341931,35.529492,299.01,-0.00445533
2016,110,1,68.52,115.341870,35.528893,328.91,-0.00439701
2016,110,2,137.04,115.341392,35.528414,448.52,-0.00433868
2016,114,0,0.00,115.342200,35.522216,1315.65,0.00134164
2016,114,1,89.46,115.341477,35.521762,553.17,0.00129060
2016,114,2,178.93,115.340853,35.521138,239.21,0.00123956
2016,115,0,0.00,115.342200,35.522216,299.01,-0.00281538
2016,115,1,98.42,115.342739,35.521486,254.16,-0.00210284
2016,115,2,196.84,115.342739,35.520599,179.41,0.00000000
2016,115,3,295.27,115.343009,35.519791,343.86,0.00139030
2016,116,0,0.00,115.383972,35.565335,538.22,-0.00139293
2016,116,1,81.80,115.384840,35.565276,463.47,-0.00041618
2016,116,2,163.61,115.385620,35.565066,418.61,0.00000000
2016,116,3,245.41,115.386523,35.565066,388.71,-0.00161784
2016,116,4,327.21,115.387268,35.564796,388.71,-0.00133756
2016,116,5,409.01,115.388014,35.564527,418.61,0.00000000
2016,117,0,0.00,115.383972,35.565335,1240.89,0.00442937
2016,117,1,75.58,115.383444,35.564808,1420.30,0.00448655
2016,117,2,151.15,115.383433,35.564130,1091.39,0.00231765
2016,117,3,226.73,115.383433,35.563449,822.28,0.00009158
2016,118,0,0.00,115.343009,35.519791,807.33,-0.00531146
2016,118,1,89.97,115.343933,35.519675,358.81,-0.00662247
2016,118,2,179.94,115.344356,35.518987,179.41,-0.00522700
2016,118,3,269.91,115.344356,35.518176,373.76,-0.00126026
2016,118,4,359.88,115.344356,35.517365,343.86,0.00000000
2016,119,0,0.00,115.343009,35.519791,313.96,0.00423978
2016,119,1,99.67,115.342626,35.519095,179.41,0.00401789
2016,119,2,199.34,115.343009,35.518308,179.41,0.00269109
2016,119,3,299.00,115.343391,35.517522,358.81,0.00154020
2016,119,4,398.67,115.344087,35.516826,418.61,0.00149421
2016,12,0,0.00,115.354328,35.566144,493.37,-0.00111584
2016,12,1,97.67,115.354592,35.566947,284.06,-0.00272774
2016,12,2,195.34,115.355065,35.567689,433.57,-0.00387303
2016,12,3,293.01,115.355944,35.568030,239.21,-0.00340643
2016,120,0,0.00,115.388014,35.564527,388.71,-0.00061454
2016,120,1,78.02,115.388875,35.564527,448.52,-0.00133125
2016,120,2,156.04,115.389697,35.564461,493.37,-0.00176682
2016,120,3,234.07,115.390440,35.564257,478.42,-0.00148570
2016,121,0,0.00,115.388014,35.564527,1076.44,0.00433819
2016,121,1,68.51,115.387536,35.564048,1270.79,0.00330136
2016,121,2,137.03,115.387475,35.563449,1569.81,-0.00000000
2016,121,3,205.54,115.387206,35.562910,657.82,-0.00226453
2016,122,0,0.00,115.344356,35.517365,986.73,0.00000000
2016,122,1,24.45,115.344626,35.517365,1046.54,0.00000000
2016,122,2,48.89,115.344895,35.517365,1046.54,0.00000000
2016,123,0,0.00,115.344356,35.517365,717.63,0.00867770
2016,123,1,34.26,115.344117,35.517126,403.66,0.00879440
2016,123,2,68.52,115.344087,35.516826,373.76,0.00891110
2016,125,0,0.00,115.344087,35.516826,388.71,0.00000000
2016,125,1,91.59,115.344356,35.516079,388.71,0.00019979
2016,125,2,183.19,115.344626,35.515332,358.81,0.00131444
2016,125,3,274.78,115.344961,35.514605,403.66,0.00077758
2016,125,4,366.37,115.345600,35.513965,388.71,-0.00160287
2016,125,5,457.96,115.345822,35.513205,388.71,0.00055822
2016,125,6,549.56,115.346044,35.512444,388.71,0.00369323
2016,125,7,641.15,115.346782,35.511975,358.81,0.00373843
2016,126,0,0.00,115.344087,35.516826,1360.50,0.00000000
2016,126,1,75.29,115.343413,35.516557,1330.60,0.00000000
2016,126,2,150.58,115.342739,35.516287,1031.59,0.00000000
2016,127,0,0.00,115.390440,35.564257,1554.85,0.00000000
2016,127,1,95.31,115.390440,35.565116,1629.61,0.00143091
2016,127,2,190.63,115.390440,35.565975,897.03,0.00458275
2016,127,3,285.94,115.389905,35.566679,418.61,0.00454889
2016,127,4,381.26,115.389012,35.566952,373.76,0.00120776
2016,127,5,476.57,115.388178,35.567327,388.71,-0.00020461
2016,127,6,571.88,115.387315,35.567651,433.57,0.00018929
2016,127,7,667.20,115.386484,35.568030,418.61,0.00061265
2016,127,8,762.51,115.385589,35.568300,523.27,0.00081607
2016,128,0,0.00,115.390440,35.564257,478.42,-0.00000000
2016,128,1,86.17,115.391234,35.563988,478.42,0.00120019
2016,128,2,172.33,115.392028,35.563718,418.61,0.00228448
2016,128,3,258.50,115.392978,35.563718,388.71,0.00108429
2016,128,4,344.66,115.393929,35.563718,328.91,0.00000000
2016,128,5,430.83,115.394879,35.563718,328.91,0.00000000
2016,128,6,517.00,115.395830,35.563718,598.02,0.00000000
2016,129,0,0.00,115.346782,35.511975,403.66,0.00181147
2016,129,1,76.00,115.346895,35.511323,418.61,0.00090574
2016,129,2,152.00,115.347216,35.510732,448.52,0.00092196
2016,129,3,228.00,115.347329,35.510080,403.66,0.00267731
2016,129,4,303.99,115.347860,35.509550,328.91,0.00351070
2016,13,0,0.00,115.354328,35.566144,1794.06,0.00000000
2016,13,1,57.92,115.354732,35.565739,1031.59,0.00000000
2016,13,2,115.84,115.355136,35.565335,672.77,0.00000000
2016,130,0,0.00,115.346782,35.511975,837.23,0.00000000
2016,130,1,57.93,115.347186,35.512379,911.98,0.00000000
2016,130,2,115.87,115.347590,35.512784,642.87,0.00000000
2016,131,0,0.00,115.395830,35.563718,1091.39,-0.00020971
2016,131,1,92.52,115.395830,35.562884,971.78,-0.00074409
2016,131,2,185.04,115.395790,35.562062,941.88,-0.00131134
2016,131,3,277.56,115.395560,35.561295,538.22,-0.00177975
2016,131,4,370.08,115.395291,35.560540,538.22,-0.00274994
2016,131,5,462.60,115.394688,35.559881,553.17,-0.00238208
2016,131,6,555.12,115.393943,35.559406,523.27,-0.00147957
2016,132,0,0.00,115.395830,35.563718,388.71,-0.00106216
2016,132,1,92.15,115.396572,35.564191,299.01,0.00057336
2016,132,2,184.30,115.397393,35.564527,194.36,0.00345787
2016,132,3,276.44,115.397847,35.565197,149.51,0.00320290
2016,132,4,368.59,115.398073,35.565962,134.55,0.00071972
2016,132,5,460.74,115.398255,35.566739,149.51,-0.00039109
2016,132,6,552.89,115.398525,35.567491,179.41,-0.00052269
2016,133,0,0.00,115.347860,35.509550,313.96,-0.00189378
2016,133,1,84.68,115.348129,35.508865,343.86,-0.00028106
2016,133,2,169.36,115.348129,35.508102,343.86,0.00501019
2016,133,3,254.04,115.348589,35.507473,373.76,0.00707641
2016,133,4,338.72,115.349477,35.507394,538.22,0.00546410
2016,134,0,0.00,115.347860,35.509550,1106.34,-0.00922318
2016,134,1,43.76,115.348186,35.509819,1794.06,-0.00903464
2016,134,2,87.52,115.348668,35.509819,926.93,-0.00884610
2016,135,0,0.00,115.393943,35.559406,493.37,-0.00347796
