omega_i_max,omega_r,c_r,c_i,idx,n_spurious,alpha,beta,Fr,Cf,Re,N,profile_mode
-0.012202742549007523,0.7530763906769016,0.7530763906769016,-0.012202742549007523,1,83,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,40,zs_turbulent
-0.012202742549209101,0.7530763906769007,0.7530763906769007,-0.012202742549209101,1,123,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,60,zs_turbulent
-0.012202742549078261,0.7530763906769038,0.7530763906769038,-0.012202742549078261,1,163,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,80,zs_turbulent
-0.012202742548903758,0.7530763906769047,0.7530763906769047,-0.012202742548903758,1,203,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,100,zs_turbulent
-0.012202742548851188,0.7530763906769002,0.7530763906769002,-0.012202742548851188,1,243,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,120,zs_turbulent
-0.012202742548785532,0.7530763906769012,0.7530763906769012,-0.012202742548785532,1,323,1.0,132.04444444444442,0.2571,0.001759625,3409.8174326916246,160,zs_turbulent
