s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.376419,418.610000,0.000000
85.710000,115.059905,35.376419,418.610000,0.000000
171.420000,115.060848,35.376419,478.420000,0.000000
171.420000,115.062465,35.376150,508.320000,-0.004101
256.850000,115.062920,35.375611,388.710000,-0.004547
342.290000,115.063744,35.375410,523.270000,-0.004447
427.730000,115.064645,35.375341,388.710000,-0.003428
513.170000,115.065429,35.375611,463.470000,-0.002954
513.170000,115.066777,35.375341,433.570000,-0.004948
596.080000,115.067533,35.375072,418.610000,-0.003648
678.980000,115.068290,35.375341,448.520000,0.000000
761.890000,115.069202,35.375341,388.710000,0.002348
761.890000,115.069202,35.375341,448.520000,0.000399
859.400000,115.069964,35.375880,239.210000,0.000301
956.910000,115.070760,35.376360,224.260000,-0.001081
1054.420000,115.071538,35.376869,149.510000,-0.002357
1151.930000,115.072010,35.377610,179.410000,-0.001055
1249.440000,115.072436,35.378364,239.210000,-0.000239
1346.940000,115.072953,35.379092,239.210000,0.000317
1444.450000,115.073245,35.379885,299.010000,0.001662
1541.960000,115.073960,35.380462,373.760000,-0.000154
1639.470000,115.074592,35.381107,328.910000,-0.002201
1736.980000,115.074937,35.381885,299.010000,0.000222
1834.490000,115.075200,35.382687,328.910000,0.001953
1932.000000,115.075940,35.383208,328.910000,-0.000743
2029.510000,115.076450,35.383937,328.910000,-0.002173
2127.010000,115.076748,35.384729,373.760000,-0.000853
2224.520000,115.076976,35.385541,388.710000,-0.000551
2322.030000,115.077239,35.386343,433.570000,-0.000458
2419.540000,115.077294,35.387206,508.320000,0.000551
2517.050000,115.077557,35.388008,612.970000,0.001102
2517.050000,115.078096,35.388816,971.780000,0.002806
2613.280000,115.077424,35.389487,523.270000,0.003912
2709.510000,115.077287,35.390314,642.870000,0.003580
2805.750000,115.077557,35.391103,343.860000,0.000693
2901.980000,115.077826,35.391892,343.860000,0.001559
2998.210000,115.077957,35.392720,328.910000,0.003944
3094.440000,115.078727,35.393035,373.760000,0.000808
3190.680000,115.079174,35.393419,612.970000,-0.000792
3286.910000,115.079751,35.393975,612.970000,0.000891
3383.140000,115.080521,35.394476,657.820000,0.000966
3383.140000,115.080521,35.394476,418.610000,-0.000696
3473.560000,115.080791,35.395212,388.710000,-0.000520
3563.980000,115.080948,35.395981,269.110000,0.000650
3654.400000,115.081162,35.396733,269.110000,0.000204
3744.820000,115.081584,35.397425,179.410000,-0.000650
3835.240000,115.081599,35.398235,179.410000,0.000586
3925.660000,115.082011,35.398930,149.510000,0.001300
4016.080000,115.082224,35.399682,179.410000,0.001913
4106.500000,115.082855,35.400313,149.510000,0.001231
4196.920000,115.083485,35.400943,328.910000,-0.000000
4196.920000,115.083485,35.400943,328.910000,0.003554
4291.600000,115.084146,35.401604,179.410000,0.003685
4386.290000,115.085102,35.401752,478.420000,0.003816
4386.290000,115.085102,35.401752,299.010000,0.000216
4481.950000,115.085353,35.402541,239.210000,0.000582
4577.620000,115.085641,35.403319,209.310000,0.000947
4673.280000,115.086061,35.404058,179.410000,0.000579
4768.940000,115.086520,35.404786,149.510000,-0.000472
4864.610000,115.086979,35.405515,149.510000,-0.000069
4960.270000,115.087229,35.406304,149.510000,0.001677
5055.930000,115.087797,35.406858,119.600000,0.000711
5151.600000,115.088453,35.407528,164.460000,0.000335
5247.260000,115.088933,35.408220,194.360000,0.000324
5342.920000,115.089684,35.408609,164.460000,-0.001179
5438.590000,115.090027,35.409371,179.410000,0.000672
5534.250000,115.090694,35.410038,149.510000,0.002385
5629.910000,115.091460,35.410535,164.460000,0.000847
5725.580000,115.092293,35.410915,149.510000,0.000248
5821.240000,115.093035,35.411454,179.410000,0.001962
5916.900000,115.093932,35.411723,164.460000,0.001961
6012.570000,115.094919,35.411838,194.360000,0.000261
6108.230000,115.095882,35.411993,388.710000,-0.000281
6108.230000,115.095882,35.411993,299.010000,0.001788
6206.180000,115.096565,35.412676,254.160000,0.001656
6304.140000,115.097415,35.413071,209.310000,0.000947
6402.090000,115.098228,35.413530,194.360000,-0.000000
6500.050000,115.099109,35.413872,209.310000,-0.000051
6598.000000,115.099891,35.414384,209.310000,0.000992
6695.960000,115.100794,35.414688,239.210000,0.000977
6793.910000,115.101716,35.414957,239.210000,-0.000179
6891.870000,115.102639,35.415227,239.210000,0.000000
6989.820000,115.103513,35.415581,269.110000,0.000592
7087.780000,115.104484,35.415766,299.010000,-0.000000
7185.730000,115.105407,35.416035,328.910000,0.000186
7283.690000,115.106329,35.416305,328.910000,0.000231
7381.640000,115.107332,35.416436,388.710000,-0.000026
7479.600000,115.108213,35.416777,403.660000,0.000467
7577.550000,115.109253,35.416844,418.610000,-0.000133
7675.510000,115.110175,35.417113,448.520000,-0.000698
7773.460000,115.111151,35.417290,463.470000,-0.000229
7871.420000,115.112020,35.417652,478.420000,0.000917
7969.370000,115.113012,35.417803,478.420000,0.000431
8067.330000,115.114022,35.417922,508.320000,-0.000419
8165.280000,115.114944,35.418191,508.320000,-0.001473
8263.240000,115.115950,35.418316,538.220000,-0.003266
8361.190000,115.116633,35.419000,418.610000,-0.003632
8361.190000,115.116903,35.419269,343.860000,0.002927
8441.440000,115.117462,35.419829,239.210000,0.005207
8521.690000,115.118202,35.420078,209.310000,0.008535
8601.940000,115.118977,35.419890,911.980000,0.007391
8682.190000,115.119328,35.419269,1001.690000,0.005197
8682.190000,115.120676,35.419269,478.420000,-0.001974
8772.350000,115.121669,35.419269,523.270000,-0.002078
8862.520000,115.122505,35.419539,553.170000,-0.001091
8952.690000,115.123342,35.419808,538.220000,-0.000000
9042.860000,115.124179,35.420078,568.120000,-0.000000
9042.860000,115.124179,35.420078,1210.990000,0.000000
9138.950000,115.124849,35.419407,1031.590000,-0.002276
9235.040000,115.125519,35.418737,747.530000,-0.005014
9331.130000,115.126573,35.418730,269.110000,-0.005137
9427.220000,115.127551,35.418868,328.910000,-0.004195
9523.310000,115.128222,35.419539,762.480000,-0.003590
9523.310000,115.128222,35.419539,627.920000,0.000000
9605.230000,115.129124,35.419539,627.920000,-0.000029
9687.160000,115.130026,35.419539,299.010000,-0.001203
9769.080000,115.130924,35.419546,358.810000,-0.003821
9851.010000,115.131674,35.419808,388.710000,-0.003924
9932.930000,115.132264,35.420347,538.220000,-0.002554
9932.930000,115.132264,35.420347,478.420000,0.000000
10019.560000,115.133218,35.420347,418.610000,-0.001072
10106.190000,115.134172,35.420347,448.520000,-0.002259
10192.810000,115.134970,35.420617,478.420000,-0.001187
10279.440000,115.135767,35.420886,433.570000,-0.000000
10279.440000,115.135767,35.420886,493.370000,-0.001840
10377.260000,115.136688,35.420617,478.420000,-0.002169
10475.070000,115.137766,35.420617,418.610000,0.000151
10572.890000,115.138604,35.420744,418.610000,0.001676
10670.710000,115.139452,35.420347,388.710000,-0.000986
10768.520000,115.140529,35.420347,358.810000,-0.000427
10866.340000,115.141606,35.420347,358.810000,0.001755
10964.160000,115.142527,35.420078,388.710000,0.000000
11061.970000,115.143448,35.419808,358.810000,-0.001755
11159.790000,115.144525,35.419808,328.910000,-0.000587
11257.610000,115.145602,35.419808,328.910000,0.001953
11355.430000,115.146631,35.419725,313.960000,0.002165
11453.240000,115.147412,35.419213,254.160000,-0.000296
11551.060000,115.148365,35.419000,239.210000,-0.000658
11648.880000,115.149270,35.418702,209.310000,-0.001751
11746.690000,115.150208,35.418461,209.310000,-0.003509
11844.510000,115.151129,35.418730,299.010000,-0.003321
11844.510000,115.151129,35.418730,299.010000,0.001993
11938.660000,115.152009,35.419000,299.010000,0.000997
12032.820000,115.153046,35.419000,239.210000,-0.000140
12126.970000,115.153927,35.419269,209.310000,-0.000000
12221.120000,115.154941,35.419308,194.360000,0.000279
12315.270000,115.155844,35.419539,179.410000,0.000903
12409.430000,115.156881,35.419539,149.510000,0.000765
12503.580000,115.157918,35.419539,149.510000,0.000000
12597.730000,115.158954,35.419539,149.510000,0.000000
12691.880000,115.159991,35.419539,209.310000,-0.000903
12786.040000,115.161028,35.419539,239.210000,-0.001900
12880.190000,115.161908,35.419808,328.910000,-0.001993
12880.190000,115.161908,35.419808,313.960000,-0.000357
12976.700000,115.162878,35.419647,343.860000,-0.000704
13073.200000,115.163878,35.419539,358.810000,-0.000858
13169.710000,115.164940,35.419539,358.810000,0.000526
13266.210000,115.166003,35.419539,418.610000,0.000858
13362.720000,115.166909,35.419269,418.610000,-0.000078
13459.220000,115.167972,35.419269,358.810000,-0.000000
13555.730000,115.168892,35.419023,388.710000,-0.000711
13652.230000,115.169941,35.419000,418.610000,-0.000858
13748.740000,115.171004,35.419000,328.910000,-0.000069
13845.240000,115.172066,35.419000,328.910000,-0.000858
13941.750000,115.173129,35.419000,358.810000,-0.001805
14038.250000,115.174036,35.419269,388.710000,-0.001893
14038.250000,115.175114,35.419539,418.610000,0.002669
14116.180000,115.175972,35.419539,478.420000,0.001334
14194.110000,115.176674,35.419269,687.720000,-0.001334
14272.040000,115.177532,35.419269,807.330000,-0.001334
14349.970000,115.178078,35.419269,837.230000,0.000000
14349.970000,115.178078,35.418461,882.080000,0.000000
14437.220000,115.178687,35.417852,926.930000,-0.000644
14524.470000,115.179295,35.417244,1151.190000,-0.001324
14611.710000,115.179695,35.416574,328.910000,-0.001360
14611.710000,115.181042,35.416305,463.470000,0.000000
14707.030000,115.181780,35.415766,433.570000,-0.000123
14802.350000,115.182518,35.415227,373.760000,0.000031
14897.670000,115.183234,35.414652,299.010000,0.000247
14992.980000,115.183998,35.414158,239.210000,0.000903
15088.300000,115.184730,35.413610,239.210000,0.001846
15183.620000,115.185624,35.413340,269.110000,0.002075
15183.620000,115.186163,35.413071,254.160000,0.001610
15283.180000,115.187259,35.413071,269.110000,0.000805
15382.740000,115.188199,35.412801,269.110000,-0.000465
15482.300000,115.189295,35.412801,269.110000,-0.000587
15581.860000,115.190323,35.412683,269.110000,-0.001091
