s_m,lon,lat,B_m,C_1m
0.000000,115.060039,35.372108,59.800000,-0.001473
68.550000,115.060517,35.372586,284.060000,-0.003304
137.100000,115.060848,35.373107,717.630000,-0.004269
205.650000,115.060848,35.373725,1076.440000,-0.003404
205.650000,115.060848,35.373725,328.910000,0.002055
298.440000,115.061713,35.373994,328.910000,0.001958
391.230000,115.062734,35.373994,328.910000,0.001861
391.230000,115.062734,35.373994,328.910000,-0.000997
482.260000,115.063580,35.373725,269.110000,-0.001070
573.280000,115.064497,35.373578,269.110000,-0.000091
664.310000,115.065428,35.373455,239.210000,0.000000
755.330000,115.066274,35.373186,269.110000,-0.002417
846.360000,115.067275,35.373186,269.110000,-0.003006
937.380000,115.068121,35.373455,194.360000,-0.001954
1028.410000,115.068967,35.373725,194.360000,-0.003216
1119.430000,115.069688,35.374210,179.410000,-0.003953
1210.460000,115.070011,35.374936,149.510000,-0.001785
1301.480000,115.070280,35.375678,179.410000,-0.000164
1392.510000,115.070550,35.376419,284.060000,0.000000
1392.510000,115.070819,35.376689,343.860000,0.003532
1486.220000,115.070847,35.377525,313.960000,0.002824
1579.930000,115.071501,35.378179,328.910000,0.000604
1673.640000,115.071897,35.378907,358.810000,0.000078
1767.360000,115.072391,35.379608,388.710000,-0.000103
1861.070000,115.072975,35.380281,328.910000,-0.000935
1954.780000,115.073245,35.381047,358.810000,0.001348
2048.490000,115.073725,35.381751,433.570000,0.002113
2142.200000,115.074478,35.382234,478.420000,-0.000101
2235.910000,115.075131,35.382887,433.570000,-0.001129
2235.910000,115.075131,35.382887,463.470000,-0.001127
2329.070000,115.075364,35.383659,388.710000,0.000000
2422.220000,115.075401,35.384488,328.910000,0.002348
2515.380000,115.075829,35.385202,313.960000,0.002384
2608.540000,115.076479,35.385852,328.910000,0.001200
2608.540000,115.076479,35.385852,343.860000,0.003791
2692.030000,115.076479,35.386604,299.010000,0.003823
2775.530000,115.077018,35.387199,299.010000,0.003854
2775.530000,115.077018,35.387199,284.060000,-0.000735
2862.680000,115.077208,35.387929,284.060000,0.000699
2949.840000,115.077287,35.388691,313.960000,0.002136
3036.990000,115.077798,35.389327,358.810000,0.002028
3124.140000,115.078198,35.389996,328.910000,0.002322
3211.290000,115.078904,35.390433,373.760000,0.002728
3211.290000,115.078904,35.390433,373.760000,0.003658
3286.890000,115.078904,35.391115,343.860000,0.002322
3362.480000,115.079333,35.391670,343.860000,-0.000916
3438.080000,115.079443,35.392320,328.910000,-0.002818
3438.080000,115.079443,35.392320,299.010000,-0.000731
3535.300000,115.079982,35.393038,299.010000,-0.000000
3632.530000,115.080382,35.393798,299.010000,0.001062
3729.750000,115.081060,35.394476,299.010000,0.001392
3729.750000,115.081060,35.394476,717.630000,0.000000
3807.040000,115.081599,35.393937,777.430000,0.000000
3884.330000,115.082138,35.393398,717.630000,0.000000
3961.620000,115.082677,35.392859,717.630000,0.000000
3961.620000,115.082677,35.392859,433.570000,0.000000
4038.910000,115.083216,35.393398,343.860000,0.000000
4116.200000,115.083755,35.393937,343.860000,0.000000
4116.200000,115.083755,35.393937,328.910000,0.001152
4194.710000,115.084024,35.394565,313.960000,0.000000
4273.220000,115.084433,35.395154,313.960000,-0.001718
4351.730000,115.084563,35.395823,313.960000,-0.002283
4351.730000,115.084833,35.396362,254.160000,-0.001742
4430.770000,115.085483,35.396743,224.260000,-0.002458
4509.810000,115.086034,35.397294,254.160000,-0.004523
4588.840000,115.086377,35.397906,299.010000,-0.005177
4667.880000,115.086180,35.398518,343.860000,-0.004483
4667.880000,115.086180,35.398518,448.520000,-0.001884
4751.370000,115.086719,35.399113,254.160000,-0.002903
4834.860000,115.086989,35.399787,299.010000,-0.003799
4918.360000,115.086989,35.400539,478.420000,-0.002815
5001.850000,115.086719,35.401213,538.220000,-0.001952
5001.850000,115.086719,35.401213,403.660000,0.000000
5101.370000,115.086996,35.402029,313.960000,0.000538
5200.890000,115.087273,35.402845,358.810000,0.001548
5300.410000,115.087759,35.403600,328.910000,0.000443
5399.920000,115.088343,35.404184,328.910000,-0.000475
5499.440000,115.088620,35.405000,343.860000,0.000976
5598.960000,115.089314,35.405694,388.710000,0.000519
5698.480000,115.089953,35.406404,328.910000,-0.000746
5797.990000,115.090494,35.407143,358.810000,-0.000939
5897.510000,115.090979,35.407898,313.960000,-0.000421
5997.030000,115.091301,35.408701,299.010000,0.000830
6096.550000,115.091840,35.409441,299.010000,0.000560
6196.070000,115.092436,35.410163,299.010000,0.000566
6295.580000,115.092922,35.410919,224.260000,0.001770
6395.100000,115.093707,35.411454,179.410000,0.001867
6494.620000,115.094507,35.411965,134.550000,0.001148
6594.140000,115.095431,35.412262,149.510000,-0.000000
6693.650000,115.096290,35.412670,179.410000,-0.000000
6793.170000,115.097155,35.413071,179.410000,0.000921
6892.690000,115.098074,35.413376,209.310000,0.000688
6992.210000,115.099034,35.413610,239.210000,-0.000000
7091.720000,115.099974,35.413879,269.110000,-0.000211
7191.240000,115.100913,35.414149,269.110000,-0.000921
7290.760000,115.101838,35.414445,299.010000,-0.001060
7390.280000,115.102637,35.414957,269.110000,0.000921
7489.790000,115.103522,35.415321,328.910000,0.002330
7589.310000,115.104516,35.415496,299.010000,0.000887
7688.830000,115.105612,35.415496,299.010000,-0.001180
7788.350000,115.106552,35.415766,328.910000,0.000000
7887.860000,115.107492,35.416035,299.010000,0.000887
7987.380000,115.108587,35.416035,328.910000,-0.001540
8086.900000,115.109527,35.416305,313.960000,-0.000887
8186.420000,115.110356,35.416765,343.860000,0.001287
8285.930000,115.111406,35.416844,328.910000,-0.000921
8385.450000,115.112346,35.417113,328.910000,-0.002452
8484.970000,115.113130,35.417652,358.810000,-0.001792
8484.970000,115.113130,35.417652,358.810000,0.006546
8581.580000,115.113804,35.418056,313.960000,0.004593
8678.190000,115.114633,35.417652,358.810000,-0.000856
8774.800000,115.115697,35.417652,328.910000,-0.003121
8871.400000,115.116605,35.417922,299.010000,-0.001922
8968.010000,115.117513,35.418191,299.010000,-0.000000
9064.620000,115.118265,35.418730,164.460000,0.002778
9161.230000,115.119328,35.418730,209.310000,0.003601
9161.230000,115.120676,35.418730,239.210000,-0.000179
9235.940000,115.121498,35.418730,269.110000,-0.003070
9310.650000,115.122311,35.418748,239.210000,-0.005832
9385.360000,115.122832,35.419269,313.960000,-0.005704
9385.360000,115.126066,35.420078,269.110000,-0.001692
9482.530000,115.127136,35.420078,299.010000,-0.001779
9579.700000,115.128050,35.420347,269.110000,-0.000419
9676.870000,115.128964,35.420617,299.010000,0.000933
9774.040000,115.129962,35.420740,299.010000,-0.000078
9871.210000,115.130947,35.420886,284.060000,-0.000274
9968.380000,115.131861,35.421156,299.010000,-0.000008
10065.550000,115.132884,35.421237,284.060000,-0.000527
10162.720000,115.133760,35.421573,299.010000,-0.000296
10259.890000,115.134734,35.421739,269.110000,-0.000000
10357.070000,115.135609,35.422075,269.110000,0.000261
10454.240000,115.136583,35.422241,299.010000,-0.000106
10551.410000,115.137501,35.422503,299.010000,-0.000392
10648.580000,115.138415,35.422773,269.110000,0.000211
10745.750000,115.139329,35.423042,299.010000,0.000000
10842.920000,115.140282,35.423245,313.960000,-0.000716
10940.090000,115.141157,35.423581,313.960000,-0.000958
10940.090000,115.141157,35.423581,717.630000,0.003037
11023.690000,115.141323,35.424286,493.370000,0.005265
11107.290000,115.141906,35.424869,269.110000,0.005309
11190.880000,115.142786,35.424940,224.260000,0.002839
11274.480000,115.143557,35.425198,254.160000,0.005158
11358.080000,115.144347,35.424973,463.470000,0.005445
11441.680000,115.144930,35.424389,687.720000,0.003125
11441.680000,115.144930,35.424389,299.010000,-0.001713
11538.290000,115.145994,35.424389,328.910000,-0.001607
11634.890000,115.146902,35.424659,299.010000,-0.000000
11731.500000,115.147841,35.424875,313.960000,0.000568
11828.100000,115.148873,35.424928,328.910000,-0.000944
11924.710000,115.149781,35.425198,299.010000,-0.001522
11924.710000,115.150859,35.425198,358.810000,-0.002083
12002.640000,115.151699,35.425229,299.010000,-0.000876
12080.570000,115.152419,35.425467,269.110000,-0.001479
12158.490000,115.153277,35.425467,239.210000,-0.004467
12236.420000,115.153824,35.426006,358.810000,-0.005645
12236.420000,115.153824,35.426006,269.110000,-0.001683
12333.860000,115.154896,35.426006,328.910000,-0.000842
12431.290000,115.155813,35.426276,328.910000,0.000842
12528.720000,115.156886,35.426276,299.010000,0.000842
12626.150000,115.157959,35.426276,299.010000,-0.000690
12723.580000,115.159032,35.426276,358.810000,-0.000842
12821.020000,115.159976,35.426499,343.860000,0.000553
12918.450000,115.161022,35.426545,358.810000,-0.000000
13015.880000,115.162095,35.426545,358.810000,-0.000705
13113.310000,115.163012,35.426815,358.810000,0.000842
13210.750000,115.164085,35.426815,358.810000,0.000842
13308.180000,115.165158,35.426815,358.810000,0.000000
13405.610000,115.166230,35.426815,358.810000,0.000000
13503.040000,115.167303,35.426815,388.710000,-0.000842
13600.480000,115.168376,35.426815,418.610000,-0.000842
13697.910000,115.169293,35.427084,418.610000,0.000842
13795.340000,115.170366,35.427084,388.710000,0.000842
13892.770000,115.171439,35.427084,418.610000,0.000166
13990.210000,115.172512,35.427084,418.610000,0.000842
14087.640000,115.173552,35.427029,403.660000,0.000895
14185.070000,115.174502,35.426815,448.520000,0.000000
14282.500000,115.175504,35.426694,418.610000,-0.000611
14379.940000,115.176492,35.426545,448.520000,-0.000842
14477.370000,115.177564,35.426545,388.710000,-0.000450
14574.800000,115.178637,35.426545,418.610000,0.000000
14672.230000,115.179710,35.426545,388.710000,0.000000
14769.670000,115.180783,35.426545,418.610000,-0.000000
14867.100000,115.181856,35.426545,568.120000,0.000000
14964.530000,115.182929,35.426545,598.020000,0.000000
14964.530000,115.182929,35.426545,568.120000,-0.000705
15059.160000,115.183659,35.426006,478.420000,-0.001998
15153.780000,115.184446,35.425567,433.570000,-0.001917
15248.400000,115.185431,35.425467,373.760000,0.001019
15343.020000,115.186260,35.425101,358.810000,0.000923
15437.640000,115.187047,35.424659,343.860000,-0.001112
15532.260000,115.187933,35.424389,328.910000,-0.000651
15626.880000,115.188833,35.424145,299.010000,-0.000805
15721.500000,115.189705,35.423851,313.960000,-0.000986
15816.130000,115.190746,35.423851,269.110000,0.001275
15910.750000,115.191632,35.423581,254.160000,0.002005
16005.370000,115.192461,35.423212,269.110000,0.001269
16099.990000,115.193248,35.422773,328.910000,0.000979
16194.610000,115.193978,35.422234,269.110000,0.000705
16194.610000,115.193978,35.422234,269.110000,0.002421
16291.620000,115.194852,35.421898,254.160000,0.001777
16388.630000,115.195529,35.421222,269.110000,-0.000478
16485.640000,115.196304,35.420716,254.160000,-0.000928
16582.650000,115.197159,35.420347,239.210000,0.000936
16679.660000,115.197915,35.419808,224.260000,0.001777
16776.670000,115.198631,35.419198,224.260000,0.001700
16873.680000,115.199099,35.418461,239.210000,0.001486
16873.680000,115.203141,35.414957,269.110000,0.002929
16960.210000,115.203938,35.414688,239.210000,0.002821
17046.730000,115.204546,35.414092,313.960000,0.000720
17133.250000,115.205149,35.413488,328.910000,-0.000636
17219.780000,115.205851,35.413056,284.060000,0.000664
17306.300000,115.206455,35.412452,313.960000,0.001320
17392.830000,115.207058,35.411849,313.960000,0.001347
17479.350000,115.207453,35.411184,313.960000,0.001384
17479.350000,115.210417,35.409567,1196.040000,-0.000000
17556.630000,115.210956,35.410106,1196.040000,-0.000000
17633.920000,115.211495,35.410645,523.270000,0.000000
17711.200000,115.212034,35.411184,119.600000,0.000000
17711.200000,115.212573,35.409837,328.910000,-0.004347
17811.060000,115.213467,35.409653,164.460000,-0.005123
17910.930000,115.214305,35.410106,164.460000,-0.002618
18010.790000,115.214849,35.410765,209.310000,0.000794
18110.650000,115.215743,35.411120,254.160000,-0.000376
18210.510000,115.216494,35.411723,269.110000,-0.000602
18310.370000,115.217235,35.412343,269.110000,-0.000000
18410.240000,115.218031,35.412868,328.910000,0.000297
18510.100000,115.218727,35.413565,358.810000,0.000069
18609.960000,115.219621,35.413920,373.760000,-0.001518
18709.820000,115.220119,35.414674,418.610000,-0.000093
18809.690000,115.220805,35.415374,478.420000,0.000985
18909.550000,115.221601,35.415900,448.520000,0.000023
19009.410000,115.222297,35.416596,478.420000,0.000000
19109.270000,115.223093,35.417122,433.570000,0.000477
19209.130000,115.223789,35.417818,448.520000,0.000533
19309.000000,115.224673,35.418191,478.420000,-0.000844
19408.860000,115.225380,35.418870,448.520000,-0.000533
19508.720000,115.226092,35.419539,448.520000,0.000284
19608.580000,115.226871,35.420092,448.520000,-0.000325
19708.450000,115.227568,35.420789,448.520000,0.000084
19808.310000,115.228299,35.421425,463.470000,0.000667
19908.170000,115.229060,35.422011,463.470000,0.000533
20008.030000,115.229855,35.422537,418.610000,0.000192
20107.890000,115.230650,35.423063,448.520000,-0.000533
20207.760000,115.231445,35.423588,448.520000,-0.001029
20307.620000,115.232142,35.424285,433.570000,0.000000
20407.480000,115.232838,35.424981,403.660000,0.000495
20507.340000,115.233634,35.425507,433.570000,-0.000253
20607.210000,115.234330,35.426204,373.760000,0.001095
20707.070000,115.235076,35.426815,373.760000,0.002507
20806.930000,115.236019,35.427084,433.570000,0.002318
20806.930000,115.236558,35.426545,1644.560000,-0.000164
20890.620000,115.237241,35.426132,956.830000,-0.004300
20974.310000,115.237934,35.425737,463.470000,-0.011150
21058.000000,115.238445,35.426215,448.520000,-0.010611
21141.680000,115.238445,35.426969,1061.490000,-0.005760
21225.370000,115.237951,35.427579,1794.060000,-0.002376
21309.060000,115.237367,35.428162,1794.060000,-0.000590
21309.060000,115.237367,35.428162,433.570000,0.000761
21403.180000,115.238091,35.428701,433.570000,-0.000039
21497.310000,115.238878,35.429134,418.610000,-0.000603
21591.440000,115.239534,35.429791,448.520000,-0.000184
21685.560000,115.240289,35.430276,448.520000,-0.000000
21779.690000,115.240946,35.430933,403.660000,-0.000370
21873.820000,115.241701,35.431419,433.570000,-0.000032
21967.950000,115.242218,35.432116,358.810000,0.000800
22062.070000,115.242990,35.432474,418.610000,0.000110
22156.200000,115.243660,35.433108,403.660000,0.000131
22250.330000,115.244415,35.433594,418.610000,0.000525
22344.460000,115.245164,35.434091,403.660000,0.000084
22438.580000,115.245926,35.434566,403.660000,-0.000603
22532.710000,115.246681,35.435051,358.810000,0.000594
22626.840000,115.247338,35.435708,328.910000,0.001239
22720.970000,115.248291,35.435852,343.860000,-0.001798
22815.090000,115.248947,35.436509,373.760000,-0.001798
22909.220000,115.249494,35.437056,313.960000,-0.000000
22909.220000,115.249494,35.437056,358.810000,-0.001982
23002.470000,115.250441,35.437194,299.010000,-0.001964
23095.710000,115.251236,35.437595,299.010000,-0.000617
23188.950000,115.252038,35.437983,299.010000,-0.000649
23282.200000,115.252886,35.438292,299.010000,-0.002190
23375.440000,115.253537,35.438942,373.760000,-0.002371
23375.440000,115.254345,35.439212,358.810000,-0.002357
23451.950000,115.255175,35.439233,328.910000,-0.004618
23528.450000,115.255874,35.439481,313.960000,-0.005631
23604.960000,115.256231,35.440020,358.810000,-0.004383
23604.960000,115.256231,35.440020,328.910000,-0.000870
23686.420000,115.256997,35.440247,313.960000,-0.000653
23767.880000,115.257714,35.440559,343.860000,0.002567
23849.330000,115.258455,35.440829,418.610000,0.005352
23930.790000,115.259196,35.440559,777.430000,0.005133
23930.790000,115.259196,35.440559,448.520000,-0.000873
24025.190000,115.259953,35.440508,463.470000,-0.002314
24119.600000,115.260963,35.440559,299.010000,-0.006247
24214.000000,115.261621,35.441013,403.660000,-0.006442
24308.410000,115.261621,35.441864,642.870000,-0.002073
24402.810000,115.261621,35.442715,672.770000,0.000000
24402.810000,115.262430,35.443793,448.520000,-0.001105
24478.290000,115.263055,35.444149,493.370000,-0.000959
24553.760000,115.263624,35.444602,493.370000,-0.002624
24629.240000,115.264207,35.445031,508.320000,-0.004513
24704.720000,115.264316,35.445680,598.020000,-0.004591
24704.720000,115.264316,35.445680,508.320000,-0.001466
24793.580000,115.265134,35.445958,508.320000,-0.002131
24882.440000,115.265852,35.446407,493.370000,-0.002027
24971.300000,115.266472,35.447027,478.420000,-0.001258
24971.300000,115.266472,35.447027,1734.260000,0.003422
25060.220000,115.265933,35.447671,956.830000,0.003581
25149.150000,115.265933,35.448473,627.920000,0.005392
25238.070000,115.266004,35.449253,388.710000,0.008914
25326.990000,115.266868,35.449452,747.530000,0.008397
25415.920000,115.267691,35.449183,1330.600000,0.004093
25504.840000,115.268359,35.448644,1794.060000,0.002177
25504.840000,115.268359,35.448644,508.320000,-0.003540
25600.730000,115.269225,35.448972,478.420000,-0.002359
25696.610000,115.269686,35.449701,463.470000,0.000530
25792.500000,115.270453,35.450199,463.470000,0.000538
25888.380000,115.271221,35.450698,388.710000,-0.001650
25984.270000,115.271890,35.451367,358.810000,-0.001070
26080.150000,115.272350,35.452096,343.860000,0.000000
26176.040000,115.273019,35.452765,313.960000,-0.000560
26271.920000,115.273479,35.453495,269.110000,-0.001120
26271.920000,115.273479,35.453495,299.010000,-0.000000
26343.360000,115.273978,35.453993,254.160000,-0.001993
26414.810000,115.274476,35.454492,284.060000,-0.004052
26486.250000,115.274557,35.455112,313.960000,-0.004118
26486.250000,115.274557,35.455112,373.760000,-0.004985
26554.070000,115.275228,35.455244,299.010000,-0.004788
26621.890000,115.275701,35.455717,269.110000,-0.002295
26689.710000,115.276174,35.456190,269.110000,0.000000
26689.710000,115.276174,35.456190,299.010000,0.002134
26786.210000,115.276444,35.456981,269.110000,0.001585
26882.710000,115.277103,35.457658,239.210000,-0.000000
26979.210000,115.277568,35.458392,224.260000,0.000035
27075.710000,115.278032,35.459126,269.110000,0.000470
27172.210000,115.278706,35.459799,269.110000,-0.001121
27268.710000,115.279139,35.460543,239.210000,-0.000385
27365.210000,115.279426,35.461328,269.110000,0.001121
27461.710000,115.280099,35.462002,299.010000,0.000467
27558.210000,115.280564,35.462736,313.960000,0.000000
27654.710000,115.281237,35.463409,313.960000,-0.000552
27751.210000,115.281702,35.464143,328.910000,-0.000552
27847.710000,115.282166,35.464877,284.060000,0.000504
27944.210000,115.282631,35.465611,313.960000,-0.000100
28040.710000,115.283194,35.466175,358.810000,-0.001645
28137.210000,115.283450,35.466970,418.610000,-0.002081
28137.210000,115.283450,35.466970,478.420000,-0.001058
28220.240000,115.284209,35.467239,388.710000,-0.003515
28303.260000,115.284905,35.467616,388.710000,-0.005338
28386.290000,115.285067,35.468317,478.420000,-0.004703
28386.290000,115.285067,35.468317,418.610000,-0.000000
28484.020000,115.285639,35.468889,418.610000,-0.000118
28581.750000,115.286321,35.469571,388.710000,0.000000
