s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.374533,269.110000,0.002087
93.610000,115.059836,35.374802,448.520000,0.002836
187.220000,115.060859,35.374791,463.470000,0.001752
280.830000,115.061740,35.374533,418.610000,-0.000374
374.440000,115.062770,35.374533,418.610000,0.000041
468.050000,115.063706,35.374370,403.660000,0.000415
561.650000,115.064675,35.374263,418.610000,-0.000719
655.260000,115.065604,35.374089,403.660000,-0.001568
748.870000,115.066454,35.374210,433.570000,-0.001301
842.480000,115.067454,35.374263,418.610000,-0.001309
936.090000,115.068328,35.374533,358.810000,-0.000816
1029.700000,115.069202,35.374802,328.910000,0.000000
1029.700000,115.069202,35.374802,418.610000,-0.000439
1116.960000,115.069741,35.375431,239.210000,-0.000000
1204.230000,115.070211,35.376080,194.360000,0.000644
1291.490000,115.070819,35.376689,269.110000,0.000850
1291.490000,115.070819,35.376689,269.110000,0.001120
1389.080000,115.071083,35.377491,299.010000,0.001116
1486.670000,115.071555,35.378233,343.860000,0.001097
1584.250000,115.072027,35.378974,343.860000,0.000540
1681.840000,115.072707,35.379655,358.810000,-0.000540
1779.420000,115.073179,35.380396,343.860000,-0.000000
1877.010000,115.073651,35.381138,403.660000,0.000686
1974.590000,115.074332,35.381818,433.570000,-0.000925
2072.180000,115.074862,35.382543,358.810000,-0.001047
2169.760000,115.075131,35.383344,388.710000,0.000761
2267.350000,115.075670,35.384065,388.710000,0.000012
2364.940000,115.076220,35.384784,373.760000,-0.001489
2462.520000,115.076483,35.385587,343.860000,-0.000208
2560.110000,115.076748,35.386389,373.760000,0.001462
2657.690000,115.077219,35.387131,433.570000,0.000379
2755.280000,115.077826,35.387833,403.660000,-0.000710
2852.860000,115.078096,35.388633,388.710000,0.000527
2950.450000,115.078635,35.389355,388.710000,0.001421
2950.450000,115.078635,35.389355,388.710000,0.001259
3042.400000,115.078859,35.390118,373.760000,0.001868
3134.350000,115.079291,35.390821,403.660000,0.000908
3226.290000,115.079933,35.391462,418.610000,-0.000056
3318.240000,115.080252,35.392197,418.610000,0.000626
3410.190000,115.080897,35.392695,448.520000,-0.000555
3502.140000,115.081330,35.393398,388.710000,-0.001814
3502.140000,115.081330,35.393398,418.610000,0.001782
3590.000000,115.081599,35.394111,478.420000,0.001751
3677.870000,115.082138,35.394745,388.710000,0.001721
3677.870000,115.082138,35.394745,941.880000,-0.001519
3771.330000,115.082790,35.394093,1046.540000,-0.004484
3864.800000,115.083572,35.393667,702.670000,-0.008290
3958.260000,115.084390,35.394032,388.710000,-0.006132
4051.730000,115.084833,35.394745,403.660000,-0.003133
4051.730000,115.084563,35.395823,807.330000,-0.000000
4129.020000,115.084024,35.396362,1091.390000,-0.000000
4206.310000,115.083485,35.396901,1061.490000,-0.000000
4206.310000,115.083485,35.396901,403.660000,-0.003521
4305.000000,115.083485,35.397791,433.570000,-0.003633
4403.690000,115.084127,35.398351,433.570000,-0.001403
4502.380000,115.084815,35.399039,448.520000,-0.000397
4601.070000,115.085372,35.399766,403.660000,-0.002216
4699.760000,115.086180,35.400135,433.570000,-0.002700
4699.760000,115.086180,35.400135,418.610000,-0.002088
4799.130000,115.086248,35.401011,373.760000,-0.002120
4898.510000,115.086732,35.401765,313.960000,-0.000630
4997.880000,115.087217,35.402519,313.960000,-0.000000
5097.260000,115.087528,35.403324,299.010000,-0.000880
5196.630000,115.088186,35.404027,313.960000,0.000026
5296.010000,115.088671,35.404781,313.960000,0.000971
5395.380000,115.089145,35.405538,269.110000,-0.000530
5494.760000,115.089431,35.406350,299.010000,-0.001551
5594.130000,115.090223,35.406872,328.910000,0.000504
5693.510000,115.090707,35.407627,313.960000,0.001551
5792.880000,115.091192,35.408381,269.110000,0.000536
5892.260000,115.091468,35.409196,254.160000,-0.000536
