s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.371838,,-0.000000
85.680000,115.059559,35.372436,194.360000,-0.001472
171.370000,115.060156,35.373033,463.470000,-0.003520
257.050000,115.060309,35.373761,956.830000,-0.002533
342.740000,115.060309,35.374533,1031.590000,-0.000970
342.740000,115.060309,35.374533,687.720000,0.000277
441.970000,115.061100,35.374551,672.770000,0.000189
541.200000,115.062181,35.374533,627.920000,0.000529
640.430000,115.063273,35.374533,627.920000,0.000760
739.670000,115.064262,35.374353,583.070000,-0.001086
838.900000,115.065302,35.374263,627.920000,-0.002513
938.130000,115.066238,35.374533,598.020000,-0.001146
1037.360000,115.067174,35.374802,493.370000,0.000893
1136.600000,115.068110,35.375072,418.610000,0.001703
1235.830000,115.069202,35.375072,358.810000,0.001621
1235.830000,115.069202,35.375072,448.520000,0.003060
1318.290000,115.069777,35.375647,254.160000,0.003220
1400.750000,115.070550,35.375880,269.110000,0.003380
1400.750000,115.070550,35.375880,1001.690000,0.001832
1476.340000,115.070660,35.376530,254.160000,0.000916
1551.940000,115.070979,35.377118,239.210000,-0.000916
1627.540000,115.071089,35.377767,269.110000,-0.001832
1627.540000,115.071089,35.377767,299.010000,0.000474
1726.630000,115.071628,35.378502,313.960000,0.000000
1825.710000,115.072262,35.379210,373.760000,-0.000523
1924.790000,115.072706,35.379973,418.610000,0.000000
2023.870000,115.073227,35.380714,463.470000,-0.000358
2122.950000,115.073784,35.381444,448.520000,-0.001019
2222.030000,115.074053,35.382258,493.370000,0.000709
2321.110000,115.074466,35.383031,508.320000,0.001256
2420.190000,115.075157,35.383721,508.320000,-0.000351
2519.270000,115.075639,35.384473,508.320000,-0.000847
2618.350000,115.076122,35.385225,553.170000,0.000000
2717.430000,115.076479,35.386014,523.270000,0.000110
2816.510000,115.077087,35.386729,553.170000,-0.000539
2915.590000,115.077361,35.387542,583.070000,0.000314
3014.670000,115.077843,35.388294,568.120000,0.000539
3113.750000,115.078365,35.389034,598.020000,-0.000203
3212.830000,115.078808,35.389798,583.070000,-0.000000
