s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.373725,239.210000,0.000000
96.780000,115.060026,35.373725,209.310000,0.000000
193.550000,115.061091,35.373725,209.310000,0.000853
290.330000,115.062156,35.373725,239.210000,0.000853
387.100000,115.063066,35.373455,239.210000,0.000000
483.880000,115.064130,35.373455,209.310000,0.000000
580.650000,115.065040,35.373186,209.310000,-0.001090
677.430000,115.066105,35.373186,239.210000,-0.001707
774.200000,115.067124,35.373264,224.260000,-0.001403
870.980000,115.068079,35.373455,164.460000,-0.001915
967.750000,115.068968,35.373759,194.360000,-0.001833
1064.530000,115.069741,35.374263,209.310000,-0.001408
1064.530000,115.069741,35.374263,224.260000,0.000000
1151.960000,115.070011,35.374973,134.550000,-0.000888
1239.390000,115.070280,35.375682,149.510000,0.000179
1326.830000,115.070280,35.376470,224.260000,0.003365
1414.260000,115.070819,35.376958,254.160000,0.004597
1414.260000,115.070819,35.376958,284.060000,0.000902
1509.130000,115.071089,35.377735,328.910000,0.000971
1604.010000,115.071517,35.378465,313.960000,0.001162
1698.880000,115.071970,35.379187,313.960000,0.000642
1793.760000,115.072632,35.379849,313.960000,-0.000572
1888.630000,115.073085,35.380571,328.910000,0.000000
1983.510000,115.073538,35.381294,373.760000,0.000410
2078.380000,115.074199,35.381955,358.810000,-0.001162
2173.260000,115.074592,35.382696,328.910000,-0.000828
2268.130000,115.074897,35.383462,269.110000,0.002308
2363.010000,115.075350,35.384184,358.810000,0.003946
2457.880000,115.076209,35.384504,433.570000,0.003619
2457.880000,115.076209,35.384504,373.760000,0.002561
2549.600000,115.076209,35.385331,373.760000,0.002383
2641.310000,115.076654,35.386027,343.860000,0.000633
2733.030000,115.077018,35.386748,373.760000,-0.000264
2824.750000,115.077308,35.387490,373.760000,0.000631
2916.460000,115.077739,35.388190,403.660000,0.000425
3008.180000,115.078170,35.388891,403.660000,-0.000387
3099.890000,115.078601,35.389591,328.910000,-0.001264
3191.610000,115.078904,35.390329,388.710000,0.002034
3283.320000,115.079046,35.391114,373.760000,0.006385
3375.040000,115.079982,35.391242,583.070000,0.006948
3375.040000,115.079982,35.391242,433.570000,0.001152
3463.590000,115.079982,35.392040,328.910000,0.001208
3552.140000,115.080174,35.392782,284.060000,0.001335
3640.690000,115.080375,35.393521,403.660000,0.003365
3729.240000,115.080784,35.394200,433.570000,0.004744
3817.790000,115.081599,35.394476,358.810000,0.004165
3817.790000,115.081599,35.394476,418.610000,-0.001105
3915.710000,115.082073,35.395219,343.860000,0.000000
4013.630000,115.082339,35.396024,373.760000,0.001061
4111.550000,115.083022,35.396707,403.660000,-0.000572
4209.480000,115.083485,35.397454,358.810000,-0.001031
4307.400000,115.083755,35.398258,328.910000,0.000592
4405.320000,115.084237,35.399000,313.960000,0.001059
4503.240000,115.084711,35.399744,313.960000,0.000623
4601.160000,115.085394,35.400427,343.860000,-0.000258
4699.080000,115.085911,35.401158,269.110000,-0.000213
4797.000000,115.086450,35.401883,284.060000,-0.000014
4894.920000,115.087026,35.402597,299.010000,0.000107
4992.850000,115.087500,35.403341,313.960000,0.000273
5090.770000,115.088183,35.404024,313.960000,-0.001089
5188.690000,115.088657,35.404768,284.060000,-0.001089
5286.610000,115.088923,35.405573,254.160000,0.000764
5384.530000,115.089398,35.406317,284.060000,0.001089
5482.450000,115.089953,35.407037,269.110000,0.000119
5580.370000,115.090555,35.407744,284.060000,-0.001074
5678.290000,115.091029,35.408487,239.210000,-0.001414
5776.220000,115.091301,35.409291,179.410000,0.000523
5874.140000,115.091570,35.410094,209.310000,0.003180
5972.060000,115.092244,35.410780,254.160000,0.002407
6069.980000,115.093125,35.411122,194.360000,0.000021
6167.900000,115.093854,35.411723,119.600000,0.001229
6265.820000,115.094688,35.412146,119.600000,0.001187
6363.740000,115.095667,35.412317,164.460000,-0.000568
6461.660000,115.096449,35.412829,224.260000,0.000602
6559.590000,115.097387,35.413071,179.410000,0.000760
6657.510000,115.098309,35.413341,209.310000,-0.000091
6755.430000,115.099231,35.413610,239.210000,-0.000766
6853.350000,115.100153,35.413879,254.160000,-0.000955
6951.270000,115.100950,35.414366,254.160000,0.000581
7049.190000,115.101842,35.414688,299.010000,0.000978
7147.110000,115.102764,35.414957,239.210000,0.000185
7245.030000,115.103690,35.415219,269.110000,0.000867
7342.960000,115.104608,35.415496,284.060000,0.000918
7440.880000,115.105686,35.415496,269.110000,-0.002092
7538.800000,115.106608,35.415766,284.060000,-0.003444
7636.720000,115.107201,35.416305,343.860000,-0.002655
7636.720000,115.107201,35.416305,299.010000,-0.001126
7736.090000,115.108295,35.416305,299.010000,-0.000808
7835.460000,115.109279,35.416496,284.060000,-0.000497
7934.840000,115.110327,35.416574,299.010000,-0.000890
8034.210000,115.111266,35.416844,299.010000,-0.000092
8133.580000,115.112204,35.417113,269.110000,0.000833
8232.950000,115.113236,35.417220,284.060000,-0.000187
8332.320000,115.114226,35.417401,269.110000,0.000114
8431.690000,115.115174,35.417652,254.160000,0.001339
8531.060000,115.116268,35.417652,209.310000,-0.000057
8630.440000,115.117363,35.417652,209.310000,-0.001698
8729.810000,115.118301,35.417922,149.510000,-0.000890
8829.180000,115.119239,35.418191,209.310000,-0.000000
8928.550000,115.120177,35.418461,209.310000,0.000000
9027.920000,115.121115,35.418730,209.310000,0.000796
9127.290000,115.122053,35.419000,239.210000,0.000890
9226.660000,115.123131,35.419029,254.160000,-0.000774
9326.030000,115.124086,35.419269,239.210000,-0.000890
9425.410000,115.125011,35.419562,239.210000,0.000056
9524.780000,115.125962,35.419808,209.310000,-0.000924
9624.150000,115.126900,35.420078,269.110000,-0.001901
9723.520000,115.127683,35.420617,254.160000,-0.001797
9723.520000,115.127683,35.420617,269.110000,-0.001005
9821.020000,115.128756,35.420617,269.110000,-0.001053
9918.510000,115.129734,35.420782,254.160000,-0.000689
