s_m,lon,lat,B_m,C_1m
0.000000,115.070550,35.373994,,-0.000000
96.620000,115.069876,35.374668,612.970000,-0.000000
193.240000,115.069202,35.375341,882.080000,-0.000000
193.240000,115.069202,35.375341,583.070000,0.000327
291.470000,115.069972,35.375880,239.210000,0.000246
389.710000,115.070770,35.376370,194.360000,-0.001064
487.950000,115.071554,35.376884,149.510000,-0.002735
586.190000,115.072030,35.377630,179.410000,-0.001588
684.430000,115.072298,35.378437,224.260000,0.000549
782.660000,115.072775,35.379183,254.160000,0.001082
880.900000,115.073251,35.379929,299.010000,0.000533
979.140000,115.073936,35.380614,328.910000,-0.000605
1077.380000,115.074413,35.381360,328.910000,-0.001082
1175.620000,115.074862,35.382115,328.910000,0.000631
1273.850000,115.075157,35.382914,373.760000,0.001036
1372.090000,115.075940,35.383428,388.710000,-0.001652
1470.330000,115.076209,35.384235,403.660000,-0.003162
1470.330000,115.076209,35.384235,1001.690000,0.002829
1567.950000,115.075528,35.384915,732.580000,0.004490
1665.560000,115.075401,35.385758,343.860000,0.006719
1763.170000,115.075875,35.386391,433.570000,0.008061
1860.790000,115.076794,35.386660,971.780000,0.007074
1958.400000,115.077557,35.386121,1659.510000,0.005314
1958.400000,115.077557,35.386121,418.610000,-0.002071
2057.960000,115.078350,35.386645,358.810000,-0.003119
2157.510000,115.078835,35.387400,403.660000,-0.003124
2257.070000,115.078904,35.388277,388.710000,-0.002081
2257.070000,115.078904,35.388277,1091.390000,0.000887
2344.890000,115.078292,35.388890,762.480000,0.002821
2432.710000,115.077826,35.389545,538.220000,0.005168
2520.530000,115.077960,35.390297,343.860000,0.005703
2608.340000,115.078364,35.390971,358.810000,0.005031
2696.160000,115.079174,35.391242,553.170000,0.004236
2696.160000,115.079174,35.391242,433.570000,0.004750
2783.900000,115.079368,35.391975,284.060000,0.007100
2871.640000,115.080135,35.392320,687.720000,0.008738
2959.380000,115.080987,35.392123,1704.360000,0.005673
3047.120000,115.081599,35.391511,897.030000,0.003320
3047.120000,115.082407,35.392050,403.660000,0.001141
3143.780000,115.082665,35.392846,358.810000,0.000839
3240.430000,115.083130,35.393581,313.960000,-0.000268
3337.090000,115.083485,35.394348,328.910000,0.000032
3433.750000,115.083755,35.395141,328.910000,0.001635
3530.410000,115.084318,35.395847,388.710000,0.000817
3627.070000,115.084992,35.396521,328.910000,-0.000800
3723.720000,115.085458,35.397256,328.910000,-0.001118
3820.380000,115.085923,35.397991,313.960000,-0.001138
3917.040000,115.086180,35.398788,388.710000,-0.001141
3917.040000,115.086180,35.398788,343.860000,-0.002449
4014.580000,115.086751,35.399358,493.370000,-0.002222
4112.120000,115.086989,35.400168,358.810000,-0.000914
4209.660000,115.087258,35.400968,403.660000,-0.000625
4307.200000,115.087528,35.401768,463.470000,-0.001379
4404.740000,115.087528,35.402647,583.070000,-0.000670
4502.280000,115.087528,35.403369,672.770000,0.000000
4502.280000,115.087797,35.403638,911.980000,0.002981
4597.900000,115.087258,35.404343,822.280000,0.002927
4693.530000,115.087258,35.405205,627.920000,0.002133
4789.150000,115.087258,35.406066,373.760000,0.002189
4884.780000,115.087528,35.406850,328.910000,0.002308
4980.400000,115.088067,35.407554,328.910000,0.001690
5076.030000,115.088636,35.408249,209.310000,0.001123
5171.650000,115.089401,35.408746,164.460000,0.001449
5267.280000,115.090068,35.409413,194.360000,0.003072
5362.900000,115.091031,35.409567,328.910000,0.003745
5362.900000,115.091031,35.409567,254.160000,0.001308
5451.820000,115.091443,35.410248,209.310000,0.001398
5540.740000,115.092063,35.410869,149.510000,0.002111
5629.660000,115.092704,35.411454,164.460000,0.002712
5718.580000,115.093527,35.411723,164.460000,0.001345
5807.510000,115.094350,35.411993,179.410000,0.001123
5896.430000,115.095173,35.412262,164.460000,0.002139
5985.350000,115.096152,35.412262,418.610000,0.002032
5985.350000,115.096152,35.412262,254.160000,0.001205
6081.960000,115.096924,35.412765,269.110000,0.000570
6178.570000,115.097796,35.413098,209.310000,-0.000602
6275.180000,115.098563,35.413610,179.410000,0.000064
6371.790000,115.099341,35.414104,194.360000,0.001221
6468.400000,115.100212,35.414436,209.310000,0.000130
6565.010000,115.101083,35.414769,209.310000,-0.000229
6661.620000,115.101882,35.415227,224.260000,0.000913
6758.230000,115.102790,35.415496,239.210000,0.000685
6854.840000,115.103698,35.415766,269.110000,0.000000
6854.840000,115.105045,35.416305,254.160000,0.000000
6929.550000,115.105712,35.416574,254.160000,0.001614
7004.270000,115.106378,35.416844,269.110000,0.003070
7078.980000,115.107201,35.416844,269.110000,0.002912
7078.980000,115.107201,35.416844,299.010000,0.004367
7169.150000,115.107882,35.417383,269.110000,0.003275
7259.320000,115.108875,35.417383,328.910000,0.001091
7349.490000,115.109712,35.417652,328.910000,0.000987
7439.660000,115.110704,35.417652,239.210000,0.001974
7439.660000,115.110704,35.417652,1061.490000,-0.000198
7532.020000,115.110704,35.416820,747.530000,-0.002480
7624.370000,115.110741,35.415998,657.820000,-0.007447
7716.720000,115.111484,35.415525,388.710000,-0.009303
7809.080000,115.112329,35.415766,343.860000,-0.005785
7901.430000,115.112860,35.416305,553.170000,-0.003096
7901.430000,115.113130,35.416574,568.120000,0.002135
7991.380000,115.113808,35.416035,448.520000,0.005473
8081.340000,115.114643,35.415766,343.860000,0.005881
8171.290000,115.115321,35.416305,358.810000,-0.000199
8261.250000,115.116232,35.416442,313.960000,-0.001147
8351.200000,115.117146,35.416574,343.860000,0.001097
8441.160000,115.117981,35.416844,343.860000,0.001139
8441.160000,115.119059,35.417113,328.910000,0.001733
8521.670000,115.119818,35.417333,343.860000,0.001899
8602.180000,115.120676,35.417383,373.760000,0.000000
8682.690000,115.121562,35.417383,373.760000,-0.002415
8763.200000,115.122293,35.417652,508.320000,-0.002764
8763.200000,115.122293,35.417652,702.670000,-0.008004
8849.270000,115.123084,35.417383,448.520000,-0.009565
8935.330000,115.123640,35.417987,1046.540000,-0.007413
9021.400000,115.123640,35.418763,1794.060000,-0.001850
9107.470000,115.123640,35.419539,1794.060000,0.000000
9107.470000,115.123640,35.419539,553.170000,0.001159
9207.300000,115.124534,35.419893,553.170000,0.000865
9307.120000,115.125527,35.420078,583.070000,0.000000
9406.950000,115.126470,35.420347,598.020000,-0.000286
9506.780000,115.127413,35.420617,627.920000,-0.000000
9506.780000,115.127413,35.420617,657.820000,-0.001834
9604.740000,115.128336,35.420347,568.120000,-0.001749
9702.710000,115.129414,35.420347,508.320000,0.000000
9800.670000,115.130493,35.420347,508.320000,0.000832
9898.640000,115.131416,35.420078,478.420000,-0.000832
9996.600000,115.132494,35.420078,448.520000,-0.000832
10094.560000,115.133573,35.420078,418.610000,-0.000832
10192.530000,115.134652,35.420078,448.520000,-0.000994
10290.490000,115.135575,35.420347,478.420000,0.000000
10388.460000,115.136625,35.420396,463.470000,0.001156
10486.420000,115.137576,35.420617,448.520000,0.001664
10584.380000,115.138499,35.420347,418.610000,-0.000163
10682.350000,115.139577,35.420347,388.710000,-0.000762
10780.310000,115.140656,35.420347,388.710000,0.000832
10878.280000,115.141721,35.420323,388.710000,0.001594
10976.240000,115.142657,35.420078,388.710000,0.000000
11074.200000,115.143580,35.419808,358.810000,-0.001664
11172.170000,115.144659,35.419808,328.910000,-0.000832
11270.130000,115.145737,35.419808,328.910000,0.000832
11368.100000,115.146816,35.419808,328.910000,0.001749
11466.060000,115.147739,35.419539,358.810000,0.000000
11564.020000,115.148661,35.419269,328.910000,-0.001749
11661.990000,115.149740,35.419269,328.910000,-0.000832
11759.950000,115.150819,35.419269,328.910000,-0.000000
11857.920000,115.151897,35.419269,328.910000,0.000000
11955.880000,115.152976,35.419269,328.910000,0.000000
12053.840000,115.154055,35.419269,358.810000,-0.000832
12151.810000,115.155133,35.419269,388.710000,0.000000
12249.770000,115.156056,35.419539,358.810000,0.001664
12347.740000,115.156979,35.419269,388.710000,-0.000363
12445.700000,115.158057,35.419269,358.810000,-0.001664
12543.660000,115.159066,35.419391,299.010000,-0.000080
12641.630000,115.160059,35.419539,239.210000,0.000832
12739.590000,115.161138,35.419539,209.310000,0.001276
12837.560000,115.162216,35.419539,269.110000,0.000832
12935.520000,115.163139,35.419269,299.010000,-0.000832
13033.480000,115.164218,35.419269,299.010000,-0.000832
13131.450000,115.165296,35.419269,328.910000,0.000000
13229.410000,115.166375,35.419269,328.910000,-0.000832
13327.380000,115.167454,35.419269,388.710000,-0.001749
13425.340000,115.168376,35.419539,448.520000,-0.001834
13425.340000,115.168376,35.419539,433.570000,-0.001880
13522.170000,115.169286,35.419269,418.610000,-0.001644
13619.000000,115.170353,35.419269,448.520000,-0.000000
13715.820000,115.171390,35.419220,463.470000,0.000540
13812.650000,115.172329,35.419000,478.420000,-0.001705
13909.470000,115.173395,35.419000,478.420000,-0.002481
14006.300000,115.174305,35.419269,523.270000,-0.001880
14006.300000,115.174305,35.419269,508.320000,-0.002269
14094.820000,115.175124,35.419000,508.320000,-0.001994
14183.330000,115.176098,35.419000,508.320000,0.000000
14271.840000,115.177046,35.418953,463.470000,0.000675
14360.360000,115.177892,35.418730,508.320000,-0.001026
14448.870000,115.178866,35.418730,478.420000,0.001319
14537.390000,115.179841,35.418730,508.320000,0.004418
14625.900000,115.180504,35.418191,598.020000,0.004517
14625.900000,115.180504,35.418191,1794.060000,-0.000187
14718.090000,115.180504,35.417360,1794.060000,-0.002375
14810.270000,115.180538,35.416539,971.780000,-0.007454
14902.460000,115.181261,35.416035,433.570000,-0.008129
14994.650000,115.182120,35.416305,598.020000,-0.005915
14994.650000,115.182120,35.416305,642.870000,-0.008922
15078.050000,115.182727,35.415766,433.570000,-0.009729
15161.450000,115.183383,35.416219,837.230000,-0.005799
15244.850000,115.183964,35.416801,971.780000,-0.000531
15328.250000,115.184546,35.417383,747.530000,0.000000
15328.250000,115.184546,35.417383,598.020000,0.000991
15417.700000,115.185170,35.416759,882.080000,-0.000575
15507.140000,115.185624,35.416085,627.920000,-0.004513
15596.590000,115.186392,35.415766,343.860000,-0.006484
15686.040000,115.187327,35.415852,538.220000,-0.004583
15775.490000,115.188049,35.416305,627.920000,-0.003081
15775.490000,115.188049,35.416305,941.880000,0.000943
15851.370000,115.188319,35.415699,1061.490000,-0.002981
15927.260000,115.188482,35.415063,598.020000,-0.009417
16003.140000,115.189256,35.414957,493.370000,-0.008038
16079.020000,115.189936,35.415227,612.970000,-0.004147
16079.020000,115.191014,35.415496,612.970000,-0.004318
16161.460000,115.191766,35.415227,433.570000,-0.006166
16243.890000,115.192559,35.415424,837.230000,-0.005711
16326.330000,115.193134,35.415999,1076.440000,-0.001705
16408.770000,115.193709,35.416574,1121.290000,-0.000000
16408.770000,115.194787,35.416035,448.520000,0.000000
16494.440000,115.195730,35.416035,538.220000,0.000000
16580.100000,115.196673,35.416035,538.220000,0.000000
16665.770000,115.197616,35.416035,538.220000,0.000000
16751.440000,115.198560,35.416035,598.020000,0.000000
16751.440000,115.199907,35.416574,717.630000,0.000000
16850.120000,115.200994,35.416574,448.520000,0.000000
16948.790000,115.202080,35.416574,299.010000,-0.000000
17047.470000,115.203167,35.416574,299.010000,0.001723
17146.140000,115.204253,35.416574,313.960000,0.003570
17244.820000,115.205028,35.416035,373.760000,0.003694
17244.820000,115.205836,35.415766,448.520000,0.003137
17320.560000,115.206514,35.416035,358.810000,0.002984
17396.310000,115.207348,35.416035,418.610000,0.004768
17472.060000,115.208182,35.416035,388.710000,0.007152
17547.810000,115.208531,35.415496,792.380000,0.007599
17547.810000,115.209609,35.415227,583.070000,-0.001881
17644.600000,115.210519,35.414957,448.520000,-0.001793
17741.400000,115.211585,35.414957,388.710000,-0.000853
17838.200000,115.212650,35.414957,299.010000,0.000000
17935.000000,115.213716,35.414957,299.010000,0.000000
18031.800000,115.214782,35.414957,299.010000,0.000000
18128.600000,115.215848,35.414957,328.910000,0.000000
18225.400000,115.216914,35.414957,328.910000,-0.000536
18322.200000,115.217979,35.414957,388.710000,-0.000853
18418.990000,115.218945,35.415130,343.860000,0.000243
18515.790000,115.219955,35.415227,358.810000,0.000853
18612.590000,115.221021,35.415227,299.010000,-0.000560
18709.390000,115.222087,35.415227,388.710000,-0.001793
18806.190000,115.222996,35.415496,358.810000,0.000000
18902.990000,115.223906,35.415766,328.910000,0.000940
18999.790000,115.224972,35.415766,328.910000,-0.000940
19096.590000,115.225882,35.416035,299.010000,-0.001024
19193.380000,115.226792,35.416305,269.110000,-0.000933
19290.180000,115.227688,35.416597,299.010000,-0.000808
19386.980000,115.228462,35.417102,269.110000,-0.000082
19483.780000,115.229365,35.417383,269.110000,-0.000377
19580.580000,115.230119,35.417922,224.260000,-0.000130
19677.380000,115.230981,35.418273,239.210000,-0.000367
19774.180000,115.231755,35.418778,164.460000,0.000343
19870.980000,115.232537,35.419269,119.600000,0.000661
19967.770000,115.233447,35.419539,149.510000,-0.000553
20064.570000,115.234200,35.420078,224.260000,-0.000426
20161.370000,115.235048,35.420454,284.060000,-0.001422
20258.170000,115.235750,35.420980,313.960000,-0.002064
20354.970000,115.236289,35.421695,448.520000,-0.001374
20354.970000,115.236289,35.421695,418.610000,0.001399
20451.570000,115.237061,35.422198,403.660000,0.000602
20548.170000,115.237948,35.422503,343.860000,-0.000194
20644.770000,115.238705,35.423033,343.860000,0.000065
20741.380000,115.239577,35.423365,373.760000,0.000097
20837.980000,115.240360,35.423851,358.810000,-0.000729
20934.580000,115.241221,35.424201,373.760000,0.000000
21031.180000,115.241894,35.424875,403.660000,0.002501
21127.790000,115.242865,35.425036,418.610000,0.001836
21224.390000,115.243835,35.425198,538.220000,0.000000
21224.390000,115.243835,35.425198,1794.060000,-0.000565
21322.240000,115.244517,35.424515,822.280000,0.000564
21420.100000,115.245037,35.423851,179.410000,0.001174
21517.950000,115.245871,35.423431,59.800000,0.000835
21615.810000,115.246568,35.422773,89.700000,0.003618
21713.660000,115.247489,35.422503,493.370000,0.005829
21811.510000,115.248413,35.422769,403.660000,0.003460
21909.370000,115.249176,35.423312,403.660000,0.000049
22007.220000,115.249975,35.423793,463.470000,-0.000586
22105.070000,115.250855,35.424134,448.520000,0.000829
22202.930000,115.251637,35.424646,433.570000,0.001078
22300.780000,115.252395,35.425198,403.660000,-0.000630
22398.640000,115.252998,35.425728,448.520000,-0.002152
22496.490000,115.253908,35.426006,433.570000,-0.000464
22594.340000,115.254830,35.426276,403.660000,0.000917
22692.200000,115.255631,35.426754,433.570000,0.000373
22790.050000,115.256517,35.427084,418.610000,-0.000000
22887.900000,115.257293,35.427606,418.610000,-0.000603
22985.760000,115.258204,35.427893,388.710000,-0.000000
23083.610000,115.259053,35.428289,403.660000,0.000000
23181.470000,115.259891,35.428701,672.770000,-0.000953
23279.320000,115.260813,35.428971,358.810000,-0.001013
23279.320000,115.261621,35.430318,478.420000,0.001050
23360.480000,115.262203,35.430857,493.370000,-0.000357
23441.640000,115.262852,35.431280,478.420000,-0.002523
23522.800000,115.263210,35.431907,463.470000,-0.003020
23603.960000,115.263508,35.432551,433.570000,-0.002460
23685.120000,115.263508,35.433283,433.570000,-0.002161
23685.120000,115.260813,35.434091,642.870000,0.001236
23778.170000,115.260065,35.434570,1076.440000,0.001190
23871.220000,115.259416,35.435219,1794.060000,0.000572
23964.270000,115.258767,35.435868,1794.060000,0.000000
24057.320000,115.258118,35.436517,1794.060000,-0.000000
24057.320000,115.258118,35.436517,598.020000,0.000125
24145.670000,115.258779,35.437056,598.020000,0.000434
24234.020000,115.259449,35.437579,553.170000,0.002133
24322.370000,115.260164,35.438024,612.970000,0.002517
24410.720000,115.261074,35.438134,568.120000,0.000070
24499.070000,115.261891,35.438403,822.280000,-0.001370
24499.070000,115.261891,35.438403,1794.060000,-0.000000
24582.330000,115.262472,35.437823,1794.060000,-0.000000
24665.580000,115.263052,35.437242,1794.060000,-0.000000
24748.830000,115.263633,35.436661,747.530000,0.000709
24832.090000,115.264214,35.436080,269.110000,0.001458
24915.340000,115.264586,35.435439,269.110000,0.001498
24915.340000,115.264586,35.435439,777.430000,-0.001358
25007.610000,115.265427,35.435741,612.970000,-0.001714
25099.880000,115.266169,35.436214,687.720000,-0.000663
25192.150000,115.266854,35.436786,642.870000,-0.000475
25284.420000,115.267654,35.437160,657.820000,-0.002392
25376.690000,115.268089,35.437864,672.770000,-0.003092
25376.690000,115.268089,35.437864,717.630000,-0.002671
25466.660000,115.268717,35.438492,807.330000,-0.003289
25556.630000,115.268898,35.439250,1031.590000,-0.003823
25646.600000,115.268898,35.440061,1106.340000,-0.003823
25736.570000,115.268447,35.440740,1420.300000,-0.002464
