s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.374263,508.320000,0.000000
86.350000,115.059912,35.374263,448.520000,0.001079
172.700000,115.060862,35.374263,538.220000,0.002274
259.050000,115.061656,35.373994,538.220000,0.002389
259.050000,115.061656,35.373994,538.220000,-0.002217
348.540000,115.062485,35.373725,478.420000,-0.002111
438.040000,115.063470,35.373725,448.520000,-0.001002
527.540000,115.064455,35.373725,448.520000,-0.001002
617.040000,115.065440,35.373725,508.320000,-0.002111
706.530000,115.066269,35.373994,478.420000,0.000000
796.030000,115.067098,35.374263,418.610000,-0.000000
885.530000,115.068083,35.374263,299.010000,-0.001108
975.020000,115.068756,35.374802,239.210000,0.002111
1064.520000,115.069741,35.374802,269.110000,0.004222
1064.520000,115.069741,35.374802,358.810000,0.001688
1160.480000,115.069993,35.375594,224.260000,0.001623
1256.450000,115.070550,35.376296,164.460000,0.000048
1352.420000,115.071089,35.377003,209.310000,-0.001527
1448.380000,115.071375,35.377784,254.160000,-0.000892
1544.350000,115.071628,35.378575,313.960000,-0.000191
1544.350000,115.071628,35.378575,373.760000,-0.001695
1642.740000,115.072413,35.379091,313.960000,-0.002419
1741.140000,115.072975,35.379813,328.910000,-0.001471
1839.530000,115.073245,35.380621,358.810000,0.000637
1937.920000,115.073845,35.381332,418.610000,-0.000325
2036.320000,115.074323,35.382079,403.660000,-0.001411
2134.710000,115.074592,35.382887,463.470000,-0.001098
2134.710000,115.074592,35.382887,388.710000,-0.000400
2216.140000,115.075160,35.383455,433.570000,-0.002329
2297.570000,115.075670,35.384040,418.610000,-0.004014
2379.000000,115.075670,35.384774,493.370000,-0.003768
2379.000000,115.074862,35.385582,762.480000,0.001650
2471.300000,115.074426,35.386287,657.820000,0.005771
2563.600000,115.074323,35.386931,403.660000,0.009836
2655.900000,115.075184,35.387199,956.830000,0.008325
2748.200000,115.076104,35.387034,1629.610000,0.005177
2840.500000,115.076748,35.386391,1031.590000,0.003484
2840.500000,115.076748,35.386391,523.270000,-0.001399
2938.900000,115.077287,35.387120,508.320000,-0.001024
3037.300000,115.077557,35.387928,523.270000,0.000454
3135.700000,115.077973,35.388693,538.220000,0.001195
3234.100000,115.078500,35.389355,568.120000,0.000002
3332.490000,115.079027,35.390017,538.220000,-0.000486
3430.890000,115.079443,35.390782,538.220000,0.000244
3529.290000,115.079982,35.391511,538.220000,0.000630
3529.290000,115.079982,35.391511,523.270000,0.001432
3627.380000,115.080252,35.392316,523.270000,0.001085
3725.480000,115.080791,35.393043,493.370000,0.000203
3823.570000,115.081200,35.393807,478.420000,0.000006
3921.670000,115.081676,35.394552,523.270000,0.000303
4019.770000,115.082151,35.395298,508.320000,0.000000
4117.860000,115.082677,35.396028,493.370000,-0.000261
4215.960000,115.083103,35.396788,478.420000,0.000534
4314.050000,115.083578,35.397533,523.270000,0.000665
4412.150000,115.084262,35.398217,463.470000,-0.000126
4510.240000,115.084738,35.398962,478.420000,-0.000000
4608.340000,115.085372,35.399661,478.420000,-0.000278
4706.430000,115.085897,35.400391,418.610000,-0.000173
4804.530000,115.086373,35.401136,418.610000,-0.000130
4902.620000,115.086989,35.401840,403.660000,-0.000731
5000.720000,115.087324,35.402626,403.660000,-0.000550
5098.810000,115.087800,35.403371,403.660000,-0.000735
5196.910000,115.088067,35.404177,403.660000,-0.001108
5196.910000,115.088067,35.404177,448.520000,-0.002075
5296.370000,115.088859,35.404700,388.710000,-0.001037
5395.830000,115.089344,35.405455,403.660000,0.000000
5495.290000,115.090137,35.405978,254.160000,-0.002293
5594.750000,115.090622,35.406733,403.660000,-0.002293
5694.210000,115.090568,35.407487,433.570000,0.001800
5793.670000,115.091053,35.408242,388.710000,0.002150
