s_m,lon,lat,B_m,C_1m
0.000000,115.058961,35.374533,598.020000,0.000000
89.790000,115.059950,35.374533,598.020000,0.000000
179.590000,115.060938,35.374533,627.920000,0.000000
269.380000,115.061926,35.374533,568.120000,0.000000
269.380000,115.062734,35.374533,627.920000,-0.001777
368.830000,115.063673,35.374263,583.070000,-0.002502
468.280000,115.064768,35.374263,627.920000,-0.002502
567.730000,115.065706,35.374533,657.820000,-0.000315
667.170000,115.066645,35.374802,538.220000,0.000889
766.620000,115.067683,35.374900,433.570000,-0.000554
866.070000,115.068678,35.375072,343.860000,-0.002068
965.520000,115.069564,35.375433,328.910000,-0.002772
1064.960000,115.070356,35.375956,209.310000,-0.003122
1164.410000,115.070841,35.376711,239.210000,-0.001014
1263.860000,115.071117,35.377526,284.060000,0.001055
1363.310000,115.071811,35.378220,313.960000,-0.000192
1462.760000,115.072296,35.378974,358.810000,-0.000573
1562.200000,115.072706,35.379751,343.860000,0.000382
1661.650000,115.073245,35.380489,448.520000,-0.000360
1761.100000,115.073751,35.381238,418.610000,-0.001216
1860.550000,115.074053,35.382045,448.520000,0.000348
1960.000000,115.074323,35.382863,478.420000,0.001500
2059.440000,115.074997,35.383562,508.320000,0.000066
2158.890000,115.075482,35.384316,493.370000,-0.000474
2258.340000,115.075967,35.385071,508.320000,-0.000000
2357.790000,115.076452,35.385825,523.270000,-0.000346
2457.230000,115.076937,35.386580,553.170000,-0.000207
2556.680000,115.077287,35.387374,538.220000,0.000685
2656.130000,115.077826,35.388113,598.020000,-0.000119
2755.580000,115.078392,35.388843,583.070000,-0.000339
2855.030000,115.078669,35.389659,583.070000,0.000845
2954.470000,115.079362,35.390352,612.970000,-0.000206
3053.920000,115.079847,35.391107,568.120000,-0.000587
3153.370000,115.080252,35.391885,568.120000,-0.000122
3252.820000,115.080791,35.392623,568.120000,-0.000346
3352.270000,115.081094,35.393431,583.070000,0.000515
3451.710000,115.081599,35.394180,583.070000,0.000686
3551.160000,115.082138,35.394918,568.120000,-0.000378
3650.610000,115.082677,35.395657,553.170000,-0.000600
3750.060000,115.083034,35.396449,553.170000,0.000709
3849.500000,115.083518,35.397204,568.120000,0.000518
3948.950000,115.084212,35.397897,523.270000,-0.000520
4048.400000,115.084563,35.398691,508.320000,0.000146
4147.850000,115.085182,35.399406,523.270000,0.000072
4247.300000,115.085667,35.400160,508.320000,-0.000335
4346.740000,115.086180,35.400907,448.520000,0.001415
4446.190000,115.086637,35.401669,493.370000,0.003201
4545.640000,115.087528,35.402021,553.170000,0.003429
4545.640000,115.087528,35.402021,523.270000,0.002065
4645.610000,115.087599,35.402902,463.470000,0.002168
4745.570000,115.088088,35.403660,433.570000,0.001063
4845.540000,115.088606,35.404409,433.570000,-0.000146
4945.510000,115.089066,35.405176,433.570000,0.000000
5045.480000,115.089554,35.405934,388.710000,0.000073
5145.450000,115.090043,35.406692,403.660000,-0.000000
5245.420000,115.090532,35.407451,403.660000,-0.000000
5345.380000,115.091020,35.408209,403.660000,0.000514
5445.350000,115.091509,35.408967,418.610000,0.001302
5545.320000,115.092206,35.409664,388.710000,0.001027
5645.290000,115.092918,35.410215,313.960000,0.000443
5745.260000,115.093590,35.410778,299.010000,-0.000044
5845.220000,115.094386,35.411305,239.210000,-0.000248
5945.190000,115.095083,35.412002,194.360000,0.000532
6045.160000,115.095879,35.412528,179.410000,0.001093
6145.130000,115.096675,35.413055,194.360000,0.001137
6245.100000,115.097570,35.413411,209.310000,0.000577
6345.060000,115.098464,35.413766,149.510000,0.000578
6445.030000,115.099359,35.414122,194.360000,0.001380
6545.000000,115.100353,35.414307,224.260000,0.000531
6644.970000,115.101389,35.414418,299.010000,-0.001053
6744.940000,115.102334,35.414688,313.960000,-0.000525
6844.900000,115.103235,35.415033,373.760000,-0.000328
6944.870000,115.104223,35.415227,388.710000,-0.000913
7044.840000,115.105024,35.415745,433.570000,0.000578
7144.810000,115.105957,35.416035,418.610000,0.001257
7244.780000,115.106913,35.416286,448.520000,0.000826
7344.750000,115.107906,35.416471,478.420000,0.000206
7444.710000,115.108947,35.416574,478.420000,-0.000820
7544.680000,115.109892,35.416844,478.420000,-0.000550
7644.650000,115.110837,35.417113,448.520000,0.000000
7744.620000,115.111781,35.417383,493.370000,0.000000
7844.590000,115.112726,35.417652,493.370000,0.000879
7944.550000,115.113671,35.417922,478.420000,0.001092
8044.520000,115.114771,35.417922,508.320000,-0.000879
8144.490000,115.115756,35.418122,493.370000,-0.000431
8244.460000,115.116661,35.418461,478.420000,0.000879
8344.430000,115.117762,35.418461,478.420000,0.000218
8444.390000,115.118706,35.418730,448.520000,-0.000709
8544.360000,115.119807,35.418730,448.520000,-0.000879
8644.330000,115.120625,35.419218,493.370000,0.000549
8744.300000,115.121696,35.419269,478.420000,0.000000
8844.270000,115.122641,35.419539,493.370000,0.000160
8944.230000,115.123586,35.419808,478.420000,0.000879
9044.200000,115.124687,35.419808,493.370000,-0.000256
9144.170000,115.125631,35.420078,508.320000,0.000000
9244.140000,115.126685,35.420158,523.270000,-0.000354
9344.110000,115.127677,35.420347,508.320000,-0.000000
9444.080000,115.128621,35.420617,538.220000,0.001408
9544.040000,115.129722,35.420617,508.320000,-0.000000
9644.010000,115.130823,35.420617,508.320000,-0.000798
9743.980000,115.131767,35.420886,538.220000,0.000798
9843.950000,115.132868,35.420886,508.320000,0.000000
9943.920000,115.133969,35.420886,508.320000,-0.000798
10043.880000,115.134914,35.421156,508.320000,0.000798
10143.850000,115.136014,35.421156,538.220000,0.000798
10243.820000,115.137115,35.421156,508.320000,0.000000
10243.820000,115.137115,35.421156,1300.700000,0.001812
10332.290000,115.137384,35.421874,926.930000,0.001989
10420.760000,115.137932,35.422512,777.430000,0.001922
10509.220000,115.138549,35.423129,478.420000,0.004386
10597.690000,115.139265,35.423575,373.760000,0.006492
10686.160000,115.140079,35.423312,433.570000,0.005891
10686.160000,115.141427,35.423581,1450.200000,0.001096
10778.770000,115.141656,35.422813,777.430000,0.001184
10871.390000,115.141696,35.421990,1794.060000,0.000744
10964.000000,115.141696,35.421156,1794.060000,0.000217
10964.000000,115.141696,35.421156,388.710000,-0.006767
11035.270000,115.142325,35.420886,299.010000,-0.006767
11106.550000,115.142954,35.421156,343.860000,-0.003384
11177.820000,115.143583,35.421425,328.910000,-0.000000
11177.820000,115.143583,35.421425,373.760000,-0.002468
11262.830000,115.144363,35.421156,568.120000,-0.004445
11347.850000,115.145299,35.421156,553.170000,-0.005891
11432.860000,115.145954,35.421641,702.670000,-0.003108
11517.870000,115.146547,35.422234,777.430000,-0.000855
11517.870000,115.146547,35.422234,598.020000,-0.001305
11616.220000,115.147474,35.421964,538.220000,-0.000910
11714.570000,115.148512,35.421886,493.370000,-0.000507
11812.920000,115.149484,35.421695,418.610000,-0.000825
11911.260000,115.150567,35.421695,358.810000,-0.001401
12009.610000,115.151650,35.421695,388.710000,-0.001625
12107.960000,115.152577,35.421964,388.710000,-0.000472
12206.310000,115.153522,35.422202,448.520000,0.000696
12304.660000,115.154505,35.422376,418.610000,0.000920
12403.010000,115.155514,35.422503,478.420000,0.000929
12501.360000,115.156597,35.422503,358.810000,0.000378
12599.700000,115.157680,35.422503,388.710000,-0.000000
12698.050000,115.158763,35.422503,388.710000,0.000000
12796.400000,115.159534,35.422503,358.810000,0.000000
12894.750000,115.160617,35.422503,358.810000,-0.000000
12993.100000,115.161700,35.422503,328.910000,-0.000825
13091.450000,115.162782,35.422503,388.710000,-0.000825
13189.800000,115.163709,35.422773,328.910000,0.000825
13288.150000,115.164792,35.422773,328.910000,0.001651
13386.490000,115.165875,35.422773,388.710000,0.000825
13484.840000,115.166802,35.422503,328.910000,-0.000825
13583.190000,115.167885,35.422503,328.910000,-0.000932
13681.540000,115.168968,35.422503,358.810000,-0.000825
13779.890000,115.170030,35.422540,313.960000,-0.000601
13878.240000,115.170978,35.422773,388.710000,-0.000000
13976.590000,115.172061,35.422773,358.810000,-0.000118
14074.930000,115.172988,35.423042,388.710000,0.000825
14173.280000,115.174071,35.423042,358.810000,0.000000
14271.630000,115.175154,35.423042,388.710000,-0.000825
14369.980000,115.176081,35.423312,388.710000,-0.000000
14468.330000,115.177164,35.423312,418.610000,0.000000
14566.680000,115.178091,35.423581,418.610000,0.000825
14665.030000,115.179174,35.423581,388.710000,0.000825
14763.380000,115.180257,35.423581,358.810000,-0.000059
14861.720000,115.181340,35.423581,418.610000,-0.000825
14960.070000,115.182411,35.423602,418.610000,-0.001604
15058.420000,115.183349,35.423851,418.610000,-0.000910
15156.770000,115.184276,35.424120,463.470000,-0.000143
15156.770000,115.188049,35.423581,642.870000,0.002319
15244.360000,115.188858,35.423851,687.720000,0.000000
15331.940000,115.189822,35.423851,792.380000,-0.003461
15419.530000,115.190475,35.424389,926.930000,-0.004604
15419.530000,115.192092,35.424120,687.720000,0.000000
15513.560000,115.193127,35.424120,687.720000,-0.000384
15607.590000,115.194163,35.424120,657.820000,-0.000134
15701.620000,115.194948,35.424012,672.770000,-0.000181
15795.650000,115.195901,35.424084,672.770000,-0.000644
15889.680000,115.196801,35.423851,672.770000,-0.001340
15983.700000,115.197836,35.423851,657.820000,-0.003148
16077.730000,115.198560,35.423312,747.530000,-0.004043
16077.730000,115.198560,35.423312,687.720000,-0.003754
16172.430000,115.199446,35.423581,568.120000,-0.002769
16267.130000,115.200333,35.423312,538.220000,0.000000
16361.840000,115.201376,35.423312,508.320000,-0.000000
16456.540000,115.202419,35.423312,508.320000,-0.000892
16551.240000,115.203306,35.423042,478.420000,0.000892
16645.940000,115.204348,35.423042,448.520000,-0.000000
16740.640000,115.205391,35.423042,508.320000,-0.001877
16835.340000,115.206278,35.422773,493.370000,-0.002274
16930.050000,115.207165,35.422503,538.220000,-0.002707
17024.750000,115.207722,35.421964,598.020000,-0.002834
17024.750000,115.207722,35.421964,508.320000,0.000000
17124.720000,115.208823,35.421964,478.420000,-0.000798
17224.690000,115.209924,35.421964,448.520000,-0.001677
17324.650000,115.210869,35.421695,448.520000,-0.000879
17424.620000,115.211813,35.421425,448.520000,0.000000
17524.590000,115.212758,35.421156,448.520000,0.000000
17624.560000,115.213703,35.420886,418.610000,-0.000000
17724.520000,115.214648,35.420617,418.610000,0.000166
17824.490000,115.215592,35.420347,403.660000,0.000445
17924.460000,115.216566,35.420127,448.520000,-0.000334
18024.430000,115.217560,35.419942,448.520000,-0.000899
18124.400000,115.218427,35.419539,478.420000,0.000168
18224.360000,115.219372,35.419269,448.520000,0.000454
18324.330000,115.220316,35.419000,448.520000,-0.000000
